pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 4.773, None, None, None, None, None, 25.86, None, 0.0, 311.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 00:00:00, None, None, None,21
None, None, 4.233, None, None, None, None, None, 39.94, None, 0.0, 313.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 01:00:00, None, None, None,21
None, None, 3.812, None, None, None, None, None, 22.5, None, 0.0, 306.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 02:00:00, None, None, None,21
None, None, 3.639, None, None, None, None, None, 20.51, None, 0.0, 302.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 03:00:00, None, None, None,21
None, None, 3.459, None, None, None, None, None, 31.13, None, 0.0, 298.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 04:00:00, None, None, None,21
None, None, 2.951, None, None, None, None, None, 55.44, None, 0.0, 93.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 05:00:00, None, None, None,21
None, None, 3.114, None, None, None, None, None, 78.04, None, 0.0, 160.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 06:00:00, None, None, None,21
None, None, 3.097, None, None, None, None, None, 49.39, None, 0.0, 216.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 07:00:00, None, None, None,21
None, None, 3.523, None, None, None, None, None, 60.07, None, 0.0, 207.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 08:00:00, None, None, None,21
None, None, 3.909, None, None, None, None, None, 38.6, None, 0.0, 194.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 09:00:00, None, None, None,21
None, None, 6.804, None, None, None, None, None, 53.48, None, 0.0, 125.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 10:00:00, None, None, None,21
None, None, 8.47, None, None, None, None, None, 54.36, None, 0.0, 38.89, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 11:00:00, None, None, None,21
None, None, 9.28, None, None, None, None, None, 38.31, None, 0.0, 292.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 12:00:00, None, None, None,21
None, None, 11.32, None, None, None, None, None, 23.42, None, 0.0, 275.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 13:00:00, None, None, None,21
None, None, 12.98, None, None, None, None, None, 28.13, None, 0.0, 247.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 14:00:00, None, None, None,21
None, None, 13.81, None, None, None, None, None, 24.47, None, 0.0, 243.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 15:00:00, None, None, None,21
None, None, 14.38, None, None, None, None, None, 17.77, None, 0.02, 260.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 16:00:00, None, None, None,21
None, None, 14.5, None, None, None, None, None, 41.3, None, 0.031, 277.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 17:00:00, None, None, None,21
None, None, 14.47, None, None, None, None, None, 29.02, None, 0.061, 282.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 18:00:00, None, None, None,21
None, None, 13.48, None, None, None, None, None, 30.98, None, 0.297, 289.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 19:00:00, None, None, None,21
None, None, 12.43, None, None, None, None, None, 29.45, None, 0.042, 288.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 20:00:00, None, None, None,21
None, None, 10.41, None, None, None, None, None, 41.52, None, 0.0, 302.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 21:00:00, None, None, None,21
None, None, 10.03, None, None, None, None, None, 36.56, None, 0.0, 311.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 22:00:00, None, None, None,21
None, None, 9.26, None, None, None, None, None, 15.35, None, 0.0, 306.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 23:00:00, None, None, None,21
None, None, 9.13, None, None, None, None, None, 12.61, None, 0.0, 296.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 00:00:00, None, None, None,21
None, None, 9.1, None, None, None, None, None, 58.99, None, 0.0, 43.74, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 01:00:00, None, None, None,21
None, None, 8.22, None, None, None, None, None, 8.32, None, 0.0, 79.09, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 02:00:00, None, None, None,21
None, None, 8.74, None, None, None, None, None, 7.59, None, 0.0, 81.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 03:00:00, None, None, None,21
None, None, 8.74, None, None, None, None, None, 9.45, None, 0.0, 87.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 04:00:00, None, None, None,21
None, None, 9.41, None, None, None, None, None, 8.28, None, 0.0, 68.49, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 05:00:00, None, None, None,21
None, None, 8.82, None, None, None, None, None, 5.439, None, 0.0, 70.56, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 06:00:00, None, None, None,21
None, None, 9.73, None, None, None, None, None, 5.427, None, 0.002, 75.47, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 07:00:00, None, None, None,21
None, None, 12.8, None, None, None, None, None, 10.27, None, 0.0, 81.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 08:00:00, None, None, None,21
None, None, 14.1, None, None, None, None, None, 8.41, None, 0.0, 91.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 09:00:00, None, None, None,21
None, None, 16.72, None, None, None, None, None, 21.27, None, 0.0, 100.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 10:00:00, None, None, None,21
None, None, 16.69, None, None, None, None, None, 20.96, None, 0.0, 168.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 11:00:00, None, None, None,21
None, None, 16.72, None, None, None, None, None, 11.8, None, 0.0, 199.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 12:00:00, None, None, None,21
None, None, 19.3, None, None, None, None, None, 22.36, None, 0.001, 219.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 13:00:00, None, None, None,21
None, None, 19.4, None, None, None, None, None, 31.65, None, 0.008, 233.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 14:00:00, None, None, None,21
