CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.592,66.12, None, None, None, None, 12.45, 9.7, 334.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 00:00:00, None, None,21
None, 7.399,66.43, None, None, None, None, 18.95, 7.554, 329.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 01:00:00, None, None,21
None, 7.107,67.36, None, None, None, None, 15.02, 10.18, 325.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 02:00:00, None, None,21
None, 6.92,68.0, None, None, None, None, 14.83, 6.577, 340.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 03:00:00, None, None,21
None, 6.963,66.1, None, None, None, None, 20.21, 10.08, 7.768, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 04:00:00, None, None,21
None, 6.879,62.19, None, None, None, None, 19.96, 11.51, 28.13, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 05:00:00, None, None,21
None, 8.87,51.36, None, None, None, None, 17.59, 9.67, 23.35, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 06:00:00, None, None,21
None, 9.43,49.16, None, None, None, None, 25.4, 5.37, 31.49, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 07:00:00, None, None,21
None, 9.94,47.15, None, None, None, None, 15.33, 5.327, 55.51, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 08:00:00, None, None,21
None, 11.91,42.29, None, None, None, None, 40.4, 3.064, 41.24, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 09:00:00, None, None,21
None, 10.46,49.58, None, None, None, None, 30.49, 2.841, 237.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 10:00:00, None, None,21
None, 10.01,51.52, None, None, None, None, 19.42, 7.401, 221.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 11:00:00, None, None,21
None, 9.39,49.1, None, None, None, None, 21.63, 12.2, 262.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 12:00:00, None, None,21
None, 10.31,47.62, None, None, None, None, 20.97, 10.88, 254.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 13:00:00, None, None,21
None, 11.91,42.54, None, None, None, None, 24.94, 12.65, 250.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 14:00:00, None, None,21
None, 11.78,37.08, None, None, None, None, 31.75, 10.47, 250.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 15:00:00, None, None,21
None, 12.41,36.84, None, None, None, None, 20.29, 13.87, 271.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 16:00:00, None, None,21
None, 11.7,42.09, None, None, None, None, 25.2, 13.37, 291.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 17:00:00, None, None,21
None, 11.74,39.73, None, None, None, None, 18.41, 10.96, 294.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 18:00:00, None, None,21
None, 12.07,40.99, None, None, None, None, 11.53, 10.44, 287.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 19:00:00, None, None,21
None, 11.43,45.35, None, None, None, None, 10.63, 12.36, 276.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 20:00:00, None, None,21
None, 10.57,51.88, None, None, None, None, 13.63, 12.59, 276.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 21:00:00, None, None,21
None, 10.12,51.57, None, None, None, None, 8.88, 12.43, 307.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 22:00:00, None, None,21
None, 9.94,52.78, None, None, None, None, 10.21, 11.07, 310.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-21 23:00:00, None, None,21
None, 9.64,57.71, None, None, None, None, 7.564, 9.97, 315.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 00:00:00, None, None,21
None, 9.76,56.19, None, None, None, None, 6.243, 7.17, 315.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 01:00:00, None, None,21
None, 9.21,62.77, None, None, None, None, 6.068, 7.969, 326.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 02:00:00, None, None,21
None, 9.64,54.15, None, None, None, None, 24.97, 6.925, 327.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 03:00:00, None, None,21
None, 9.44,55.8, None, None, None, None, 10.05, 5.199, 1.565, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 04:00:00, None, None,21
None, 9.82,48.41, None, None, None, None, 22.55, 3.679, 6.525, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 05:00:00, None, None,21
None, 11.35,41.24, None, None, None, None, 15.9, 6.972, 21.04, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 06:00:00, None, None,21
None, 11.08,42.54, None, None, None, None, 12.86, 12.42, 43.75, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 07:00:00, None, None,21
None, 10.98,42.8, None, None, None, None, 7.765, 15.79, 60.06, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 08:00:00, None, None,21
None, 11.94,39.42, None, None, None, None, 19.68, 12.33, 66.88, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 09:00:00, None, None,21
None, 12.33,36.32, None, None, None, None, 28.02, 9.53, 80.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 10:00:00, None, None,21
None, 12.91,36.39, None, None, None, None, 28.18, 9.89, 88.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 11:00:00, None, None,21
None, 13.84,32.65, None, None, None, None, 34.03, 9.28, 82.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 12:00:00, None, None,21
None, 14.31,30.83, None, None, None, None, 30.5, 10.53, 92.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 13:00:00, None, None,21
None, 13.95,31.62, None, None, None, None, 45.12, 9.04, 115.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 14:00:00, None, None,21
None, 14.1,32.25, None, None, None, None, 20.77, 13.52, 81.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 15:00:00, None, None,21
None, 15.29,29.91, None, None, None, None, 31.21, 9.9, 78.25, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 16:00:00, None, None,21
None, 15.71,27.14, None, None, None, None, 23.83, 8.77, 84.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 17:00:00, None, None,21
None, 15.16,23.54, None, None, None, None, 23.99, 5.461, 44.15, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 18:00:00, None, None,21
None, 14.58,28.43, None, None, None, None, 10.44, 9.99, 43.62, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 19:00:00, None, None,21
None, 13.04,34.02, None, None, None, None, 12.1, 13.77, 65.11, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 20:00:00, None, None,21
None, 13.34,34.43, None, None, None, None, 9.61, 15.95, 91.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 21:00:00, None, None,21
None, 13.19,36.12, None, None, None, None, 6.581, 16.69, 100.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 22:00:00, None, None,21
None, 12.96,37.79, None, None, None, None, 8.57, 16.21, 103.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-22 23:00:00, None, None,21
None, 11.63,40.25, None, None, None, None, 7.833, 16.48, 84.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 00:00:00, None, None,21
None, 11.66,36.37, None, None, None, None, 11.16, 17.93, 82.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 01:00:00, None, None,21
None, 11.3,41.04, None, None, None, None, 12.1, 20.73, 88.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 02:00:00, None, None,21
None, 10.91,44.64, None, None, None, None, 8.49, 22.73, 105.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 03:00:00, None, None,21
None, 10.06,50.63, None, None, None, None, 13.38, 20.52, 96.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 04:00:00, None, None,21
None, 9.8,53.21, None, None, None, None, 9.18, 23.42, 86.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 05:00:00, None, None,21
None, 10.6,51.48, None, None, None, None, 9.39, 23.41, 85.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 06:00:00, None, None,21
None, 11.08,49.96, None, None, None, None, 8.32, 23.79, 86.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 07:00:00, None, None,21
None, 11.3,49.56, None, None, None, None, 13.13, 20.99, 84.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 08:00:00, None, None,21
None, 12.34,47.31, None, None, None, None, 14.1, 16.1, 79.43, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 09:00:00, None, None,21
None, 12.83,43.66, None, None, None, None, 21.13, 12.45, 89.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 10:00:00, None, None,21
None, 13.14,38.06, None, None, None, None, 33.53, 10.32, 76.65, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 11:00:00, None, None,21
None, 13.86,35.52, None, None, None, None, 26.19, 12.85, 79.67, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 12:00:00, None, None,21
None, 15.42,31.38, None, None, None, None, 25.47, 11.48, 85.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 13:00:00, None, None,21
None, 14.5,31.85, None, None, None, None, 22.5, 15.72, 91.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 14:00:00, None, None,21
None, 15.26,30.78, None, None, None, None, 16.88, 14.81, 70.56, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 15:00:00, None, None,21
None, 15.02,30.4, None, None, None, None, 17.11, 14.7, 78.97, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 16:00:00, None, None,21
None, 16.57,28.78, None, None, None, None, 32.69, 7.314, 74.21, None, None, None, None, None, None, None, None, None, None, None, None,2018-05-23 17:00:00, None, None,21
