wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
329.0, None, None,0.0, None,16.3, None,1.6, None, None, None,63.0,2019-01-25 11:00:00,4,,,,,,,,,,,
318.0, None, None,1.6, None,13.9, None,2.2, None, None, None,63.0,2019-01-25 12:00:00,4,,,,,,,,,,,
319.0, None, None,0.6, None,14.8, None,2.8, None, None, None,55.0,2019-01-25 13:00:00,4,,,,,,,,,,,
322.0, None, None,0.8, None,8.6, None,2.2, None, None, None,60.0,2019-01-25 14:00:00,4,,,,,,,,,,,
170.0, None, None,0.4, None,3.8, None,0.4, None, None, None,79.0,2019-01-25 15:00:00,4,,,,,,,,,,,
267.0, None, None,0.2, None,3.4, None,-0.1, None, None, None,87.0,2019-01-25 16:00:00,4,,,,,,,,,,,
309.0, None, None,0.0, None,2.4, None,-1.1, None, None, None,93.0,2019-01-25 17:00:00,4,,,,,,,,,,,
4.0, None, None,0.0, None,3.6, None,-1.5, None, None, None,89.0,2019-01-25 18:00:00,4,,,,,,,,,,,
218.0, None, None,0.0, None,2.8, None,-1.5, None, None, None,98.0,2019-01-25 19:00:00,4,,,,,,,,,,,
351.0, None, None,0.0, None,2.1, None,-1.6, None, None, None,93.0,2019-01-25 20:00:00,4,,,,,,,,,,,
57.0, None, None,0.0, None,4.3, None,-2.1, None, None, None,87.0,2019-01-25 21:00:00,4,,,,,,,,,,,
110.0, None, None,0.0, None,2.6, None,-2.2, None, None, None,83.0,2019-01-25 22:00:00,4,,,,,,,,,,,
13.0, None, None,0.0, None,3.0, None,-2.9, None, None, None,90.0,2019-01-25 23:00:00,4,,,,,,,,,,,
330.0, None, None,0.0, None,2.7, None,-3.4, None, None, None,89.0,2019-01-26 00:00:00,4,,,,,,,,,,,
332.0, None, None,0.0, None,5.3, None,-2.5, None, None, None,78.0,2019-01-26 01:00:00,4,,,,,,,,,,,
345.0, None, None,0.0, None,7.1, None,-3.1, None, None, None,89.0,2019-01-26 02:00:00,4,,,,,,,,,,,
348.0, None, None,0.0, None,7.3, None,-3.3, None, None, None,77.0,2019-01-26 03:00:00,4,,,,,,,,,,,
353.0, None, None,0.0, None,4.3, None,-3.0, None, None, None,90.0,2019-01-26 04:00:00,4,,,,,,,,,,,
342.0, None, None,0.0, None,6.4, None,-2.8, None, None, None,83.0,2019-01-26 05:00:00,4,,,,,,,,,,,
2.0, None, None,0.0, None,7.8, None,-2.7, None, None, None,79.0,2019-01-26 06:00:00,4,,,,,,,,,,,
351.0, None, None,0.0, None,8.0, None,-1.2, None, None, None,73.0,2019-01-26 07:00:00,4,,,,,,,,,,,
355.0, None, None,0.0, None,8.0, None,2.1, None, None, None,65.0,2019-01-26 08:00:00,4,,,,,,,,,,,
151.0, None, None,0.0, None,3.9, None,2.9, None, None, None,67.0,2019-01-26 09:00:00,4,,,,,,,,,,,
170.0, None, None,0.2, None,3.6, None,3.8, None, None, None,65.0,2019-01-26 10:00:00,4,,,,,,,,,,,
49.0, None, None,1.4, None,2.8, None,4.9, None, None, None,65.0,2019-01-26 11:00:00,4,,,,,,,,,,,
146.0, None, None,3.2, None,3.3, None,7.2, None, None, None,60.0,2019-01-26 12:00:00,4,,,,,,,,,,,
137.0, None, None,1.8, None,3.3, None,4.9, None, None, None,71.0,2019-01-26 13:00:00,4,,,,,,,,,,,
353.0, None, None,1.4, None,3.5, None,2.3, None, None, None,85.0,2019-01-26 14:00:00,4,,,,,,,,,,,
278.0, None, None,1.2, None,3.7, None,1.1, None, None, None,79.0,2019-01-26 15:00:00,4,,,,,,,,,,,
356.0, None, None,0.0, None,5.0, None,-0.1, None, None, None,95.0,2019-01-26 16:00:00,4,,,,,,,,,,,
151.0, None, None,0.0, None,3.8, None,-1.2, None, None, None,99.0,2019-01-26 17:00:00,4,,,,,,,,,,,
359.0, None, None,0.0, None,2.4, None,-0.3, None, None, None,98.0,2019-01-26 18:00:00,4,,,,,,,,,,,
33.0, None, None,0.0, None,4.3, None,-0.2, None, None, None,98.0,2019-01-26 19:00:00,4,,,,,,,,,,,
213.0, None, None,0.0, None,5.9, None,0.7, None, None, None,87.0,2019-01-26 20:00:00,4,,,,,,,,,,,
298.0, None, None,0.2, None,15.4, None,5.3, None, None, None,60.0,2019-01-26 21:00:00,4,,,,,,,,,,,
305.0, None, None,2.2, None,18.1, None,6.0, None, None, None,56.0,2019-01-26 22:00:00,4,,,,,,,,,,,
293.0, None, None,0.4, None,14.8, None,6.2, None, None, None,55.0,2019-01-26 23:00:00,4,,,,,,,,,,,
293.0, None, None,0.2, None,18.2, None,6.5, None, None, None,55.0,2019-01-27 00:00:00,4,,,,,,,,,,,
296.0, None, None,0.2, None,13.4, None,5.7, None, None, None,59.0,2019-01-27 01:00:00,4,,,,,,,,,,,
297.0, None, None,0.0, None,14.1, None,5.1, None, None, None,61.0,2019-01-27 02:00:00,4,,,,,,,,,,,
302.0, None, None,0.0, None,17.3, None,4.6, None, None, None,63.0,2019-01-27 03:00:00,4,,,,,,,,,,,
340.0, None, None,0.0, None,31.7, None,3.6, None, None, None,70.0,2019-01-27 04:00:00,4,,,,,,,,,,,
345.0, None, None,0.0, None,32.2, None,1.2, None, None, None,69.0,2019-01-27 05:00:00,4,,,,,,,,,,,
341.0, None, None,0.0, None,36.0, None,0.1, None, None, None,70.0,2019-01-27 06:00:00,4,,,,,,,,,,,
349.0, None, None,0.0, None,26.5, None,-0.7, None, None, None,70.0,2019-01-27 07:00:00,4,,,,,,,,,,,
349.0, None, None,0.0, None,24.9, None,0.2, None, None, None,62.0,2019-01-27 08:00:00,4,,,,,,,,,,,
351.0, None, None,0.0, None,23.4, None,0.2, None, None, None,60.0,2019-01-27 09:00:00,4,,,,,,,,,,,
354.0, None, None,0.0, None,28.3, None,0.1, None, None, None,59.0,2019-01-27 10:00:00,4,,,,,,,,,,,
351.0, None, None,0.0, None,24.0, None,0.9, None, None, None,54.0,2019-01-27 11:00:00,4,,,,,,,,,,,
353.0, None, None,0.0, None,25.4, None,1.0, None, None, None,52.0,2019-01-27 12:00:00,4,,,,,,,,,,,
346.0, None, None,0.0, None,26.1, None,0.8, None, None, None,51.0,2019-01-27 13:00:00,4,,,,,,,,,,,
349.0, None, None,0.0, None,27.2, None,0.7, None, None, None,51.0,2019-01-27 14:00:00,4,,,,,,,,,,,
351.0, None, None,0.0, None,25.0, None,-1.0, None, None, None,52.0,2019-01-27 15:00:00,4,,,,,,,,,,,
358.0, None, None,0.0, None,26.3, None,-1.9, None, None, None,59.0,2019-01-27 16:00:00,4,,,,,,,,,,,
347.0, None, None,0.0, None,28.2, None,-2.7, None, None, None,55.0,2019-01-27 17:00:00,4,,,,,,,,,,,
341.0, None, None,0.0, None,32.3, None,-3.1, None, None, None,56.0,2019-01-27 18:00:00,4,,,,,,,,,,,
343.0, None, None,0.0, None,31.3, None,-3.7, None, None, None,60.0,2019-01-27 19:00:00,4,,,,,,,,,,,
336.0, None, None,0.0, None,23.1, None,-4.5, None, None, None,59.0,2019-01-27 20:00:00,4,,,,,,,,,,,
294.0, None, None,0.0, None,10.3, None,-5.4, None, None, None,63.0,2019-01-27 21:00:00,4,,,,,,,,,,,
349.0, None, None,0.0, None,10.8, None,-6.5, None, None, None,68.0,2019-01-27 22:00:00,4,,,,,,,,,,,
343.0, None, None,0.0, None,16.8, None,-5.8, None, None, None,67.0,2019-01-27 23:00:00,4,,,,,,,,,,,
330.0, None, None,0.0, None,4.5, None,-7.8, None, None, None,77.0,2019-01-28 00:00:00,4,,,,,,,,,,,
258.0, None, None,0.0, None,6.7, None,-7.1, None, None, None,73.0,2019-01-28 01:00:00,4,,,,,,,,,,,
302.0, None, None,0.0, None,6.9, None,-9.2, None, None, None,81.0,2019-01-28 02:00:00,4,,,,,,,,,,,
302.0, None, None,0.0, None,6.2, None,-8.1, None, None, None,70.0,2019-01-28 03:00:00,4,,,,,,,,,,,
344.0, None, None,0.0, None,6.4, None,-10.5, None, None, None,79.0,2019-01-28 04:00:00,4,,,,,,,,,,,
340.0, None, None,0.0, None,6.4, None,-9.5, None, None, None,73.0,2019-01-28 05:00:00,4,,,,,,,,,,,
6.0, None, None,0.0, None,2.4, None,-8.5, None, None, None,69.0,2019-01-28 06:00:00,4,,,,,,,,,,,
1.0, None, None,0.0, None,5.9, None,-10.1, None, None, None,71.0,2019-01-28 07:00:00,4,,,,,,,,,,,
358.0, None, None,0.0, None,7.8, None,-7.5, None, None, None,63.0,2019-01-28 08:00:00,4,,,,,,,,,,,
13.0, None, None,0.0, None,4.1, None,-5.7, None, None, None,62.0,2019-01-28 09:00:00,4,,,,,,,,,,,
163.0, None, None,0.0, None,6.2, None,-3.5, None, None, None,58.0,2019-01-28 10:00:00,4,,,,,,,,,,,
89.0, None, None,0.0, None,4.9, None,-2.1, None, None, None,52.0,2019-01-28 11:00:00,4,,,,,,,,,,,
107.0, None, None,0.0, None,7.1, None,-1.3, None, None, None,52.0,2019-01-28 12:00:00,4,,,,,,,,,,,
115.0, None, None,0.0, None,4.3, None,-1.4, None, None, None,46.0,2019-01-28 13:00:00,4,,,,,,,,,,,
108.0, None, None,0.0, None,3.4, None,-2.3, None, None, None,55.0,2019-01-28 14:00:00,4,,,,,,,,,,,
347.0, None, None,0.0, None,3.4, None,-6.7, None, None, None,61.0,2019-01-28 15:00:00,4,,,,,,,,,,,
342.0, None, None,0.0, None,5.7, None,-8.6, None, None, None,65.0,2019-01-28 16:00:00,4,,,,,,,,,,,
346.0, None, None,0.0, None,5.1, None,-7.8, None, None, None,63.0,2019-01-28 17:00:00,4,,,,,,,,,,,
353.0, None, None,0.0, None,7.7, None,-7.8, None, None, None,63.0,2019-01-28 18:00:00,4,,,,,,,,,,,
347.0, None, None,0.0, None,6.2, None,-8.9, None, None, None,67.0,2019-01-28 19:00:00,4,,,,,,,,,,,
356.0, None, None,0.0, None,10.4, None,-10.1, None, None, None,71.0,2019-01-28 20:00:00,4,,,,,,,,,,,
349.0, None, None,0.0, None,7.0, None,-10.7, None, None, None,70.0,2019-01-28 21:00:00,4,,,,,,,,,,,
348.0, None, None,0.0, None,7.6, None,-10.8, None, None, None,70.0,2019-01-28 22:00:00,4,,,,,,,,,,,
352.0, None, None,0.0, None,11.4, None,-10.8, None, None, None,64.0,2019-01-28 23:00:00,4,,,,,,,,,,,
,,,,,,,,,,,,2019-01-22,4,,14.9,-8.1, None, None,-5.9,,,,,
,,,,,,,,,,,,2019-01-23,4,,7.0,-7.0, None, None,-2.5,,,,,
,,,,,,,,,,,,2019-01-24,4,,0.0,-6.7, None, None,-1.2,,,,,
,,,,,,,,,,,,2019-01-25,4,,0.0,-5.7, None, None,0.3,,,,,
,,,,,,,,,,,,2019-01-26,4,,0.0,-2.4, None, None,4.4,,,,,
,,,,,,,,,,,,2019-01-27,4,,0.0,-7.1, None, None,4.7,,,,,
,,,,,,,,,,,,2019-01-28,4,,0.0,-9.2, None, None,-3.4,,,,,
,,,,,,,,,,,,2019-01-22 00:00:00,4,,, None,,, None,494.0,165.0, None, None,-4.8
,,,,,,,,,,,,2019-01-22 01:00:00,4,,, None,,, None,494.0,165.0, None, None,-6.8
,,,,,,,,,,,,2019-01-22 02:00:00,4,,, None,,, None,494.0,165.0, None, None,-7.2
,,,,,,,,,,,,2019-01-22 03:00:00,4,,, None,,, None,495.0,165.0, None, None,-8.6
,,,,,,,,,,,,2019-01-22 04:00:00,4,,, None,,, None,495.0,165.0, None, None,-6.9
,,,,,,,,,,,,2019-01-22 05:00:00,4,,, None,,, None,494.0,165.0, None, None,-6.9
,,,,,,,,,,,,2019-01-22 06:00:00,4,,, None,,, None,495.0,165.0, None, None,-8.5
,,,,,,,,,,,,2019-01-22 07:00:00,4,,, None,,, None,495.0,165.0, None, None,-8.0
,,,,,,,,,,,,2019-01-22 08:00:00,4,,, None,,, None,495.0,165.0, None, None,-7.6
,,,,,,,,,,,,2019-01-22 09:00:00,4,,, None,,, None,495.0,165.0, None, None,-7.9
,,,,,,,,,,,,2019-01-22 10:00:00,4,,, None,,, None,495.0,165.0, None, None,-7.7
,,,,,,,,,,,,2019-01-22 11:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.5
,,,,,,,,,,,,2019-01-22 12:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.8
,,,,,,,,,,,,2019-01-22 13:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.9
,,,,,,,,,,,,2019-01-22 14:00:00,4,,, None,,, None,496.0,165.0, None, None,-8.1
,,,,,,,,,,,,2019-01-22 15:00:00,4,,, None,,, None,496.0,165.0, None, None,-8.0
,,,,,,,,,,,,2019-01-22 16:00:00,4,,, None,,, None,496.0,165.0, 177.0, None,-8.0
,,,,,,,,,,,,2019-01-22 17:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.7
,,,,,,,,,,,,2019-01-22 18:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.1
,,,,,,,,,,,,2019-01-22 19:00:00,4,,, None,,, None,496.0,165.0, None, None,-7.0
,,,,,,,,,,,,2019-01-22 20:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.7
,,,,,,,,,,,,2019-01-22 21:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.8
,,,,,,,,,,,,2019-01-22 22:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.2
,,,,,,,,,,,,2019-01-22 23:00:00,4,,, None,,, None,496.0,165.0, None, None,-5.9
,,,,,,,,,,,,2019-01-23 00:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.2
,,,,,,,,,,,,2019-01-23 01:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.5
,,,,,,,,,,,,2019-01-23 02:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.6
,,,,,,,,,,,,2019-01-23 03:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 04:00:00,4,,, None,,, None,496.0,165.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 05:00:00,4,,, None,,, None,498.0,166.0, None, None,-6.5
,,,,,,,,,,,,2019-01-23 06:00:00,4,,, None,,, None,502.0,170.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 07:00:00,4,,, None,,, None,507.0,173.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 08:00:00,4,,, None,,, None,510.0,176.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 09:00:00,4,,, None,,, None,511.0,178.0, None, None,-6.6
,,,,,,,,,,,,2019-01-23 10:00:00,4,,, None,,, None,513.0,179.0, None, None,-6.4
,,,,,,,,,,,,2019-01-23 11:00:00,4,,, None,,, None,515.0,181.0, None, None,-6.3
,,,,,,,,,,,,2019-01-23 12:00:00,4,,, None,,, None,517.0,182.0, None, None,-6.3
,,,,,,,,,,,,2019-01-23 13:00:00,4,,, None,,, None,517.0,183.0, None, None,-6.3
,,,,,,,,,,,,2019-01-23 14:00:00,4,,, None,,, None,517.0,183.0, None, None,-6.6
,,,,,,,,,,,,2019-01-23 15:00:00,4,,, None,,, None,517.0,183.0, None, None,-6.9
,,,,,,,,,,,,2019-01-23 16:00:00,4,,, None,,, None,517.0,183.0, 161.0, None,-6.1
,,,,,,,,,,,,2019-01-23 17:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.3
,,,,,,,,,,,,2019-01-23 18:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.5
,,,,,,,,,,,,2019-01-23 19:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.2
,,,,,,,,,,,,2019-01-23 20:00:00,4,,, None,,, None,517.0,183.0, None, None,-2.6
,,,,,,,,,,,,2019-01-23 21:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.2
,,,,,,,,,,,,2019-01-23 22:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.0
,,,,,,,,,,,,2019-01-23 23:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.1
,,,,,,,,,,,,2019-01-24 00:00:00,4,,, None,,, None,517.0,183.0, None, None,-3.4
,,,,,,,,,,,,2019-01-24 02:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.0
,,,,,,,,,,,,2019-01-24 03:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.2
,,,,,,,,,,,,2019-01-24 04:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.8
,,,,,,,,,,,,2019-01-24 05:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.9
,,,,,,,,,,,,2019-01-24 06:00:00,4,,, None,,, None,517.0,183.0, None, None,-5.2
,,,,,,,,,,,,2019-01-24 07:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.8
,,,,,,,,,,,,2019-01-24 08:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.7
,,,,,,,,,,,,2019-01-24 09:00:00,4,,, None,,, None,517.0,183.0, None, None,-4.6
