time,tasmin,tasmax,pcp,week_of_year
2016-06-17, 6.9, 16.0,1.0,25
2016-06-18, 5.9, 21.7,0.0,25
2016-06-19, 10.6, 21.5,0.0,25
2016-06-20, 10.3, 20.5,0.0,25
2016-06-21, 10.8, 18.2,0.0,25
2016-06-22, 9.8, 16.8,0.0,25
2016-06-23, 6.0, 18.6,0.0,25
