WDIR_VECT,time,week_of_year
47.1,2021-07-23 00:00:00,30
52.1,2021-07-23 01:00:00,30
61.6,2021-07-23 02:00:00,30
96.8,2021-07-23 03:00:00,30
93.8,2021-07-23 04:00:00,30
95.4,2021-07-23 05:00:00,30
100.8,2021-07-23 06:00:00,30
91.8,2021-07-23 07:00:00,30
131.2,2021-07-23 09:00:00,30
103.4,2021-07-23 10:00:00,30
150.7,2021-07-23 11:00:00,30
141.8,2021-07-23 12:00:00,30
150.2,2021-07-23 13:00:00,30
177.4,2021-07-23 14:00:00,30
219.9,2021-07-23 15:00:00,30
272.0,2021-07-23 16:00:00,30
269.6,2021-07-23 17:00:00,30
281.5,2021-07-23 18:00:00,30
297.6,2021-07-23 19:00:00,30
233.4,2021-07-23 20:00:00,30
336.4,2021-07-23 21:00:00,30
339.7,2021-07-23 22:00:00,30
31.7,2021-07-23 23:00:00,30
66.2,2021-07-24 00:00:00,30
71.8,2021-07-24 01:00:00,30
40.3,2021-07-24 02:00:00,30
63.4,2021-07-24 03:00:00,30
57.7,2021-07-24 04:00:00,30
62.2,2021-07-24 05:00:00,30
50.4,2021-07-24 06:00:00,30
94.5,2021-07-24 07:00:00,30
192.7,2021-07-24 08:00:00,30
205.4,2021-07-24 09:00:00,30
277.6,2021-07-24 10:00:00,30
276.3,2021-07-24 11:00:00,30
275.1,2021-07-24 12:00:00,30
277.7,2021-07-24 13:00:00,30
276.5,2021-07-24 14:00:00,30
273.3,2021-07-24 15:00:00,30
264.4,2021-07-24 16:00:00,30
277.4,2021-07-24 17:00:00,30
284.1,2021-07-24 18:00:00,30
292.5,2021-07-24 19:00:00,30
314.7,2021-07-24 20:00:00,30
8.4,2021-07-24 21:00:00,30
56.7,2021-07-24 22:00:00,30
72.5,2021-07-24 23:00:00,30
76.5,2021-07-25 00:00:00,30
54.1,2021-07-25 01:00:00,30
60.5,2021-07-25 02:00:00,30
53.3,2021-07-25 03:00:00,30
28.0,2021-07-25 04:00:00,30
23.7,2021-07-25 05:00:00,30
60.8,2021-07-25 06:00:00,30
88.7,2021-07-25 07:00:00,30
137.5,2021-07-25 08:00:00,30
181.1,2021-07-25 09:00:00,30
182.7,2021-07-25 10:00:00,30
200.6,2021-07-25 11:00:00,30
230.6,2021-07-25 12:00:00,30
272.2,2021-07-25 13:00:00,30
274.0,2021-07-25 14:00:00,30
273.5,2021-07-25 15:00:00,30
272.5,2021-07-25 16:00:00,30
273.5,2021-07-25 17:00:00,30
282.8,2021-07-25 18:00:00,30
278.1,2021-07-25 19:00:00,30
225.0,2021-07-25 20:00:00,30
290.2,2021-07-25 21:00:00,30
343.0,2021-07-25 22:00:00,30
42.4,2021-07-25 23:00:00,30
39.2,2021-07-26 00:00:00,30
337.7,2021-07-26 01:00:00,30
