wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
67.5, 7.1, None, -0.06, 7.0, 101.8, 6.2, None, None, 94.0,2018-12-10 00:00:00, None, None,50
90.0, 7.0, None, -0.04, 5.0, 101.8, 6.1, None, None, 94.0,2018-12-10 01:00:00, None, None,50
67.5, 6.8, None, -0.03, 5.0, 101.8, 6.1, None, None, 95.0,2018-12-10 02:00:00, None, None,50
45.0, 6.5, None, -0.01, 4.0, 101.8, 5.8, None, None, 95.0,2018-12-10 03:00:00, None, None,50
45.0, 6.5, None, 0.04, 3.0, 101.8, 5.9, None, None, 96.0,2018-12-10 04:00:00, None, None,50
90.0, 6.3, None, 0.08, 5.0, 101.9, 5.6, None, None, 95.0,2018-12-10 05:00:00, None, None,50
90.0, 6.2, None, 0.09, 6.0, 101.9, 5.4, None, None, 95.0,2018-12-10 06:00:00, None, None,50
90.0, 6.1, None, 0.11, 7.0, 101.9, 5.4, None, 13.0, 95.0,2018-12-10 07:00:00, 4.6, 31.7,50
45.0, 5.7, None, 0.09, 4.0, 101.9, 5.1, None, None, 96.0,2018-12-10 08:00:00, None, None,50
45.0, 5.7, None, 0.09, 2.0, 102.0, 5.2, None, None, 96.0,2018-12-10 09:00:00, None, None,50
90.0, 5.9, None, 0.08, 5.0, 102.0, 5.4, None, None, 96.0,2018-12-10 10:00:00, None, None,50
90.0, 6.0, None, 0.09, 4.0, 102.0, 5.4, None, None, 96.0,2018-12-10 11:00:00, None, None,50
67.5, 5.8, None, 0.08, 1.0, 102.1, 5.3, None, None, 97.0,2018-12-10 12:00:00, None, None,50
90.0, 5.9, None, 0.04, 2.0, 102.0, 5.4, None, None, 97.0,2018-12-10 13:00:00, None, None,50
67.5, 6.0, None, 0.04, 1.0, 102.1, 5.5, None, None, 97.0,2018-12-10 14:00:00, None, None,50
90.0, 6.0, None, 0.05, 4.0, 102.1, 5.6, None, None, 97.0,2018-12-10 15:00:00, None, None,50
90.0, 6.0, None, 0.13, 3.0, 102.2, 5.5, None, None, 96.0,2018-12-10 16:00:00, None, None,50
67.5, 6.1, None, 0.15, 2.0, 102.2, 5.6, None, None, 97.0,2018-12-10 17:00:00, None, None,50
67.5, 6.9, None, 0.16, 1.0, 102.3, 6.1, None, None, 95.0,2018-12-10 18:00:00, None, None,50
270.0, 8.4, None, 0.12, 1.0, 102.3, 6.4, None, None, 87.0,2018-12-10 19:00:00, None, None,50
67.5, 7.6, None, 0.04, 1.0, 102.3, 4.7, None, None, 82.0,2018-12-10 20:00:00, None, None,50
