ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 685.0, 560.0, None, None,2020-03-25 00:00:00,-3.0, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 01:00:00,-2.8, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 02:00:00,-4.1, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 03:00:00,-4.5, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 04:00:00,-4.8, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 05:00:00,-7.4, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 06:00:00,-8.8, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 07:00:00,-9.8, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 08:00:00,-8.3, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 09:00:00,-7.3, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 10:00:00,-10.0, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 11:00:00,-10.8, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 12:00:00,-7.5, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 13:00:00,-10.5, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 14:00:00,-12.4, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 15:00:00,-12.7, None, 2.0, None,13
None, 685.0, 560.0, 8.0, None,2020-03-25 16:00:00,-11.6, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 17:00:00,-9.1, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 18:00:00,-2.4, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 19:00:00,1.2, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 20:00:00,1.3, None, 2.0, None,13
None, 685.0, 560.0, None, None,2020-03-25 21:00:00,3.5, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-25 22:00:00,2.7, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-25 23:00:00,1.6, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-26 00:00:00,0.2, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-26 01:00:00,0.6, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-26 02:00:00,-1.3, None, 2.0, None,13
None, 685.0, 559.0, None, None,2020-03-26 03:00:00,-2.8, None, 2.0, None,13
None, 685.0, 558.0, None, None,2020-03-26 04:00:00,-3.1, None, 2.0, None,13
None, 685.0, 559.0, None, None,2020-03-26 05:00:00,-3.1, None, 2.0, None,13
None, 685.0, 559.0, None, None,2020-03-26 06:00:00,-3.1, None, 2.0, None,13
None, 686.0, 559.0, None, None,2020-03-26 07:00:00,-3.1, None, 2.0, None,13
None, 686.0, 559.0, None, None,2020-03-26 08:00:00,-3.2, None, 2.0, None,13
None, 686.0, 560.0, None, None,2020-03-26 09:00:00,-4.2, None, 2.0, None,13
None, 687.0, 560.0, None, None,2020-03-26 10:00:00,-4.3, None, 2.0, None,13
None, 688.0, 561.0, None, None,2020-03-26 11:00:00,-4.3, None, 2.0, None,13
None, 688.0, 562.0, None, None,2020-03-26 12:00:00,-4.3, None, 2.0, None,13
None, 690.0, 563.0, None, None,2020-03-26 13:00:00,-4.3, None, 2.0, None,13
None, 690.0, 564.0, None, None,2020-03-26 14:00:00,-4.3, None, 2.0, None,13
None, 690.0, 564.0, None, None,2020-03-26 15:00:00,-4.3, None, 2.0, None,13
None, 691.0, 565.0, 8.0, None,2020-03-26 16:00:00,-3.8, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 17:00:00,-2.0, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 18:00:00,-1.0, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 19:00:00,0.5, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 20:00:00,3.4, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 21:00:00,4.1, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 22:00:00,1.0, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-26 23:00:00,1.7, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-27 00:00:00,1.4, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-27 01:00:00,0.0, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-27 02:00:00,-0.8, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-27 03:00:00,-1.6, None, 2.0, None,13
None, 691.0, 565.0, None, None,2020-03-27 04:00:00,-2.1, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 05:00:00,-2.2, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 06:00:00,-2.2, None, 2.0, None,13
None, 691.0, 566.0, None, None,2020-03-27 07:00:00,-2.4, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 08:00:00,-2.6, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 09:00:00,-2.3, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 10:00:00,-2.6, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 11:00:00,-2.7, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 12:00:00,-3.2, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 13:00:00,-3.5, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 14:00:00,-3.5, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 15:00:00,-2.7, None, 2.0, None,13
None, 692.0, 566.0, 8.0, None,2020-03-27 16:00:00,-1.7, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 17:00:00,-0.8, None, 2.0, None,13
None, 692.0, 566.0, None, None,2020-03-27 18:00:00,0.8, None, 2.0, None,13
None, 693.0, 566.0, None, None,2020-03-27 19:00:00,0.1, None, 2.0, None,13
None, 693.0, 566.0, None, None,2020-03-27 20:00:00,0.5, None, 2.0, None,13
None, 693.0, 566.0, None, None,2020-03-27 21:00:00,1.9, None, 2.0, None,13
None, 693.0, 566.0, None, None,2020-03-27 22:00:00,1.5, None, 2.0, None,13
None, 694.0, 567.0, None, None,2020-03-27 23:00:00,-2.0, None, 2.0, None,13
None, 694.0, 567.0, None, None,2020-03-28 00:00:00,-3.1, None, 2.0, None,13
None, 695.0, 568.0, None, None,2020-03-28 01:00:00,-4.3, None, 2.0, None,13
None, 695.0, 568.0, None, None,2020-03-28 02:00:00,-5.4, None, 2.0, None,13
None, 695.0, 568.0, None, None,2020-03-28 03:00:00,-6.7, None, 2.0, None,13
None, 695.0, 568.0, None, None,2020-03-28 04:00:00,-7.6, None, 2.0, None,13
None, 696.0, 569.0, None, None,2020-03-28 05:00:00,-8.0, None, 2.0, None,13
None, 696.0, 569.0, None, None,2020-03-28 06:00:00,-8.4, None, 2.0, None,13
None, 696.0, 569.0, None, None,2020-03-28 07:00:00,-8.6, None, 2.0, None,13
None, 697.0, 569.0, None, None,2020-03-28 08:00:00,-8.9, None, 2.0, None,13
None, 697.0, 570.0, None, None,2020-03-28 09:00:00,-9.0, None, 2.0, None,13
None, 698.0, 570.0, None, None,2020-03-28 10:00:00,-9.2, None, 2.0, None,13
None, 698.0, 571.0, None, None,2020-03-28 11:00:00,-9.3, None, 2.0, None,13
None, 699.0, 571.0, None, None,2020-03-28 12:00:00,-9.5, None, 2.0, None,13
None, 699.0, 572.0, None, None,2020-03-28 13:00:00,-9.6, None, 2.0, None,13
None, 700.0, 572.0, None, None,2020-03-28 14:00:00,-9.9, None, 2.0, None,13
None, 700.0, 573.0, None, None,2020-03-28 15:00:00,-10.2, None, 2.0, None,13
None, 701.0, 573.0, 8.0, None,2020-03-28 16:00:00,-10.3, None, 2.0, None,13
None, 701.0, 574.0, None, None,2020-03-28 17:00:00,-9.5, None, 2.0, None,13
None, 701.0, 574.0, None, None,2020-03-28 18:00:00,-8.5, None, 2.0, None,13
None, 702.0, 574.0, None, None,2020-03-28 19:00:00,-7.3, None, 2.0, None,13
None, 702.0, 575.0, None, None,2020-03-28 20:00:00,-5.3, None, 2.0, None,13
None, 702.0, 575.0, None, None,2020-03-28 21:00:00,-4.4, None, 2.0, None,13
None, 702.0, 575.0, None, None,2020-03-28 22:00:00,-4.1, None, 2.0, None,13
None, 702.0, 576.0, None, None,2020-03-28 23:00:00,-3.8, None, 2.0, None,13
None, 702.0, 576.0, None, None,2020-03-29 00:00:00,-4.2, None, 2.0, None,13
None, 702.0, 576.0, None, None,2020-03-29 01:00:00,-5.7, None, 2.0, None,13
None, 702.0, 576.0, None, None,2020-03-29 02:00:00,-6.7, None, 2.0, None,13
None, 703.0, 577.0, None, None,2020-03-29 03:00:00,-7.9, None, 2.0, None,13
None, 703.0, 577.0, None, None,2020-03-29 04:00:00,-9.1, None, 2.0, None,13
None, 704.0, 577.0, None, None,2020-03-29 05:00:00,-9.5, None, 2.0, None,13
None, 704.0, 577.0, None, None,2020-03-29 06:00:00,-9.9, None, 2.0, None,13
None, 704.0, 578.0, None, None,2020-03-29 07:00:00,-10.3, None, 2.0, None,13
None, 705.0, 578.0, None, None,2020-03-29 08:00:00,-10.8, None, 2.0, None,13
None, 706.0, 579.0, None, None,2020-03-29 09:00:00,-11.6, None, 2.0, None,13
None, 706.0, 579.0, None, None,2020-03-29 10:00:00,-12.5, None, 2.0, None,13
None, 706.0, 579.0, None, None,2020-03-29 11:00:00,-12.8, None, 2.0, None,13
None, 706.0, 579.0, None, None,2020-03-29 12:00:00,-13.6, None, 2.0, None,13
None, 706.0, 580.0, None, None,2020-03-29 13:00:00,-14.1, None, 2.0, None,13
None, 707.0, 580.0, None, None,2020-03-29 14:00:00,-14.5, None, 2.0, None,13
None, 707.0, 580.0, None, None,2020-03-29 15:00:00,-15.1, None, 2.0, None,13
None, 707.0, 580.0, 8.0, None,2020-03-29 16:00:00,-14.5, None, 2.0, None,13
None, 707.0, 581.0, None, None,2020-03-29 17:00:00,-13.6, None, 2.0, None,13
None, 708.0, 581.0, None, None,2020-03-29 18:00:00,-12.4, None, 2.0, None,13
None, 708.0, 581.0, None, None,2020-03-29 19:00:00,-11.3, None, 2.0, None,13
None, 708.0, 581.0, None, None,2020-03-29 20:00:00,-10.1, None, 2.0, None,13
None, 708.0, 581.0, None, None,2020-03-29 21:00:00,-10.0, None, 2.0, None,13
None, 708.0, 582.0, None, None,2020-03-29 22:00:00,-8.7, None, 2.0, None,13
None, 708.0, 582.0, None, None,2020-03-29 23:00:00,-8.7, None, 2.0, None,13
None, 708.0, 582.0, None, None,2020-03-30 00:00:00,-9.0, None, 2.0, None,13
None, 708.0, 582.0, None, None,2020-03-30 01:00:00,-9.4, None, 2.0, None,13
None, 709.0, 582.0, None, None,2020-03-30 02:00:00,-10.4, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 03:00:00,-11.6, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 04:00:00,-12.3, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 05:00:00,-12.7, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 06:00:00,-12.8, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 07:00:00,-13.1, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 08:00:00,-13.3, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 09:00:00,-13.6, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 10:00:00,-13.5, None, 2.0, None,13
None, 709.0, 583.0, None, None,2020-03-30 11:00:00,-13.7, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 12:00:00,-13.5, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 13:00:00,-14.1, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 14:00:00,-14.1, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 15:00:00,-14.9, None, 2.0, None,13
None, 710.0, 583.0, 8.0, None,2020-03-30 16:00:00,-14.7, None, 2.0, None,13
None, 710.0, 584.0, None, None,2020-03-30 17:00:00,-13.9, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 18:00:00,-11.3, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 19:00:00,-9.8, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 20:00:00,-9.1, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 21:00:00,-8.3, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-30 22:00:00,-7.5, None, 2.0, None,13
None, 710.0, 584.0, None, None,2020-03-30 23:00:00,-7.5, None, 2.0, None,13
None, 710.0, 584.0, None, None,2020-03-31 00:00:00,-7.9, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 01:00:00,-8.2, None, 2.0, None,13
None, 710.0, 584.0, None, None,2020-03-31 02:00:00,-9.6, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 03:00:00,-10.8, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 04:00:00,-12.3, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 05:00:00,-13.5, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 06:00:00,-14.6, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 07:00:00,-16.6, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 08:00:00,-17.6, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 09:00:00,-17.4, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 10:00:00,-17.9, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 11:00:00,-19.0, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 12:00:00,-20.3, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 13:00:00,-20.5, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 14:00:00,-21.4, None, 2.0, None,13
None, 710.0, 583.0, None, None,2020-03-31 15:00:00,-21.8, None, 2.0, None,13
None, 710.0, 583.0, 8.0, None,2020-03-31 16:00:00,-21.2, None, 2.0, None,13
