pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
4.0, None, 0.0, 982.0, 327.0, None, None,2020-03-25 00:00:00, -9.0, None, 250.0, None,13
3.0, None, 0.0, 980.0, 327.0, None, None,2020-03-25 01:00:00, -8.9, None, 251.0, None,13
2.0, None, None, 979.0, 326.0, None, None,2020-03-25 02:00:00, -8.8, None, 251.0, None,13
1.0, None, 0.0, 979.0, 326.0, None, None,2020-03-25 03:00:00, -8.8, None, 250.0, None,13
2.0, None, 1.0, 978.0, 327.0, None, None,2020-03-25 04:00:00, -7.7, None, 250.0, None,13
1.0, None, None, 978.0, 326.0, None, None,2020-03-25 05:00:00, -7.2, None, 250.0, None,13
0.0, None, 0.0, 977.0, 326.0, None, None,2020-03-25 06:00:00, -7.7, None, 250.0, None,13
0.0, None, 0.0, 977.0, 326.0, None, None,2020-03-25 07:00:00, -6.8, None, 250.0, None,13
2.0, None, 1.0, 977.0, 327.0, None, None,2020-03-25 08:00:00, -7.4, None, 250.0, None,13
1.0, None, 326.0, 976.0, 326.0, None, None,2020-03-25 09:00:00, -6.3, None, 249.0, None,13
0.0, None, 0.0, 976.0, 326.0, None, None,2020-03-25 10:00:00, -2.8, None, 249.0, None,13
0.0, None, None, 977.0, 325.0, None, None,2020-03-25 11:00:00, 0.1, None, 249.0, None,13
None, None, 326.0, 977.0, 324.0, None, None,2020-03-25 12:00:00, 0.1, None, 250.0, None,13
None, None, 0.0, 979.0, 324.0, None, None,2020-03-25 13:00:00, -0.2, None, 250.0, None,13
None, None, None, 982.0, 323.0, None, None,2020-03-25 14:00:00, 0.8, None, 249.0, None,13
0.0, None, 1.0, 982.0, 324.0, None, None,2020-03-25 15:00:00, 0.1, None, 249.0, None,13
None, None, 0.0, 983.0, 324.0, None, None,2020-03-25 16:00:00, 1.9, None, 248.0, None,13
None, None, None, 985.0, 323.0, None, None,2020-03-25 17:00:00, 0.9, None, 248.0, None,13
0.0, None, 2.0, 986.0, 325.0, None, None,2020-03-25 18:00:00, -1.0, None, 249.0, None,13
0.0, None, 0.0, 985.0, 325.0, None, None,2020-03-25 19:00:00, -2.0, None, 249.0, None,13
None, None, 0.0, 985.0, 325.0, None, None,2020-03-25 20:00:00, -1.2, None, 249.0, None,13
None, None, 0.0, 985.0, 325.0, None, None,2020-03-25 21:00:00, -2.0, None, 249.0, None,13
None, None, None, 985.0, 324.0, None, None,2020-03-25 22:00:00, -2.5, None, 248.0, None,13
None, None, 1.0, 985.0, 325.0, None, None,2020-03-25 23:00:00, -2.0, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 00:00:00, -2.4, None, 249.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 01:00:00, -1.8, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 02:00:00, -2.2, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 03:00:00, -2.0, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 04:00:00, -2.7, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 05:00:00, -2.9, None, 248.0, None,13
None, None, 0.0, 984.0, 325.0, None, None,2020-03-26 06:00:00, -2.7, None, 247.0, None,13
