WSPD_SCLR,time,week_of_year
2.24387,2019-06-25 00:00:00,26
2.97275,2019-06-25 01:00:00,26
2.87984,2019-06-25 02:00:00,26
2.75679,2019-06-25 03:00:00,26
2.276,2019-06-25 04:00:00,26
2.78336,2019-06-25 05:00:00,26
2.55511,2019-06-25 06:00:00,26
2.72557,2019-06-25 07:00:00,26
2.44646,2019-06-25 08:00:00,26
2.69168,2019-06-25 09:00:00,26
2.29372,2019-06-25 10:00:00,26
2.1095,2019-06-25 11:00:00,26
2.42569,2019-06-25 12:00:00,26
2.2206,2019-06-25 13:00:00,26
1.96956,2019-06-25 14:00:00,26
2.95497,2019-06-25 15:00:00,26
5.68738,2019-06-25 16:00:00,26
1.31807,2019-06-25 17:00:00,26
1.37668,2019-06-25 18:00:00,26
1.91184,2019-06-25 19:00:00,26
1.65571,2019-06-25 20:00:00,26
1.31892,2019-06-25 21:00:00,26
1.60878,2019-06-25 22:00:00,26
2.53779,2019-06-25 23:00:00,26
1.78069,2019-06-26 00:00:00,26
1.44686,2019-06-26 01:00:00,26
1.49951,2019-06-26 02:00:00,26
1.27324,2019-06-26 03:00:00,26
1.04041,2019-06-26 04:00:00,26
0.817183,2019-06-26 05:00:00,26
1.2841,2019-06-26 06:00:00,26
1.63067,2019-06-26 07:00:00,26
1.62732,2019-06-26 08:00:00,26
2.27594,2019-06-26 09:00:00,26
1.99033,2019-06-26 10:00:00,26
1.82623,2019-06-26 11:00:00,26
2.29021,2019-06-26 12:00:00,26
2.34933,2019-06-26 13:00:00,26
1.16857,2019-06-26 14:00:00,26
1.98066,2019-06-26 15:00:00,26
1.74119,2019-06-26 16:00:00,26
2.12758,2019-06-26 17:00:00,26
3.4129,2019-06-26 18:00:00,26
2.74188,2019-06-26 19:00:00,26
0.936335,2019-06-26 20:00:00,26
1.62536,2019-06-26 21:00:00,26
1.27128,2019-06-26 22:00:00,26
1.80317,2019-06-26 23:00:00,26
3.17833,2019-06-27 00:00:00,26
