BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1011.0, 11.8, 1.919, 99.8, 99.9,2019-06-25 00:00:00, 11.68,26
1011.0, 11.7, 2.391, 99.9, 99.9,2019-06-25 01:00:00, 11.5,26
1011.0, 11.5, 2.379, 99.9, 99.9,2019-06-25 02:00:00, 11.33,26
1011.0, 11.3, 2.141, 99.9, 99.8,2019-06-25 03:00:00, 11.42,26
1011.0, 11.4, 2.58, 99.8, 99.8,2019-06-25 04:00:00, 11.3,26
1011.0, 11.3, 2.32, 99.8, 99.9,2019-06-25 05:00:00, 11.25,26
1011.0, 11.3, 2.474, 99.9, 99.7,2019-06-25 06:00:00, 11.4,26
1012.0, 11.4, 2.319, 99.7, 98.6,2019-06-25 07:00:00, 11.92,26
1012.0, 11.9, 2.887, 98.6, 96.4,2019-06-25 08:00:00, 12.75,26
1012.0, 12.8, 3.153, 96.4, 93.3,2019-06-25 09:00:00, 13.72,26
1012.0, 13.7, 1.522, 93.3, 87.6,2019-06-25 10:00:00, 15.39,26
1012.0, 15.4, 1.74, 87.6, 79.73,2019-06-25 11:00:00, 17.43,26
1012.0, 17.4, 1.602, 79.7, 72.06,2019-06-25 12:00:00, 18.11,26
1012.0, 18.1, 1.647, 72.1, 65.55,2019-06-25 13:00:00, 19.77,26
1011.0, 19.8, 2.314, 65.6, 61.15,2019-06-25 14:00:00, 20.83,26
1011.0, 20.8, 2.817, 61.2, 54.35,2019-06-25 15:00:00, 21.06,26
1011.0, 21.1, 2.674, 54.4, 65.98,2019-06-25 16:00:00, 17.97,26
1011.0, 18.0, 0.637, 66.0, 77.69,2019-06-25 17:00:00, 16.29,26
1011.0, 16.3, 0.781, 77.7, 75.45,2019-06-25 18:00:00, 17.22,26
1010.0, 17.2, 0.77, 75.5, 74.57,2019-06-25 19:00:00, 17.71,26
1011.0, 17.7, 2.136, 74.6, 86.8,2019-06-25 20:00:00, 16.1,26
1011.0, 16.1, 2.083, 86.8, 93.2,2019-06-25 21:00:00, 13.81,26
1011.0, 13.8, 0.836, 93.2, 95.7,2019-06-25 22:00:00, 12.29,26
1011.0, 12.3, 3.229, 95.7, 96.4,2019-06-25 23:00:00, 13.0,26
1012.0, 13.0, 1.794, 96.4, 92.5,2019-06-26 00:00:00, 12.47,26
1013.0, 12.5, 0.723, 92.5, 96.5,2019-06-26 01:00:00, 10.82,26
1012.0, 10.8, 1.178, 96.5, 98.7,2019-06-26 02:00:00, 9.52,26
1012.0, 9.5, 1.556, 98.7, 99.9,2019-06-26 03:00:00, 8.85,26
1012.0, 8.9, 1.233, 99.9, 99.9,2019-06-26 04:00:00, 8.37,26
1013.0, 8.4, 0.767, 99.9, 99.9,2019-06-26 05:00:00, 9.84,26
1013.0, 9.8, 0.59, 99.9, 99.9,2019-06-26 06:00:00, 10.2,26
1014.0, 10.2, 1.012, 99.9, 99.9,2019-06-26 07:00:00, 10.71,26
1014.0, 10.7, 0.741, 99.9, 100.0,2019-06-26 08:00:00, 11.66,26
1014.0, 11.7, 1.181, 100.0, 96.5,2019-06-26 09:00:00, 13.77,26
1014.0, 13.8, 1.452, 96.5, 81.4,2019-06-26 10:00:00, 17.07,26
1014.0, 17.1, 1.351, 81.4, 68.53,2019-06-26 11:00:00, 19.66,26
1014.0, 19.7, 1.128, 68.5, 51.78,2019-06-26 12:00:00, 21.22,26
1014.0, 21.2, 1.384, 51.8, 48.94,2019-06-26 13:00:00, 22.51,26
1013.0, 22.5, 1.41, 48.9, 45.28,2019-06-26 14:00:00, 23.35,26
1013.0, 23.4, 1.715, 45.3, 43.9,2019-06-26 15:00:00, 23.9,26
1012.0, 23.9, 1.457, 43.9, 42.74,2019-06-26 16:00:00, 23.84,26
1012.0, 23.8, 1.845, 42.7, 45.49,2019-06-26 17:00:00, 22.79,26
1012.0, 22.8, 2.497, 45.5, 46.62,2019-06-26 18:00:00, 22.75,26
1012.0, 22.8, 3.774, 46.6, 48.04,2019-06-26 19:00:00, 20.88,26
1013.0, 20.9, 2.591, 48.0, 67.73,2019-06-26 20:00:00, 17.26,26
1014.0, 17.3, 1.789, 67.7, 90.4,2019-06-26 21:00:00, 14.66,26
1015.0, 14.7, 1.431, 90.4, 94.4,2019-06-26 22:00:00, 13.91,26
1015.0, 13.9, 2.043, 94.4, 92.7,2019-06-26 23:00:00, 14.19,26
1017.0, 14.2, 2.4, 92.7, 91.3,2019-06-27 00:00:00, 14.08,26
1017.0, 14.1, 1.37, 91.3, 95.3,2019-06-27 01:00:00, 12.87,26
1017.0, 12.9, 1.431, 95.3, 91.5,2019-06-27 02:00:00, 13.68,26
1017.0, 13.7, 2.549, 91.5, 85.7,2019-06-27 03:00:00, 13.98,26
1018.0, 14.0, 2.391, 85.7, 83.4,2019-06-27 04:00:00, 13.45,26
1018.0, 13.5, 2.171, 83.4, 84.6,2019-06-27 05:00:00, 12.79,26
1019.0, 12.8, 1.52, 84.6, 87.8,2019-06-27 06:00:00, 12.31,26
1020.0, 12.3, 1.65, 87.8, 85.5,2019-06-27 07:00:00, 12.59,26
1020.0, 12.6, 2.373, 85.5, 83.5,2019-06-27 08:00:00, 12.9,26
1020.0, 12.9, 3.024, 83.5, 81.3,2019-06-27 09:00:00, 13.53,26
1020.0, 13.5, 3.077, 81.3, 80.2,2019-06-27 10:00:00, 13.87,26
1020.0, 13.9, 3.695, 80.2, 77.53,2019-06-27 11:00:00, 14.83,26
