ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
1.0, 0.0,-13.0, 1.0,2021-12-24,126.0, -13.0,52,,,,,,,,,,,,,
2.0, 0.0,-19.5, 2.0,2021-12-25,128.0, -20.0,52,,,,,,,,,,,,,
, None,-28.0, None,2021-12-26,127.0, None,52,,,,,,,,,,,,,
, None,-31.0, None,2021-12-27,126.0, None,52,,,,,,,,,,,,,
, None,-25.0, None,2021-12-28,122.0, None,52,,,,,,,,,,,,,
, None,-25.5, None,2021-12-29,121.0, None,52,,,,,,,,,,,,,
0.0, 0.0,-26.0, 0.0,2021-12-30,116.0, -16.0,52,,,,,,,,,,,,,
0.0, 0.0,-13.0, 0.0,2021-12-24,52.0, -12.5,52,,,,,,,,,,,,,
1.0, 0.0,-21.0, 1.0,2021-12-25,51.0, -20.0,52,,,,,,,,,,,,,
, None,-26.5, None,2021-12-26,53.0, None,52,,,,,,,,,,,,,
, None,-34.0, None,2021-12-27,52.0, None,52,,,,,,,,,,,,,
, None,-28.0, None,2021-12-28,50.0, None,52,,,,,,,,,,,,,
, None,-29.0, None,2021-12-29,50.0, None,52,,,,,,,,,,,,,
0.0, 0.0,-22.0, 0.0,2021-12-30,50.0, -19.0,52,,,,,,,,,,,,,
2.0, 0.0,-15.5, 2.0,2021-12-24,137.0, -12.5,52,,,,,,,,,,,,,
2.0, 0.0,-19.5, 2.0,2021-12-25,136.0, -19.0,52,,,,,,,,,,,,,
, None,-28.0, None,2021-12-26,141.0, None,52,,,,,,,,,,,,,
, None,-32.0, None,2021-12-27,138.0, None,52,,,,,,,,,,,,,
, None,-24.0, None,2021-12-28,136.0, None,52,,,,,,,,,,,,,
