time,tasmin,tasmax,pcp,week_of_year
2019-07-16,7.1,16.3,3.8,29
2019-07-17,6.4,10.9,33.9,29
2019-07-18,5.7,12.2,2.4,29
2019-07-19,7.5,11.5,0.3,29
2019-07-20,8.2,17.8,0.0,29
2019-07-21,6.4,22.3,0.1,29
2019-07-22,5.8,22.1,1.7,29
