wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
75.0, None, None, 0.0, None, 5.3, None, 8.7, None, None, None, 39.0,2021-04-30 00:00:00,18
113.0, None, None, 0.0, None, 10.0, None, 8.7, None, None, None, 45.0,2021-04-30 01:00:00,18
163.0, None, None, 0.0, None, 12.4, None, 9.0, None, None, None, 51.0,2021-04-30 02:00:00,18
168.0, None, None, 0.0, None, 15.6, None, 8.7, None, None, None, 56.0,2021-04-30 03:00:00,18
97.0, None, None, 0.0, None, 8.9, None, 8.0, None, None, None, 61.0,2021-04-30 04:00:00,18
139.0, None, None, 0.0, None, 7.9, None, 8.0, None, None, None, 63.0,2021-04-30 05:00:00,18
120.0, None, None, 0.0, None, 7.3, None, 8.8, None, None, None, 62.0,2021-04-30 06:00:00,18
92.0, None, None, 0.0, None, 8.7, None, 11.0, None, None, None, 57.0,2021-04-30 07:00:00,18
152.0, None, None, 0.0, None, 12.1, None, 12.7, None, None, None, 53.0,2021-04-30 08:00:00,18
154.0, None, None, 0.0, None, 11.6, None, 14.5, None, None, None, 46.0,2021-04-30 09:00:00,18
107.0, None, None, 0.0, None, 9.6, None, 14.6, None, None, None, 44.0,2021-04-30 10:00:00,18
229.0, None, None, 0.0, None, 14.2, None, 13.0, None, None, None, 45.0,2021-04-30 11:00:00,18
272.0, None, None, 0.0, None, 10.3, None, 13.8, None, None, None, 38.0,2021-04-30 12:00:00,18
201.0, None, None, 0.0, None, 16.5, None, 14.0, None, None, None, 36.0,2021-04-30 13:00:00,18
245.0, None, None, 0.0, None, 15.7, None, 14.9, None, None, None, 27.0,2021-04-30 14:00:00,18
207.0, None, None, 0.0, None, 13.1, None, 16.0, None, None, None, 29.0,2021-04-30 15:00:00,18
246.0, None, None, 0.0, None, 16.4, None, 14.0, None, None, None, 33.0,2021-04-30 16:00:00,18
180.0, None, None, 0.0, None, 15.6, None, 11.5, None, None, None, 44.0,2021-04-30 17:00:00,18
193.0, None, None, 0.0, None, 15.5, None, 9.2, None, None, None, 51.0,2021-04-30 18:00:00,18
201.0, None, None, 0.0, None, 13.9, None, 8.3, None, None, None, 55.0,2021-04-30 19:00:00,18
193.0, None, None, 0.0, None, 15.0, None, 7.5, None, None, None, 59.0,2021-04-30 20:00:00,18
207.0, None, None, 0.0, None, 17.0, None, 7.1, None, None, None, 61.0,2021-04-30 21:00:00,18
296.0, None, None, 0.0, None, 5.7, None, 6.4, None, None, None, 65.0,2021-04-30 22:00:00,18
266.0, None, None, 0.0, None, 8.6, None, 5.1, None, None, None, 68.0,2021-04-30 23:00:00,18
234.0, None, None, 0.0, None, 8.6, None, 4.7, None, None, None, 67.0,2021-05-01 00:00:00,18
248.0, None, None, 0.0, None, 6.1, None, 4.2, None, None, None, 71.0,2021-05-01 01:00:00,18
106.0, 67.0, 8.6, 0.0, -0.9, 3.2, 4.7, 3.1, 234.0, 0.0, 0.0, 78.0,2021-05-01 02:00:00,18
245.0, 71.0, 6.1, 0.0, -0.6, 7.0, 4.2, 3.4, 248.0, 0.0, 0.0, 71.0,2021-05-01 03:00:00,18
257.0, None, None, 0.0, None, 6.1, None, 3.1, None, None, None, 71.0,2021-05-01 04:00:00,18
284.0, None, None, 0.0, None, 9.2, None, 5.1, None, None, None, 63.0,2021-05-01 05:00:00,18
241.0, None, None, 0.0, None, 9.3, None, 4.9, None, None, None, 69.0,2021-05-01 06:00:00,18
242.0, None, None, 0.0, None, 7.5, None, 7.5, None, None, None, 58.0,2021-05-01 07:00:00,18
19.0, None, None, 0.0, None, 8.7, None, 9.4, None, None, None, 47.0,2021-05-01 08:00:00,18
246.0, None, None, 0.0, None, 14.1, None, 2.9, None, None, None, 87.0,2021-05-01 09:00:00,18
246.0, None, None, 0.0, None, 11.4, None, 8.8, None, None, None, 58.0,2021-05-01 10:00:00,18
