air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None,-1.7, None, None,100.0, None, None, None,0.0,2019-10-08 00:00:00,41
None,-1.8, None, None,100.0, None, None, None,0.0,2019-10-08 01:00:00,41
None,-2.5, None, None,100.0, None, None, None,0.0,2019-10-08 02:00:00,41
None,-3.0, None, None,100.0, None, None, None,0.0,2019-10-08 03:00:00,41
None,-3.6, None, None,99.0, None, None, None,0.0,2019-10-08 04:00:00,41
None,-3.5, None, None,99.0, None, None, None,0.0,2019-10-08 05:00:00,41
None,-3.3, None, None,100.0, None, None, None,0.0,2019-10-08 06:00:00,41
None,-3.8, None, None,97.0, None, None, None,0.0,2019-10-08 07:00:00,41
None,-3.3, None, None,97.0, None, None, None,0.0,2019-10-08 08:00:00,41
None,-2.9, None, None,96.0, None, None, None,0.0,2019-10-08 09:00:00,41
None,-0.7, None, None,91.0, None, None, None,0.0,2019-10-08 10:00:00,41
None,0.4, None, None,86.0, None, None, None,0.3,2019-10-08 11:00:00,41
None,0.7, None, None,82.0, None, None, None,1.6,2019-10-08 12:00:00,41
None,1.3, None, None,73.0, None, None, None,1.8,2019-10-08 13:00:00,41
None,1.9, None, None,74.0, None, None, None,1.8,2019-10-08 14:00:00,41
None,1.4, None, None,84.0, None, None, None,0.4,2019-10-08 15:00:00,41
None,0.7, None, None,87.0, None, None, None,0.4,2019-10-08 16:00:00,41
None,0.3, None, None,83.0, None, None, None,0.1,2019-10-08 17:00:00,41
None,-1.0, None, None,79.0, None, None, None,0.0,2019-10-08 18:00:00,41
None,-1.2, None, None,82.0, None, None, None,0.0,2019-10-08 19:00:00,41
None,-1.2, None, None,86.0, None, None, None,0.0,2019-10-08 20:00:00,41
None,-1.6, None, None,78.0, None, None, None,0.0,2019-10-08 21:00:00,41
None,-2.4, None, None,49.0, None, None, None,0.0,2019-10-08 22:00:00,41
None,-2.4, None, None,43.0, None, None, None,0.0,2019-10-08 23:00:00,41
None,-2.6, None, None,46.0, None, None, None,0.0,2019-10-09 00:00:00,41
None,-4.2, None, None,64.0, None, None, None,0.0,2019-10-09 01:00:00,41
None,-3.5, None, None,50.0, None, None, None,0.0,2019-10-09 02:00:00,41
None,-2.1, None, None,35.0, None, None, None,0.0,2019-10-09 03:00:00,41
None,-4.2, None, None,54.0, None, None, None,0.0,2019-10-09 04:00:00,41
None,-4.3, None, None,49.0, None, None, None,0.0,2019-10-09 05:00:00,41
None,-4.0, None, None,46.0, None, None, None,0.0,2019-10-09 06:00:00,41
None,-4.0, None, None,51.0, None, None, None,0.0,2019-10-09 07:00:00,41
None,-3.1, None, None,46.0, None, None, None,0.0,2019-10-09 08:00:00,41
None,0.1, None, None,45.0, None, None, None,0.0,2019-10-09 09:00:00,41
None,1.4, None, None,35.0, None, None, None,0.0,2019-10-09 10:00:00,41
None,2.6, None, None,36.0, None, None, None,0.0,2019-10-09 11:00:00,41
None,2.4, None, None,35.0, None, None, None,0.0,2019-10-09 12:00:00,41
None,4.4, None, None,36.0, None, None, None,0.0,2019-10-09 13:00:00,41
None,4.6, None, None,42.0, None, None, None,0.0,2019-10-09 14:00:00,41
None,3.5, None, None,39.0, None, None, None,0.0,2019-10-09 15:00:00,41
None,4.4, None, None,46.0, None, None, None,0.0,2019-10-09 16:00:00,41
None,2.0, None, None,53.0, None, None, None,0.0,2019-10-09 17:00:00,41
None,-0.2, None, None,69.0, None, None, None,0.0,2019-10-09 18:00:00,41
None,-0.9, None, None,71.0, None, None, None,0.0,2019-10-09 19:00:00,41
None,-0.9, None, None,75.0, None, None, None,0.0,2019-10-09 20:00:00,41
None,-1.0, None, None,77.0, None, None, None,0.0,2019-10-09 21:00:00,41
None,-1.3, None, None,74.0, None, None, None,0.0,2019-10-09 22:00:00,41
None,-1.1, None, None,63.0, None, None, None,0.0,2019-10-09 23:00:00,41
None,-0.8, None, None,68.0, None, None, None,0.0,2019-10-10 00:00:00,41
None,-0.7, None, None,64.0, None, None, None,0.0,2019-10-10 01:00:00,41
None,-1.0, None, None,51.0, None, None, None,0.0,2019-10-10 02:00:00,41
None,-0.8, None, None,46.0, None, None, None,0.0,2019-10-10 03:00:00,41
None,-0.6, None, None,54.0, None, None, None,0.0,2019-10-10 04:00:00,41
None,-0.6, None, None,50.0, None, None, None,0.0,2019-10-10 05:00:00,41
None,-0.5, None, None,37.0, None, None, None,0.0,2019-10-10 06:00:00,41
None,-0.3, None, None,35.0, None, None, None,0.0,2019-10-10 07:00:00,41
None,0.5, None, None,40.0, None, None, None,0.0,2019-10-10 08:00:00,41
None,5.9, None, None,40.0, None, None, None,0.0,2019-10-10 09:00:00,41
None,6.7, None, None,44.0, None, None, None,0.0,2019-10-10 10:00:00,41
None,7.0, None, None,49.0, None, None, None,0.0,2019-10-10 11:00:00,41
None,7.6, None, None,42.0, None, None, None,0.0,2019-10-10 12:00:00,41
None,9.0, None, None,40.0, None, None, None,0.0,2019-10-10 13:00:00,41
None,8.4, None, None,46.0, None, None, None,0.0,2019-10-10 14:00:00,41
None,7.8, None, None,52.0, None, None, None,0.0,2019-10-10 15:00:00,41
None,7.8, None, None,55.0, None, None, None,0.0,2019-10-10 16:00:00,41
None,5.9, None, None,66.0, None, None, None,0.0,2019-10-10 17:00:00,41
None,3.4, None, None,76.0, None, None, None,0.0,2019-10-10 18:00:00,41
None,3.3, None, None,76.0, None, None, None,0.0,2019-10-10 19:00:00,41
None,3.0, None, None,79.0, None, None, None,0.0,2019-10-10 20:00:00,41
None,4.1, None, None,75.0, None, None, None,0.0,2019-10-10 21:00:00,41
None,5.6, None, None,72.0, None, None, None,0.0,2019-10-10 22:00:00,41
None,6.6, None, None,68.0, None, None, None,0.0,2019-10-10 23:00:00,41
None,6.0, None, None,69.0, None, None, None,0.0,2019-10-11 00:00:00,41
None,6.8, None, None,65.0, None, None, None,0.0,2019-10-11 01:00:00,41
None,5.6, None, None,70.0, None, None, None,0.0,2019-10-11 02:00:00,41
None,6.0, None, None,67.0, None, None, None,0.0,2019-10-11 03:00:00,41
None,5.7, None, None,69.0, None, None, None,0.0,2019-10-11 04:00:00,41
None,6.2, None, None,65.0, None, None, None,0.0,2019-10-11 05:00:00,41
None,6.0, None, None,65.0, None, None, None,0.0,2019-10-11 06:00:00,41
None,7.6, None, None,53.0, None, None, None,0.0,2019-10-11 07:00:00,41
None,7.6, None, None,54.0, None, None, None,0.0,2019-10-11 08:00:00,41
None,9.6, None, None,52.0, None, None, None,0.0,2019-10-11 09:00:00,41
None,10.7, None, None,51.0, None, None, None,0.0,2019-10-11 10:00:00,41
None,12.3, None, None,45.0, None, None, None,0.0,2019-10-11 11:00:00,41
None,12.0, None, None,47.0, None, None, None,0.0,2019-10-11 12:00:00,41
None,11.0, None, None,50.0, None, None, None,0.0,2019-10-11 13:00:00,41
None,11.4, None, None,48.0, None, None, None,0.0,2019-10-11 14:00:00,41
None,8.7, None, None,62.0, None, None, None,0.0,2019-10-11 15:00:00,41
None,7.7, None, None,66.0, None, None, None,0.0,2019-10-11 16:00:00,41
None,8.2, None, None,54.0, None, None, None,0.0,2019-10-11 17:00:00,41
None,7.5, None, None,57.0, None, None, None,0.0,2019-10-11 18:00:00,41
None,7.5, None, None,53.0, None, None, None,0.0,2019-10-11 19:00:00,41
None,6.3, None, None,59.0, None, None, None,0.0,2019-10-11 20:00:00,41
None,4.3, None, None,88.0, None, None, None,0.9,2019-10-11 21:00:00,41
None,4.9, None, None,92.0, None, None, None,1.5,2019-10-11 22:00:00,41
None,4.9, None, None,93.0, None, None, None,1.4,2019-10-11 23:00:00,41
None,4.1, None, None,90.0, None, None, None,1.3,2019-10-12 00:00:00,41
None,3.9, None, None,92.0, None, None, None,1.2,2019-10-12 01:00:00,41
None,4.2, None, None,81.0, None, None, None,0.1,2019-10-12 02:00:00,41
None,4.2, None, None,82.0, None, None, None,0.0,2019-10-12 03:00:00,41
None,4.1, None, None,80.0, None, None, None,0.0,2019-10-12 04:00:00,41
None,3.4, None, None,89.0, None, None, None,0.2,2019-10-12 05:00:00,41
None,3.4, None, None,87.0, None, None, None,0.1,2019-10-12 06:00:00,41
None,3.2, None, None,92.0, None, None, None,0.0,2019-10-12 07:00:00,41
None,3.7, None, None,88.0, None, None, None,0.0,2019-10-12 08:00:00,41
None,4.8, None, None,87.0, None, None, None,0.0,2019-10-12 09:00:00,41
None,5.3, None, None,82.0, None, None, None,0.0,2019-10-12 10:00:00,41
None,5.5, None, None,90.0, None, None, None,0.0,2019-10-12 11:00:00,41
None,5.4, None, None,91.0, None, None, None,0.0,2019-10-12 12:00:00,41
None,5.8, None, None,93.0, None, None, None,0.0,2019-10-12 13:00:00,41
None,4.7, None, None,95.0, None, None, None,0.0,2019-10-12 14:00:00,41
