wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
359.0, 55.0, 3.3, 0.0, -1.1, 4.5, 7.3, 6.4, 334.0, 0.0, 0.0, 57.0,2022-03-26 00:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 51.0, 3.7, 0.0, -2.3, 2.8, 7.2, 6.0, 343.0, 0.0, 0.0, 63.0,2022-03-26 01:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, 57.0, 4.5, 0.0, -1.5, 4.4, 6.4, 5.9, 359.0, 0.0, 0.0, 64.0,2022-03-26 02:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
302.0, 63.0, 2.8, 0.0, -0.5, 1.7, 6.0, 5.2, 359.0, 0.0, 0.0, 68.0,2022-03-26 03:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, 64.0, 4.4, 0.0, -0.4, 6.3, 5.9, 5.1, 341.0, 0.0, 0.0, 67.0,2022-03-26 04:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, 68.0, 1.7, 0.0, -0.2, 1.9, 5.2, 5.1, 302.0, 0.0, 0.0, 71.0,2022-03-26 05:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, 67.0, 6.3, 0.0, -0.5, 2.1, 5.1, 4.9, 13.0, 0.0, 0.0, 73.0,2022-03-26 06:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0, 71.0, 1.9, 0.0, 0.3, 3.1, 5.1, 5.2, 307.0, 0.0, 0.0, 72.0,2022-03-26 07:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0, 73.0, 2.1, 0.0, 0.5, 4.8, 4.9, 5.5, 179.0, 0.0, 0.0, 79.0,2022-03-26 08:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, 72.0, 3.1, 0.0, 0.6, 4.0, 5.2, 7.3, 236.0, 0.0, 0.0, 71.0,2022-03-26 09:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, 79.0, 4.8, 0.0, 2.2, 5.5, 5.5, 9.1, 101.0, 0.0, 0.0, 66.0,2022-03-26 10:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, 71.0, None, 0.0, 2.4, 5.5, 7.3, 12.4, 42.0, 0.0, 0.0, 50.0,2022-03-26 11:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0, 66.0, 5.5, 0.0, 3.1, 4.2, 9.1, 11.9, 134.0, 0.0, 0.0, 55.0,2022-03-26 12:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0, 50.0, 5.5, 0.0, 2.3, 4.4, 12.4, 12.2, 53.0, 0.0, 0.0, 57.0,2022-03-26 13:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0, 55.0, 4.2, 0.0, 3.2, 4.2, 11.9, 12.1, 117.0, 0.0, 0.0, 55.0,2022-03-26 14:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 57.0, 4.4, 0.0, 3.9, 8.2, 12.2, 11.1, 140.0, 0.0, 0.0, 61.0,2022-03-26 15:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 55.0, 4.2, 0.0, 3.3, 14.1, 12.1, 10.1, 25.0, 0.0, 0.0, 67.0,2022-03-26 16:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 61.0, 8.2, 0.0, 3.9, 12.3, 11.1, 9.2, 6.0, 0.0, 0.0, 69.0,2022-03-26 17:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, 67.0, 14.1, 0.0, 4.3, 10.1, 10.1, 8.9, 358.0, 0.0, 0.0, 68.0,2022-03-26 18:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 69.0, 12.3, 0.0, 3.8, 6.0, 9.2, 7.7, 359.0, 0.0, 0.0, 77.0,2022-03-26 19:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, 68.0, 10.1, 0.0, 3.3, 2.4, 8.9, 7.5, 354.0, 0.0, 0.0, 78.0,2022-03-26 20:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0, 77.0, None, 0.0, 3.9, 5.6, 7.7, 7.5, 356.0, 0.0, 0.0, 73.0,2022-03-26 21:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0, 78.0, 2.4, 0.0, 3.9, 2.3, 7.5, 6.6, 346.0, 0.0, 0.0, 79.0,2022-03-26 22:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
, 73.0, 5.6, None, 3.0, None, 7.5, None, 328.0, 0.0, 0.0, None,2022-03-26 23:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, 79.0, 2.3, 0.0, 3.2, 8.5, 6.6, 6.4, 39.0, 0.0, 0.0, 81.0,2022-03-27 00:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 82.0, 3.1, 0.0, 3.1, 7.5, 5.9, 5.6, 345.0, 0.0, 0.0, 90.0,2022-03-27 01:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, 81.0, 8.5, 0.0, 3.4, 6.7, 6.4, 6.0, 3.0, 0.0, 0.0, 88.0,2022-03-27 02:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0, 90.0, 7.5, 0.0, 4.1, 1.6, 5.6, 5.7, 6.0, 0.0, 0.0, 91.0,2022-03-27 03:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0, 88.0, 6.7, 0.0, 4.2, 2.8, 6.0, 5.3, 356.0, 0.0, 0.0, 91.0,2022-03-27 04:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, 91.0, 1.6, 0.0, 4.3, 5.8, 5.7, 5.3, 128.0, 0.0, 0.0, 93.0,2022-03-27 05:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, 91.0, 2.8, 0.0, 4.0, 5.6, 5.3, 5.8, 275.0, 0.0, 0.0, 90.0,2022-03-27 06:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0, 93.0, 5.8, 0.0, 4.3, 1.6, 5.3, 6.4, 1.0, 0.0, 0.0, 94.0,2022-03-27 07:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, 90.0, 5.6, 0.2, 4.3, 1.6, 5.8, 5.9, 341.0, 0.0, 0.0, 97.0,2022-03-27 08:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, 94.0, 1.6, 0.2, 5.5, 2.3, 6.4, 6.5, 233.0, 0.0, 0.0, 100.0,2022-03-27 09:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
132.0, 97.0, 1.6, 0.0, 5.5, 4.0, 5.9, 9.7, 163.0, 0.2, 0.2, 79.0,2022-03-27 10:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0, 100.0, 2.3, 0.0, 6.5, 7.0, 6.5, 10.5, 177.0, 0.2, 0.4, 75.0,2022-03-27 11:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, 79.0, None, 0.0, 6.2, 4.8, 9.7, 11.2, 132.0, 0.0, 0.4, 73.0,2022-03-27 12:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, 75.0, None, 0.0, 6.3, 3.2, 10.5, 11.3, 108.0, 0.0, 0.4, 70.0,2022-03-27 13:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0, 73.0, 4.8, 0.0, 6.5, 5.1, 11.2, 11.8, 109.0, 0.0, 0.4, 71.0,2022-03-27 14:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, 70.0, 3.2, 0.0, 6.0, 6.2, 11.3, 11.6, 107.0, 0.0, 0.4, 75.0,2022-03-27 15:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, 71.0, 5.1, 0.0, 6.7, 5.0, 11.8, 11.3, 45.0, 0.0, 0.4, 73.0,2022-03-27 16:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0, 75.0, 6.2, 0.0, 7.3, 10.7, 11.6, 10.0, 12.0, 0.0, 0.4, 82.0,2022-03-27 17:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None, 0.0, None, 10.5, None, 9.6, None, None, None, 83.0,2022-03-27 18:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, 82.0, 10.7, 0.0, 7.1, 7.4, 10.0, 9.5, 5.0, 0.0, 0.4, 82.0,2022-03-27 19:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 83.0, 10.5, 0.0, 6.9, 4.9, 9.6, 9.1, 347.0, 0.0, 0.4, 82.0,2022-03-27 20:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0, 82.0, 7.4, 0.0, 6.6, 2.4, 9.5, 8.5, 353.0, 0.0, 0.4, 87.0,2022-03-27 21:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0, 82.0, 4.9, 0.0, 6.2, 2.0, 9.1, 8.1, 6.0, 0.0, 0.4, 90.0,2022-03-27 22:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
, 87.0, 2.4, None, 6.5, None, 8.5, None, 259.0, 0.0, 0.4, None,2022-03-27 23:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, 90.0, None, 0.0, 6.6, 4.3, 8.1, 7.3, 36.0, 0.0, 0.4, 95.0,2022-03-28 00:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, 95.0, 1.8, 0.0, 6.9, 5.8, 7.7, 7.5, 280.0, 0.0, 0.4, 94.0,2022-03-28 01:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, 95.0, 4.3, 0.0, 6.6, 1.9, 7.3, 6.9, 2.0, 0.0, 0.4, 97.0,2022-03-28 02:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0, 94.0, 5.8, 0.0, 6.6, 1.7, 7.5, 6.6, 4.0, 0.0, 0.4, 98.0,2022-03-28 03:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0, 97.0, 1.9, 0.0, 6.5, 1.8, 6.9, 6.7, 77.0, 0.0, 0.4, 96.0,2022-03-28 04:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0, None, None, 0.0, None, 3.7, None, 6.8, None, None, None, 96.0,2022-03-28 05:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
252.0, 96.0, 1.8, 0.0, 6.1, 2.4, 6.7, 7.0, 279.0, 0.0, 0.4, 95.0,2022-03-28 06:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, 96.0, 3.7, 0.0, 6.2, 1.7, 6.8, 7.0, 21.0, 0.0, 0.4, 98.0,2022-03-28 07:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, 95.0, 2.4, 0.0, 6.3, 1.7, 7.0, 7.7, 252.0, 0.0, 0.4, 95.0,2022-03-28 08:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
