pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,20.57,35.83, None, None,14.08,26.25,203.1, None, None, None, None, None, None, 5.0,899.0, None, None, None,2017-08-27 00:00:00, None, None, None,35
None,20.1,37.31, None, None,22.22,16.83,201.2, None, None, None, None, None, None, 5.0,899.0, None, None, None,2017-08-27 01:00:00, None, None, None,35
None,17.05,47.54, None, None,31.53,8.23,209.3, None, None, None, None, None, None, 6.0,899.0, None, None, None,2017-08-27 03:00:00, None, None, None,35
None,15.63,52.9, None, None,52.07,3.506,231.1, None, None, None, None, None, None, 6.0,899.0, None, None, None,2017-08-27 04:00:00, None, None, None,35
None,14.93,56.39, None, None,37.92,3.864,303.5, None, None, None, None, None, None, 6.0,900.0, None, None, None,2017-08-27 05:00:00, None, None, None,35
None,14.13,59.41, None, None,31.75,3.66,307.6, None, None, None, None, None, None, 6.0,900.0, None, None, None,2017-08-27 06:00:00, None, None, None,35
None,13.55,64.96, None, None,74.7,0.229,228.1, None, None, None, None, None, None, 7.0,900.0, None, None, None,2017-08-27 07:00:00, None, None, None,35
None,13.89,64.96, None, None,16.21,4.044,140.7, None, None, None, None, None, None, 7.0,900.0, None, None, None,2017-08-27 08:00:00, None, None, None,35
None,16.04,55.57, None, None,42.98,2.1,139.5, None, None, None, None, None, None, 7.0,900.0, None, None, None,2017-08-27 09:00:00, None, None, None,35
None,18.51,46.71, None, None,40.92,2.321,135.7, None, None, None, None, None, None, 7.0,900.0, None, None, None,2017-08-27 10:00:00, None, None, None,35
None,18.59,45.3, None, None,31.73,4.056,138.0, None, None, None, None, None, None, 7.0,900.0, None, None, None,2017-08-27 11:00:00, None, None, None,35
None,24.99,29.33, None, None,66.45,0.863,79.5, None, None, None, None, None, None, 6.0,898.0, None, None, None,2017-08-27 13:00:00, None, None, None,35
None,28.28,20.57, None, None,25.94,10.42,159.7, None, None, None, None, None, None, 4.0,897.0, None, None, None,2017-08-27 15:00:00, None, None, None,35
None,29.04,20.84, None, None,24.08,13.89,154.1, None, None, None, None, None, None, 4.0,896.0, None, None, None,2017-08-27 16:00:00, None, None, None,35
None,28.35,20.37, None, None,26.78,12.55,144.0, None, None, None, None, None, None, 4.0,896.0, None, None, None,2017-08-27 17:00:00, None, None, None,35
None,28.26,19.84, None, None,29.61,9.99,149.7, None, None, None, None, None, None, 3.0,896.0, None, None, None,2017-08-27 18:00:00, None, None, None,35
None,27.28,19.24, None, None,36.87,6.256,137.5, None, None, None, None, None, None, 2.0,896.0, None, None, None,2017-08-27 19:00:00, None, None, None,35
None,26.64,20.65, None, None,68.16,2.162,133.5, None, None, None, None, None, None, 2.0,896.0, None, None, None,2017-08-27 20:00:00, None, None, None,35
None,26.45,16.91, None, None,23.05,12.97,221.7, None, None, None, None, None, None, -1.0,896.0, None, None, None,2017-08-27 21:00:00, None, None, None,35
None,23.65,22.19, None, None,61.8,2.308,267.2, None, None, None, None, None, None, 1.0,897.0, None, None, None,2017-08-27 22:00:00, None, None, None,35
None,22.61,22.79, None, None,61.8,0.92,40.14, None, None, None, None, None, None, 0.0,897.0, None, None, None,2017-08-27 23:00:00, None, None, None,35
None,20.87,25.61, None, None,31.66,2.785,118.9, None, None, None, None, None, None, 0.0,897.0, None, None, None,2017-08-28 00:00:00, None, None, None,35
None,19.58,28.08, None, None,56.05,2.228,125.8, None, None, None, None, None, None, 1.0,897.0, None, None, None,2017-08-28 01:00:00, None, None, None,35
None,18.54,31.23, None, None,28.32,4.255,139.0, None, None, None, None, None, None, 1.0,897.0, None, None, None,2017-08-28 02:00:00, None, None, None,35
None,17.35,33.71, None, None,31.87,3.31,118.1, None, None, None, None, None, None, 1.0,898.0, None, None, None,2017-08-28 03:00:00, None, None, None,35
None,16.41,37.52, None, None,53.05,1.571,95.4, None, None, None, None, None, None, 2.0,898.0, None, None, None,2017-08-28 04:00:00, None, None, None,35
None,15.93,38.39, None, None,67.26,0.918,110.5, None, None, None, None, None, None, 2.0,898.0, None, None, None,2017-08-28 05:00:00, None, None, None,35
None,15.23,40.94, None, None,72.9,0.592,281.5, None, None, None, None, None, None, 2.0,898.0, None, None, None,2017-08-28 06:00:00, None, None, None,35
None,14.66,43.96, None, None,78.6,0.067,289.3, None, None, None, None, None, None, 3.0,898.0, None, None, None,2017-08-28 07:00:00, None, None, None,35
None,15.42,45.23, None, None,22.05,2.775,151.3, None, None, None, None, None, None, 4.0,898.0, None, None, None,2017-08-28 08:00:00, None, None, None,35
None,17.15,43.4, None, None,53.46,1.465,157.0, None, None, None, None, None, None, 5.0,898.0, None, None, None,2017-08-28 09:00:00, None, None, None,35
None,17.51,42.63, None, None,34.55,2.769,161.1, None, None, None, None, None, None, 5.0,897.0, None, None, None,2017-08-28 10:00:00, None, None, None,35
None,19.97,33.53, None, None,21.93,4.635,164.8, None, None, None, None, None, None, 3.0,897.0, None, None, None,2017-08-28 11:00:00, None, None, None,35
None,24.26,24.91, None, None,67.32,0.84,160.0, None, None, None, None, None, None, 3.0,896.0, None, None, None,2017-08-28 12:00:00, None, None, None,35
None,25.58,24.37, None, None,22.93,3.569,329.2, None, None, None, None, None, None, 4.0,896.0, None, None, None,2017-08-28 13:00:00, None, None, None,35
None,28.56,20.37, None, None,37.71,2.597,320.7, None, None, None, None, None, None, 4.0,895.0, None, None, None,2017-08-28 14:00:00, None, None, None,35
None,29.35,18.5, None, None,61.37,1.043,306.5, None, None, None, None, None, None, 3.0,894.0, None, None, None,2017-08-28 15:00:00, None, None, None,35
None,30.92,13.96, None, None,39.47,4.462,142.0, None, None, None, None, None, None, 0.0,893.0, None, None, None,2017-08-28 16:00:00, None, None, None,35
