CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,12.78, 16.62, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 00:00:00, None, None, None, None,35
None,12.53, 16.69, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 01:00:00, None, None, None, None,35
None,12.66, 16.65, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 02:00:00, None, None, None, None,35
None,12.88, 16.58, None, None, None, None,0.002,0.0,358.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 03:00:00, None, None, None, None,35
None,12.47, 16.71, None, None, None, None,0.003,0.0,64.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 04:00:00, None, None, None, None,35
None,11.96, 16.86, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 05:00:00, None, None, None, None,35
None,11.69, 16.94, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-08-27 06:00:00, None, None, None, None,35
None,11.49, 17.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-08-27 07:00:00, None, None, None, None,35
None,13.19, 16.49, None, None, None, None,0.002,0.0,89.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-08-27 08:00:00, None, None, None, None,35
None,16.82, 15.4, None, None, None, None,3.549,0.005,188.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-08-27 09:00:00, None, None, None, None,35
None,17.9, 15.08, None, None, None, None,6.379,0.098,186.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-08-27 10:00:00, None, None, None, None,35
None,19.01, 14.75, None, None, None, None,14.52,0.82,201.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-27 11:00:00, None, None, None, None,35
None,19.57, 14.58, None, None, None, None,12.32,1.196,193.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-27 12:00:00, None, None, None, None,35
None,21.58, 13.98, None, None, None, None,19.74,5.427,196.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-27 13:00:00, None, None, None, None,35
None,22.84, 13.6, None, None, None, None,27.83,6.867,191.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-27 14:00:00, None, None, None, None,35
None,24.43, 13.12, None, None, None, None,21.54,10.47,191.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-27 15:00:00, None, None, None, None,35
None,24.36, 13.14, None, None, None, None,22.54,9.05,190.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-27 16:00:00, None, None, None, None,35
None,25.62, 12.76, None, None, None, None,28.81,7.28,204.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-08-27 17:00:00, None, None, None, None,35
None,23.74, 13.33, None, None, None, None,36.36,3.429,215.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-27 18:00:00, None, None, None, None,35
None,22.4, 13.73, None, None, None, None,23.23,1.506,219.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-27 19:00:00, None, None, None, None,35
None,21.89, 13.88, None, None, None, None,29.66,9.81,137.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-29 12:00:00, None, None, None, None,35
None,23.49, 13.4, None, None, None, None,21.52,6.32,169.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-29 13:00:00, None, None, None, None,35
None,25.55, 12.78, None, None, None, None,16.11,5.052,194.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-08-29 14:00:00, None, None, None, None,35
None,26.46, 12.51, None, None, None, None,19.32,8.07,186.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2017-08-29 15:00:00, None, None, None, None,35
None,26.76, 12.48, None, None, None, None,25.06,6.522,194.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2017-08-29 17:00:00, None, None, None, None,35
None,24.59, 13.07, None, None, None, None,17.11,2.728,199.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-08-29 18:00:00, None, None, None, None,35
None,21.7, 13.94, None, None, None, None,12.62,0.083,170.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-29 19:00:00, None, None, None, None,35
None,19.55, 14.58, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-29 20:00:00, None, None, None, None,35
None,19.73, 14.59, None, None, None, None,3.396,0.008,86.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-29 21:00:00, None, None, None, None,35
None,21.99, 13.85, None, None, None, None,13.23,9.86,110.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-29 22:00:00, None, None, None, None,35
None,21.92, 13.87, None, None, None, None,11.41,17.29,117.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-29 23:00:00, None, None, None, None,35
None,21.67, 13.95, None, None, None, None,13.3,18.24,118.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-30 00:00:00, None, None, None, None,35
None,21.19, 14.09, None, None, None, None,17.96,11.4,117.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-08-30 01:00:00, None, None, None, None,35
None,20.52, 14.29, None, None, None, None,14.18,6.991,113.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-30 02:00:00, None, None, None, None,35
None,20.61, 14.27, None, None, None, None,10.43,8.4,109.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-08-30 03:00:00, None, None, None, None,35
