pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,14.56, 16.64, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2017-08-27 00:00:00, None, None, None, None,35
None, None,14.18, 16.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 01:00:00, None, None, None, None,35
None, None,14.05, 17.04, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 02:00:00, None, None, None, None,35
None, None,13.34, 17.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 03:00:00, None, None, None, None,35
None, None,13.53, 17.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 04:00:00, None, None, None, None,35
None, None,13.15, 17.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 05:00:00, None, None, None, None,35
None, None,12.8, 18.32, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2017-08-27 06:00:00, None, None, None, None,35
None, None,13.24, 18.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2017-08-27 07:00:00, None, None, None, None,35
None, None,17.85, 16.57, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-27 08:00:00, None, None, None, None,35
None, None,20.27, 15.36, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-27 09:00:00, None, None, None, None,35
None, None,21.79, 14.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-27 10:00:00, None, None, None, None,35
None, None,20.79, 14.77, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-27 11:00:00, None, None, None, None,35
None, None,23.93, 13.83, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-27 12:00:00, None, None, None, None,35
None, None,25.07, 13.24, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-27 13:00:00, None, None, None, None,35
None, None,26.0, 12.77, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-27 14:00:00, None, None, None, None,35
None, None,24.19, 13.38, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-27 15:00:00, None, None, None, None,35
None, None,23.81, 13.49, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-27 16:00:00, None, None, None, None,35
None, None,22.63, 13.79, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-27 17:00:00, None, None, None, None,35
None, None,21.55, 14.17, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-27 18:00:00, None, None, None, None,35
None, None,20.68, 14.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-27 19:00:00, None, None, None, None,35
None, None,19.81, 14.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-27 20:00:00, None, None, None, None,35
None, None,18.55, 15.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-27 21:00:00, None, None, None, None,35
None, None,18.06, 15.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-27 22:00:00, None, None, None, None,35
None, None,17.72, 15.57, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-27 23:00:00, None, None, None, None,35
None, None,17.29, 15.82, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 00:00:00, None, None, None, None,35
None, None,17.01, 15.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 01:00:00, None, None, None, None,35
None, None,16.74, 16.11, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 02:00:00, None, None, None, None,35
None, None,16.42, 16.39, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 03:00:00, None, None, None, None,35
None, None,16.21, 16.58, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 04:00:00, None, None, None, None,35
None, None,15.99, 16.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 05:00:00, None, None, None, None,35
None, None,15.51, 16.97, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 06:00:00, None, None, None, None,35
None, None,15.74, 17.32, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-28 07:00:00, None, None, None, None,35
None, None,20.47, 15.36, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-28 08:00:00, None, None, None, None,35
None, None,22.3, 14.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-28 09:00:00, None, None, None, None,35
None, None,24.02, 13.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-28 10:00:00, None, None, None, None,35
None, None,25.59, 13.27, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-28 11:00:00, None, None, None, None,35
None, None,27.27, 12.58, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-28 12:00:00, None, None, None, None,35
None, None,28.34, 12.13, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-28 13:00:00, None, None, None, None,35
None, None,28.9, 11.91, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2017-08-28 14:00:00, None, None, None, None,35
None, None,27.92, 12.14, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-28 15:00:00, None, None, None, None,35
None, None,26.52, 12.56, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-28 16:00:00, None, None, None, None,35
None, None,25.06, 13.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-28 17:00:00, None, None, None, None,35
None, None,23.58, 13.44, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-28 18:00:00, None, None, None, None,35
None, None,22.44, 13.78, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-28 19:00:00, None, None, None, None,35
None, None,21.36, 14.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-28 20:00:00, None, None, None, None,35
None, None,20.52, 14.42, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-28 21:00:00, None, None, None, None,35
None, None,20.06, 14.62, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-28 22:00:00, None, None, None, None,35
None, None,19.19, 14.88, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-28 23:00:00, None, None, None, None,35
None, None,18.58, 15.06, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-29 00:00:00, None, None, None, None,35
None, None,18.13, 15.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-29 01:00:00, None, None, None, None,35
None, None,18.12, 15.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-29 02:00:00, None, None, None, None,35
None, None,17.71, 15.32, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-29 03:00:00, None, None, None, None,35
None, None,17.3, 15.39, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-29 04:00:00, None, None, None, None,35
None, None,16.82, 15.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2017-08-29 05:00:00, None, None, None, None,35
None, None,16.05, 15.82, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2017-08-29 06:00:00, None, None, None, None,35
None, None,16.51, 15.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2017-08-29 07:00:00, None, None, None, None,35
None, None,19.52, 14.91, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-29 08:00:00, None, None, None, None,35
None, None,21.47, 14.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-29 09:00:00, None, None, None, None,35
None, None,23.03, 13.73, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-29 10:00:00, None, None, None, None,35
None, None,24.19, 13.38, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-29 11:00:00, None, None, None, None,35
None, None,24.13, 13.46, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-29 12:00:00, None, None, None, None,35
None, None,25.88, 12.87, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-29 13:00:00, None, None, None, None,35
None, None,26.66, 12.64, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-29 14:00:00, None, None, None, None,35
None, None,27.37, 12.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2017-08-29 15:00:00, None, None, None, None,35
None, None,26.09, 12.69, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-29 16:00:00, None, None, None, None,35
None, None,25.02, 12.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2017-08-29 17:00:00, None, None, None, None,35
None, None,23.56, 13.45, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-29 18:00:00, None, None, None, None,35
None, None,22.72, 13.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2017-08-29 19:00:00, None, None, None, None,35
None, None,21.64, 14.02, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-29 20:00:00, None, None, None, None,35
None, None,21.28, 14.13, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-29 21:00:00, None, None, None, None,35
None, None,21.1, 14.18, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2017-08-29 22:00:00, None, None, None, None,35
None, None,20.25, 14.44, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2017-08-29 23:00:00, None, None, None, None,35
