station_observations
wind_speed, time, avg_wnd_dir_10m_pst10mts, wind_direction, rel_hum, relative_humidity, rnfl_amt_pst24hrs, rnfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, precipitation
21.8, 2020-01-04 21:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
23.7, 2020-01-04 22:00:00, None, 170.0, None, 0.0, None, None, None, 0.0
24.9, 2020-01-04 23:00:00, None, 161.0, None, 0.0, None, None, None, 0.0
22.6, 2020-01-05 00:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
23.0, 2020-01-05 01:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
24.2, 2020-01-05 02:00:00, None, 144.0, None, 0.0, None, None, None, 0.0
25.1, 2020-01-05 03:00:00, None, 134.0, None, 0.0, None, None, None, 0.0
23.0, 2020-01-05 04:00:00, None, 143.0, None, 0.0, None, None, None, 0.0
28.4, 2020-01-05 05:00:00, None, 136.0, None, 0.0, None, None, None, 0.0
24.1, 2020-01-05 06:00:00, None, 140.0, None, 0.0, None, None, None, 0.0
26.9, 2020-01-05 07:00:00, None, 135.0, None, 0.0, None, None, None, 0.0
26.4, 2020-01-05 08:00:00, None, 139.0, None, 0.0, None, None, None, 0.0
25.8, 2020-01-05 09:00:00, None, 142.0, None, 0.0, None, None, None, 0.0
27.7, 2020-01-05 10:00:00, None, 138.0, None, 0.0, None, None, None, 0.0
29.6, 2020-01-05 11:00:00, None, 143.0, None, 0.0, None, None, None, 0.0
31.3, 2020-01-05 12:00:00, None, 142.0, None, 0.0, None, None, None, 0.0
34.1, 2020-01-05 13:00:00, None, 141.0, None, 0.0, None, None, None, 0.0
28.9, 2020-01-05 14:00:00, None, 152.0, None, 0.0, None, None, None, 0.0
27.8, 2020-01-05 15:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
22.8, 2020-01-05 16:00:00, None, 168.0, None, 0.0, None, None, None, 0.0
4.9, 2020-01-05 17:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
12.3, 2020-01-05 18:00:00, None, 191.0, None, 0.0, None, None, None, 0.0
3.7, 2020-01-05 19:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
2.8, 2020-01-05 20:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
4.1, 2020-01-05 21:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
6.1, 2020-01-05 22:00:00, None, 179.0, None, 0.0, None, None, None, 0.0
7.9, 2020-01-05 23:00:00, None, 179.0, None, 0.0, None, None, None, 0.0
8.5, 2020-01-06 00:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
8.8, 2020-01-06 01:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
5.6, 2020-01-06 02:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
7.9, 2020-01-06 03:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
5.4, 2020-01-06 04:00:00, None, 169.0, None, 0.0, None, None, None, 0.0
5.4, 2020-01-06 05:00:00, None, 170.0, None, 0.0, None, None, None, 0.0
3.4, 2020-01-06 06:00:00, None, 169.0, None, 0.0, None, None, None, 0.0
7.7, 2020-01-06 07:00:00, None, 166.0, None, 0.0, None, None, None, 0.0
10.1, 2020-01-06 08:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
16.1, 2020-01-06 09:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
16.2, 2020-01-06 10:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
14.3, 2020-01-06 11:00:00, None, 166.0, None, 0.0, None, None, None, 0.0
12.4, 2020-01-06 12:00:00, None, 166.0, None, 0.0, None, None, None, 0.0
11.4, 2020-01-06 13:00:00, None, 169.0, None, 0.0, None, None, None, 0.0
11.0, 2020-01-06 14:00:00, None, 171.0, None, 0.0, None, None, None, 0.0
8.7, 2020-01-06 15:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
7.9, 2020-01-06 16:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
6.2, 2020-01-06 17:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
5.1, 2020-01-06 18:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
6.6, 2020-01-06 19:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
3.8, 2020-01-06 20:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
1.7, 2020-01-06 21:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-06 22:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-06 23:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 00:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 01:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 02:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 03:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 04:00:00, None, 172.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 05:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-07 06:00:00, None, 161.0, None, 0.0, None, None, None, 0.0
3.3, 2020-01-07 07:00:00, None, 136.0, None, 0.0, None, None, None, 0.0
2.0, 2020-01-07 08:00:00, None, 138.0, None, 0.0, None, None, None, 0.0
2.1, 2020-01-07 09:00:00, None, 146.0, None, 0.0, None, None, None, 0.0
27.2, 2020-01-07 10:00:00, None, 142.0, None, 0.0, None, None, None, 0.0
27.6, 2020-01-07 11:00:00, None, 150.0, None, 0.0, None, None, None, 0.0
28.2, 2020-01-07 12:00:00, None, 152.0, None, 0.0, None, None, None, 0.0
30.2, 2020-01-07 13:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
25.8, 2020-01-07 14:00:00, None, 161.0, None, 0.0, None, None, None, 0.0
23.2, 2020-01-07 15:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
24.8, 2020-01-07 16:00:00, None, 170.0, None, 0.0, None, None, None, 0.0
27.3, 2020-01-07 17:00:00, None, 166.0, None, 0.0, None, None, None, 0.0
25.1, 2020-01-07 18:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
24.0, 2020-01-07 19:00:00, None, 169.0, None, 0.0, None, None, None, 0.0
24.1, 2020-01-07 20:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
22.0, 2020-01-07 21:00:00, None, 168.0, None, 0.0, None, None, None, 0.0
20.3, 2020-01-07 22:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
18.8, 2020-01-07 23:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
15.0, 2020-01-08 00:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
12.2, 2020-01-08 01:00:00, None, 171.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 02:00:00, None, 175.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 03:00:00, None, 179.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 05:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 06:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 07:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 08:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 09:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 10:00:00, None, 179.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 11:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 12:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 13:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 14:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 15:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 16:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 17:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 18:00:00, None, 179.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 19:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 20:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 21:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 22:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-08 23:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 00:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 01:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 02:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 03:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 04:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 05:00:00, None, 178.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 06:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 07:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 08:00:00, None, 173.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 09:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 10:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 11:00:00, None, 175.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 12:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 13:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 14:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 15:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 16:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 17:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 18:00:00, None, 175.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 19:00:00, None, 177.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 20:00:00, None, 176.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 21:00:00, None, 166.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 22:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-09 23:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 00:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 01:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 02:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 03:00:00, None, 136.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 04:00:00, None, 148.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 05:00:00, None, 156.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 06:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 07:00:00, None, 157.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 08:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 09:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 10:00:00, None, 160.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 11:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 12:00:00, None, 160.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 13:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 14:00:00, None, 161.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 15:00:00, None, 160.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 16:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 17:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 18:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 19:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 20:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 21:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 22:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-10 23:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 00:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 01:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 02:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 03:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 04:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 05:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 06:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 07:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 08:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 09:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 10:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 11:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 12:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 13:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 14:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 15:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 16:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 17:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 18:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 19:00:00, None, 168.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 20:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 21:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 22:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-11 23:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 00:00:00, None, 175.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 01:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 02:00:00, None, 174.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 03:00:00, None, 170.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 04:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 05:00:00, None, 161.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 06:00:00, None, 154.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 07:00:00, None, 153.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 08:00:00, None, 153.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 09:00:00, None, 154.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 10:00:00, None, 155.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 11:00:00, None, 155.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 12:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 13:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 14:00:00, None, 160.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 15:00:00, None, 160.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 16:00:00, None, 162.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 17:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 18:00:00, None, 156.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 19:00:00, None, 143.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 20:00:00, None, 154.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 21:00:00, None, 155.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 22:00:00, None, 158.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-12 23:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 00:00:00, None, 167.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 01:00:00, None, 157.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 02:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 03:00:00, None, 159.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 04:00:00, None, 163.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 05:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 06:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 07:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 08:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 09:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 10:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 11:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 12:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 13:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 14:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 15:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 16:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 17:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 18:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 19:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 20:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 21:00:00, None, 164.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 22:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-13 23:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 00:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 01:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 02:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 03:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 04:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 05:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 06:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 07:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
0.0, 2020-01-14 08:00:00, None, 165.0, None, 0.0, None, None, None, 0.0
