AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.0,2021-11-01 00:00:00, None, None,44
None, 0.0,2021-11-02 00:00:00, None, None,44
None, 0.0,2021-11-03 00:00:00, 99999.0, 99999.0,44
200.0, None,2021-11-03 11:00:00, None, None,44
200.0, None,2021-11-03 12:00:00, None, None,44
200.0, None,2021-11-03 13:00:00, None, None,44
200.0, None,2021-11-03 14:00:00, None, None,44
200.0, None,2021-11-03 15:00:00, None, None,44
200.0, None,2021-11-03 16:00:00, None, None,44
200.0, None,2021-11-03 17:00:00, None, None,44
200.0, None,2021-11-03 18:00:00, None, None,44
200.0, None,2021-11-03 19:00:00, None, None,44
200.0, None,2021-11-03 20:00:00, None, None,44
200.0, None,2021-11-03 21:00:00, None, None,44
200.0, None,2021-11-03 22:00:00, None, None,44
200.0, None,2021-11-03 23:00:00, None, None,44
200.0, 0.7,2021-11-04 00:00:00, 99999.0, 99999.0,44
200.0, None,2021-11-04 01:00:00, None, None,44
200.0, None,2021-11-04 02:00:00, None, None,44
200.0, None,2021-11-04 03:00:00, None, None,44
200.0, None,2021-11-04 04:00:00, None, None,44
200.0, None,2021-11-04 05:00:00, None, None,44
200.0, None,2021-11-04 06:00:00, None, None,44
200.0, None,2021-11-04 07:00:00, None, None,44
200.0, None,2021-11-04 08:00:00, None, None,44
200.0, None,2021-11-04 09:00:00, None, None,44
200.0, None,2021-11-04 10:00:00, None, None,44
200.0, None,2021-11-04 11:00:00, None, None,44
200.0, None,2021-11-04 12:00:00, None, None,44
200.0, None,2021-11-04 13:00:00, None, None,44
200.0, None,2021-11-04 14:00:00, None, None,44
200.0, None,2021-11-04 15:00:00, None, None,44
200.0, None,2021-11-04 16:00:00, None, None,44
200.0, None,2021-11-04 17:00:00, None, None,44
200.0, None,2021-11-04 18:00:00, None, None,44
200.0, None,2021-11-04 19:00:00, None, None,44
200.0, None,2021-11-04 20:00:00, None, None,44
200.0, None,2021-11-04 21:00:00, None, None,44
200.0, None,2021-11-04 22:00:00, None, None,44
200.0, None,2021-11-04 23:00:00, None, None,44
