AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-10.6, 29.7, 267.7,2022-12-24 00:00:00, -10.6, -4.8,52
-10.4, None, 267.7,2022-12-24 00:15:00, None, None,52
-10.0, None, 267.7,2022-12-24 00:30:00, None, None,52
-9.8, None, 267.7,2022-12-24 00:45:00, None, None,52
-9.7, None, 267.7,2022-12-24 01:00:00, None, None,52
-9.1, None, 267.7,2022-12-24 01:15:00, None, None,52
-6.0, None, 267.7,2022-12-24 01:30:00, None, None,52
-5.2, None, 267.7,2022-12-24 01:45:00, None, None,52
-5.0, None, 268.8,2022-12-24 02:00:00, None, None,52
-7.5, None, 268.8,2022-12-24 02:15:00, None, None,52
-7.5, None, 268.8,2022-12-24 02:30:00, None, None,52
-7.4, None, 268.8,2022-12-24 02:45:00, None, None,52
-6.8, None, 269.8,2022-12-24 03:00:00, None, None,52
-6.8, None, 269.8,2022-12-24 03:15:00, None, None,52
-7.5, None, 269.8,2022-12-24 03:30:00, None, None,52
-7.6, None, 270.9,2022-12-24 03:45:00, None, None,52
-7.6, None, 270.9,2022-12-24 04:00:00, None, None,52
-8.1, None, 270.9,2022-12-24 04:15:00, None, None,52
-8.2, None, 270.9,2022-12-24 04:30:00, None, None,52
-8.6, None, 271.9,2022-12-24 04:45:00, None, None,52
-8.5, None, 271.9,2022-12-24 05:00:00, None, None,52
-8.6, None, 271.9,2022-12-24 05:15:00, None, None,52
-8.8, None, 273.0,2022-12-24 05:30:00, None, None,52
-8.5, None, 273.0,2022-12-24 05:45:00, None, None,52
-8.8, None, 273.0,2022-12-24 06:00:00, None, None,52
-8.7, None, 273.0,2022-12-24 06:15:00, None, None,52
-8.1, None, 273.0,2022-12-24 06:30:00, None, None,52
-8.1, None, 273.0,2022-12-24 06:45:00, None, None,52
-8.1, None, 273.0,2022-12-24 07:00:00, None, None,52
-6.4, None, 273.0,2022-12-24 07:15:00, None, None,52
-7.1, None, 273.0,2022-12-24 07:30:00, None, None,52
-7.6, None, 273.0,2022-12-24 07:45:00, None, None,52
-7.5, None, 274.0,2022-12-24 08:00:00, None, None,52
-7.2, None, 275.1,2022-12-24 08:15:00, None, None,52
-7.2, None, 276.1,2022-12-24 08:30:00, None, None,52
-7.1, None, 276.1,2022-12-24 08:45:00, None, None,52
-6.8, None, 276.1,2022-12-24 09:00:00, None, None,52
-6.8, None, 276.1,2022-12-24 09:15:00, None, None,52
-6.7, None, 277.2,2022-12-24 09:30:00, None, None,52
-7.2, None, 277.2,2022-12-24 09:45:00, None, None,52
-6.9, None, 277.2,2022-12-24 10:00:00, None, None,52
-6.8, None, 277.2,2022-12-24 10:15:00, None, None,52
-6.4, None, 278.3,2022-12-24 10:30:00, None, None,52
-6.0, None, 278.3,2022-12-24 10:45:00, None, None,52
-6.0, None, 278.3,2022-12-24 11:00:00, None, None,52
-5.7, None, 278.3,2022-12-24 11:15:00, None, None,52
-6.1, None, 279.3,2022-12-24 11:30:00, None, None,52
-6.7, None, 279.3,2022-12-24 11:45:00, None, None,52
-7.4, None, 280.4,2022-12-24 12:00:00, None, None,52
-7.2, None, 280.4,2022-12-24 12:15:00, None, None,52
-7.5, None, 281.4,2022-12-24 12:30:00, None, None,52
-7.8, None, 282.5,2022-12-24 12:45:00, None, None,52
-7.8, None, 282.5,2022-12-24 13:00:00, None, None,52
-7.5, None, 283.5,2022-12-24 13:15:00, None, None,52
-7.3, None, 284.6,2022-12-24 13:30:00, None, None,52
-7.7, None, 284.6,2022-12-24 13:45:00, None, None,52
-7.9, None, 285.6,2022-12-24 14:00:00, None, None,52
-8.2, None, 285.6,2022-12-24 14:15:00, None, None,52
-8.1, None, 285.6,2022-12-24 14:30:00, None, None,52
-7.6, None, 286.7,2022-12-24 14:45:00, None, None,52
-7.9, None, 293.0,2022-12-24 15:00:00, None, None,52
-8.0, None, 294.1,2022-12-24 15:15:00, None, None,52
-7.2, None, 294.1,2022-12-24 15:30:00, None, None,52
-5.8, None, 294.1,2022-12-24 15:45:00, None, None,52
-7.0, None, 295.1,2022-12-24 16:00:00, None, None,52
-5.5, None, 296.2,2022-12-24 16:15:00, None, None,52
-5.4, None, 296.2,2022-12-24 16:30:00, None, None,52
-4.8, None, 297.2,2022-12-24 16:45:00, None, None,52
-7.2, None, 299.3,2022-12-24 17:00:00, None, None,52
-5.8, None, 299.3,2022-12-24 17:15:00, None, None,52
-5.5, None, 300.4,2022-12-24 17:30:00, None, None,52
-7.5, None, 301.4,2022-12-24 17:45:00, None, None,52
-5.8, None, 302.5,2022-12-24 18:00:00, None, None,52
-5.7, None, 303.6,2022-12-24 18:15:00, None, None,52
-6.7, None, 304.6,2022-12-24 18:30:00, None, None,52
-7.0, None, 304.6,2022-12-24 18:45:00, None, None,52
-7.3, None, 305.7,2022-12-24 19:00:00, None, None,52
-7.3, None, 305.7,2022-12-24 19:15:00, None, None,52
-5.7, None, 305.7,2022-12-24 19:30:00, None, None,52
-6.3, None, 306.7,2022-12-24 19:45:00, None, None,52
-7.3, None, 306.7,2022-12-24 20:00:00, None, None,52
-7.3, None, 306.7,2022-12-24 20:15:00, None, None,52
-6.9, None, 306.7,2022-12-24 20:30:00, None, None,52
-6.8, None, 307.8,2022-12-24 20:45:00, None, None,52
-6.6, None, 307.8,2022-12-24 21:00:00, None, None,52
-6.1, None, 307.8,2022-12-24 21:15:00, None, None,52
-7.3, None, 307.8,2022-12-24 21:30:00, None, None,52
-7.4, None, 308.8,2022-12-24 21:45:00, None, None,52
-7.0, None, 308.8,2022-12-24 22:00:00, None, None,52
-6.8, None, 308.8,2022-12-24 22:15:00, None, None,52
-6.4, None, 308.8,2022-12-24 22:30:00, None, None,52
-6.3, None, 308.8,2022-12-24 22:45:00, None, None,52
-6.4, None, 308.8,2022-12-24 23:00:00, None, None,52
-6.8, None, 308.8,2022-12-24 23:15:00, None, None,52
-7.3, None, 308.8,2022-12-24 23:30:00, None, None,52
-7.9, None, 308.8,2022-12-24 23:45:00, None, None,52
-7.5, 1.7, 308.8,2022-12-25 00:00:00, -8.0, -2.6,52
-7.7, None, 308.8,2022-12-25 00:15:00, None, None,52
-7.2, None, 308.8,2022-12-25 00:30:00, None, None,52
-6.7, None, 308.8,2022-12-25 00:45:00, None, None,52
-6.9, None, 308.8,2022-12-25 01:00:00, None, None,52
-7.5, None, 308.8,2022-12-25 01:15:00, None, None,52
-7.7, None, 308.8,2022-12-25 01:30:00, None, None,52
-7.6, None, 308.8,2022-12-25 01:45:00, None, None,52
-7.5, None, 308.8,2022-12-25 02:00:00, None, None,52
-8.0, None, 308.8,2022-12-25 02:15:00, None, None,52
-7.8, None, 308.8,2022-12-25 02:30:00, None, None,52
-7.7, None, 308.8,2022-12-25 02:45:00, None, None,52
-6.1, None, 308.8,2022-12-25 03:00:00, None, None,52
-5.1, None, 308.8,2022-12-25 03:15:00, None, None,52
-6.4, None, 308.8,2022-12-25 03:30:00, None, None,52
-7.0, None, 308.8,2022-12-25 03:45:00, None, None,52
-7.3, None, 308.8,2022-12-25 04:00:00, None, None,52
-7.3, None, 308.8,2022-12-25 04:15:00, None, None,52
-7.0, None, 308.8,2022-12-25 04:30:00, None, None,52
-6.3, None, 308.8,2022-12-25 04:45:00, None, None,52
-5.3, None, 308.8,2022-12-25 05:00:00, None, None,52
-5.2, None, 308.8,2022-12-25 05:15:00, None, None,52
-5.1, None, 308.8,2022-12-25 05:30:00, None, None,52
None, None, 308.8,2022-12-25 05:37:00, None, None,52
-5.1, None, 308.8,2022-12-25 05:45:00, None, None,52
-5.0, None, 308.8,2022-12-25 06:00:00, None, None,52
-4.9, None, 308.8,2022-12-25 06:15:00, None, None,52
-4.8, None, 308.8,2022-12-25 06:30:00, None, None,52
-4.6, None, 308.8,2022-12-25 06:45:00, None, None,52
-5.6, None, 308.8,2022-12-25 07:00:00, None, None,52
-5.9, None, 308.8,2022-12-25 07:15:00, None, None,52
-5.9, None, 308.8,2022-12-25 07:30:00, None, None,52
-5.8, None, 308.8,2022-12-25 07:45:00, None, None,52
-5.6, None, 308.8,2022-12-25 08:00:00, None, None,52
-5.3, None, 308.8,2022-12-25 08:15:00, None, None,52
-5.3, None, 308.8,2022-12-25 08:30:00, None, None,52
-5.2, None, 308.8,2022-12-25 08:45:00, None, None,52
-5.2, None, 308.8,2022-12-25 09:00:00, None, None,52
