AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-16.6, 35.8, -16.6, 371.0,2022-12-24 00:00:00, 128.0, -6.2,52
-16.4, None, None, 371.0,2022-12-24 00:15:00, 128.0, None,52
-16.1, None, None, 371.0,2022-12-24 00:30:00, 128.0, None,52
-16.0, None, None, 371.0,2022-12-24 00:45:00, 128.0, None,52
-16.0, None, None, 371.0,2022-12-24 01:00:00, 128.0, None,52
-15.9, None, None, 371.0,2022-12-24 01:15:00, 128.0, None,52
-15.9, None, None, 371.0,2022-12-24 01:30:00, 129.0, None,52
-15.7, None, None, 372.1,2022-12-24 01:45:00, 129.0, None,52
-15.7, None, None, 372.1,2022-12-24 02:00:00, 128.0, None,52
-15.6, None, None, 372.1,2022-12-24 02:15:00, 129.0, None,52
-15.6, None, None, 373.1,2022-12-24 02:30:00, 131.0, None,52
-15.7, None, None, 374.2,2022-12-24 02:45:00, 131.0, None,52
-15.6, None, None, 374.2,2022-12-24 03:00:00, 133.0, None,52
-15.5, None, None, 375.2,2022-12-24 03:15:00, 132.0, None,52
-15.4, None, None, 376.3,2022-12-24 03:30:00, 135.0, None,52
-15.1, None, None, 376.3,2022-12-24 03:45:00, 135.0, None,52
-15.0, None, None, 376.3,2022-12-24 04:00:00, 135.0, None,52
-14.9, None, None, 376.3,2022-12-24 04:15:00, 135.0, None,52
-14.8, None, None, 377.3,2022-12-24 04:30:00, 136.0, None,52
-14.7, None, None, 378.4,2022-12-24 04:45:00, 137.0, None,52
-14.7, None, None, 378.4,2022-12-24 05:00:00, 137.0, None,52
-14.7, None, None, 379.4,2022-12-24 05:15:00, 138.0, None,52
-14.6, None, None, 379.4,2022-12-24 05:30:00, 138.0, None,52
-14.6, None, None, 380.5,2022-12-24 05:45:00, 137.0, None,52
-14.7, None, None, 381.5,2022-12-24 06:00:00, 139.0, None,52
-14.7, None, None, 381.5,2022-12-24 06:15:00, 140.0, None,52
-14.7, None, None, 382.6,2022-12-24 06:30:00, 141.0, None,52
-14.6, None, None, 382.6,2022-12-24 06:45:00, 141.0, None,52
-14.4, None, None, 383.6,2022-12-24 07:00:00, 141.0, None,52
-14.2, None, None, 383.6,2022-12-24 07:15:00, 142.0, None,52
-14.1, None, None, 384.7,2022-12-24 07:30:00, 141.0, None,52
-14.2, None, None, 384.7,2022-12-24 07:45:00, 141.0, None,52
-14.2, None, None, 385.7,2022-12-24 08:00:00, 142.0, None,52
-14.1, None, None, 386.8,2022-12-24 08:15:00, 142.0, None,52
-13.8, None, None, 386.8,2022-12-24 08:30:00, 141.0, None,52
-13.6, None, None, 386.8,2022-12-24 08:45:00, 141.0, None,52
-13.3, None, None, 386.8,2022-12-24 09:00:00, 141.0, None,52
-13.1, None, None, 387.8,2022-12-24 09:15:00, 144.0, None,52
-12.8, None, None, 388.9,2022-12-24 09:30:00, 145.0, None,52
-12.5, None, None, 388.9,2022-12-24 09:45:00, 146.0, None,52
-12.2, None, None, 389.9,2022-12-24 10:00:00, 145.0, None,52
-11.8, None, None, 389.9,2022-12-24 10:15:00, 145.0, None,52
-11.6, None, None, 391.0,2022-12-24 10:30:00, 145.0, None,52
-11.4, None, None, 392.0,2022-12-24 10:45:00, 148.0, None,52
-11.0, None, None, 392.0,2022-12-24 11:00:00, 147.0, None,52
-10.7, None, None, 393.1,2022-12-24 11:15:00, 147.0, None,52
-10.6, None, None, 394.1,2022-12-24 11:30:00, 148.0, None,52
