ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,5.0,0.0,2021-11-26,0.0,12.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2,11.2,1.0,0.0,2021-11-27,0.0,6.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.8,1.5,0.0,2021-11-28,0.0,11.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,4.0,0.0,2021-11-29,0.0,6.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,5.0,0.0,2021-11-30,0.0,16.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,8.0,0.0,2021-12-01,0.0,19.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,9.0,0.0,2021-12-02,0.0,13.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 00:00:00,,,48,273.0, 96.0, 6.6,0.0, 2.9,2.4, 3.5,3.1, 339.0, 0.0, 0.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 01:00:00,,,48,230.0, 100.0, 2.4,0.0, 3.1,2.0, 3.1,3.3, 273.0, 0.0, 0.6,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 02:00:00,,,48,254.0, 98.0, 2.0,0.0, 3.0,3.8, 3.3,3.4, 230.0, 0.0, 0.6,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 03:00:00,,,48,263.0, 99.0, 3.8,0.0, 3.3,2.9, 3.4,3.3, 254.0, 0.0, 0.6,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 04:00:00,,,48,211.0, 99.0, 2.9,0.0, 3.2,7.4, 3.3,4.2, 263.0, 0.0, 0.6,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 05:00:00,,,48,219.0, 88.0, 7.4,0.0, 2.4,11.0, 4.2,4.6, 211.0, 0.0, 0.6,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 06:00:00,,,48,210.0, 84.0, 11.0,0.0, 2.1,13.6, 4.6,4.5, 219.0, 0.0, 0.6,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 07:00:00,,,48,212.0, 84.0, 13.6,0.0, 2.0,14.5, 4.5,4.3, 210.0, 0.0, 0.4,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 08:00:00,,,48,209.0, 86.0, 14.5,0.0, 2.2,13.8, 4.3,4.9, 212.0, 0.0, 0.4,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 09:00:00,,,48,211.0, 84.0, 13.8,0.0, 2.4,12.9, 4.9,5.4, 209.0, 0.0, 0.4,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 10:00:00,,,48,188.0, 82.0, 12.9,0.0, 2.6,15.2, 5.4,8.3, 211.0, 0.0, 0.4,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 11:00:00,,,48,209.0, 71.0, 15.2,0.0, 3.4,14.8, 8.3,8.9, 188.0, 0.0, 0.4,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 12:00:00,,,48,208.0, 71.0, 14.8,0.0, 3.9,13.7, 8.9,9.0, 209.0, 0.0, 0.4,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 13:00:00,,,48,208.0, 68.0, 13.7,0.0, 3.4,14.6, 9.0,9.4, 208.0, 0.0, 0.4,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 14:00:00,,,48,181.0, 64.0, 14.6,0.0, 2.9,14.8, 9.4,8.3, 208.0, 0.0, 0.4,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 15:00:00,,,48,260.0, 72.0, 14.8,0.0, 3.6,9.8, 8.3,7.4, 181.0, 0.0, 0.4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 16:00:00,,,48,251.0, 69.0, 9.8,0.0, 2.1,6.8, 7.4,7.7, 260.0, 0.0, 0.4,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 17:00:00,,,48,232.0, 49.0, 6.8,0.0, -2.3,6.1, 7.7,7.1, 251.0, 0.0, 0.4,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 18:00:00,,,48,280.0, 55.0, 6.1,0.0, -1.3,4.4, 7.1,6.3, 232.0, 0.0, 0.4,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 19:00:00,,,48,249.0, 53.0, 4.4,0.0, -2.6,6.5, 6.3,5.3, 280.0, 0.0, 0.4,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 20:00:00,,,48,231.0, 62.0, 6.5,0.0, -1.4,5.8, 5.3,4.2, 249.0, 0.0, 0.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 21:00:00,,,48,275.0, 74.0, 5.8,0.0, 0.0,4.3, 4.2,3.7, 231.0, 0.0, 0.2,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 22:00:00,,,48,264.0, 71.0, 4.3,0.0, -1.1,3.5, 3.7,3.0, 275.0, 0.0, 0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-26 23:00:00,,,48,284.0, 83.0, 3.5,0.0, 0.4,0.0, 3.0,2.5, 264.0, 0.0, 0.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 00:00:00,,,48,299.0, 87.0, 0.0,0.0, 0.6,3.6, 2.5,1.6, 284.0, 0.0, 0.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 01:00:00,,,48,260.0, 86.0, 3.6,0.0, -0.5,1.7, 1.6,1.4, 299.0, 0.0, 0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 02:00:00,,,48,280.0, 89.0, 1.7,0.0, -0.2,1.7, 1.4,0.2, 260.0, 0.0, 0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 03:00:00,,,48,255.0, 94.0, 1.7,0.0, -0.6,2.4, 0.2,0.3, 280.0, 0.0, 0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 04:00:00,,,48,20.0, 94.0, 2.4,0.0, -0.6,1.9, 0.3,0.0, 255.0, 0.0, 0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2021-11-27 05:00:00,,,48,253.0, 94.0, 1.9,0.0, -0.8,3.4, 0.0,0.2, 20.0, 0.0, 0.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
