wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
215.0, None, None,0.0, None,1.7, None,2.3, None, None,100.0,2017-01-22 00:00:00, None,4
347.0, None, None,0.2, None,1.6, None,2.4, None, None,100.0,2017-01-22 01:00:00, None,4
159.0, None, None,0.0, None,2.4, None,2.3, None, None,100.0,2017-01-22 02:00:00, None,4
6.0, None, None,0.0, None,2.9, None,2.2, None, None,100.0,2017-01-22 03:00:00, None,4
88.0, None, None,0.0, None,2.1, None,1.7, None, None,100.0,2017-01-22 04:00:00, None,4
252.0, None, None,0.0, None,1.6, None,1.6, None, None,100.0,2017-01-22 05:00:00, None,4
330.0, None, None,0.0, None,2.6, None,1.5, None, None,100.0,2017-01-22 06:00:00, None,4
349.0, None, None,0.0, None,2.4, None,1.1, None, None,100.0,2017-01-22 07:00:00, None,4
17.0, None, None,0.0, None,2.0, None,0.7, None, None,100.0,2017-01-22 08:00:00, None,4
306.0, None, None,0.0, None,3.2, None,1.4, None, None,100.0,2017-01-22 09:00:00, None,4
38.0, None, None,0.0, None,3.1, None,1.8, None, None,100.0,2017-01-22 10:00:00, None,4
327.0, None, None,0.0, None,2.5, None,2.8, None, None,100.0,2017-01-22 11:00:00, None,4
10.0, None, None,0.0, None,1.9, None,3.3, None, None,100.0,2017-01-22 12:00:00, None,4
0.0, None, None,0.0, None,1.6, None,3.4, None, None,100.0,2017-01-22 13:00:00, None,4
156.0, None, None,0.4, None,0.0, None,3.9, None, None,100.0,2017-01-22 14:00:00, None,4
267.0, None, None,1.0, None,0.0, None,3.6, None, None,100.0,2017-01-22 15:00:00, None,4
325.0, None, None,2.2, None,0.0, None,3.2, None, None,100.0,2017-01-22 16:00:00, None,4
335.0, None, None,0.8, None,3.1, None,2.8, None, None,100.0,2017-01-22 17:00:00, None,4
174.0, None, None,0.0, None,1.8, None,2.3, None, None,100.0,2017-01-22 18:00:00, None,4
11.0, None, None,0.0, None,1.8, None,1.9, None, None,100.0,2017-01-22 19:00:00, None,4
243.0, None, None,0.0, None,1.8, None,1.7, None, None,100.0,2017-01-22 20:00:00, None,4
62.0, None, None,0.0, None,0.0, None,1.0, None, None,100.0,2017-01-22 21:00:00, None,4
233.0, None, None,0.0, None,1.6, None,0.5, None, None,100.0,2017-01-22 22:00:00, None,4
17.0, None, None,0.0, None,1.7, None,0.0, None, None,100.0,2017-01-22 23:00:00, None,4
356.0, None, None,0.0, None,2.0, None,-0.2, None, None,100.0,2017-01-23 00:00:00, None,4
45.0, None, None,0.0, None,2.7, None,-0.4, None, None,100.0,2017-01-23 01:00:00, None,4
357.0, None, None,0.0, None,0.0, None,-0.8, None, None,100.0,2017-01-23 02:00:00, None,4
314.0, None, None,0.0, None,0.0, None,-0.7, None, None,100.0,2017-01-23 03:00:00, None,4
16.0, None, None,0.0, None,0.0, None,-0.8, None, None,100.0,2017-01-23 04:00:00, None,4
359.0, None, None,0.0, None,0.0, None,-0.7, None, None,100.0,2017-01-23 05:00:00, None,4
16.0, None, None,0.0, None,0.0, None,-1.0, None, None,100.0,2017-01-23 06:00:00, None,4
38.0, None, None,0.0, None,0.0, None,-1.0, None, None,100.0,2017-01-23 07:00:00, None,4
338.0, None, None,0.0, None,0.0, None,-0.9, None, None,100.0,2017-01-23 08:00:00, None,4
4.0, None, None,0.0, None,0.0, None,-0.6, None, None,100.0,2017-01-23 09:00:00, None,4
22.0, None, None,0.0, None,0.0, None,-0.6, None, None,100.0,2017-01-23 10:00:00, None,4
60.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-01-23 11:00:00, None,4
53.0, None, None,0.0, None,1.7, None,0.0, None, None,100.0,2017-01-23 12:00:00, None,4
32.0, None, None,0.0, None,1.9, None,0.3, None, None,100.0,2017-01-23 13:00:00, None,4
8.0, None, None,0.0, None,1.8, None,1.5, None, None,100.0,2017-01-23 14:00:00, None,4
339.0, None, None,0.0, None,0.0, None,2.3, None, None,100.0,2017-01-23 15:00:00, None,4
5.0, None, None,0.0, None,1.6, None,1.6, None, None,100.0,2017-01-23 16:00:00, None,4
32.0, None, None,0.0, None,2.8, None,0.6, None, None,100.0,2017-01-23 17:00:00, None,4
358.0, None, None,0.0, None,2.5, None,-0.2, None, None,100.0,2017-01-23 18:00:00, None,4
33.0, None, None,0.0, None,2.0, None,-0.5, None, None,100.0,2017-01-23 19:00:00, None,4
352.0, None, None,0.0, None,0.0, None,-0.6, None, None,100.0,2017-01-23 20:00:00, None,4
23.0, None, None,0.0, None,0.0, None,-1.0, None, None,100.0,2017-01-23 21:00:00, None,4
346.0, None, None,0.0, None,0.0, None,-0.8, None, None,100.0,2017-01-23 22:00:00, None,4
337.0, None, None,0.0, None,0.0, None,-0.8, None, None,100.0,2017-01-23 23:00:00, None,4
352.0, None, None,0.0, None,0.0, None,-1.5, None, None,100.0,2017-01-24 00:00:00, None,4
337.0, None, None,0.0, None,0.0, None,-1.1, None, None,100.0,2017-01-24 01:00:00, None,4
348.0, None, None,0.0, None,0.0, None,-1.3, None, None,100.0,2017-01-24 02:00:00, None,4
13.0, None, None,0.0, None,0.0, None,-1.7, None, None,100.0,2017-01-24 03:00:00, None,4
339.0, None, None,0.0, None,0.0, None,-1.9, None, None,100.0,2017-01-24 04:00:00, None,4
26.0, None, None,0.0, None,0.0, None,-2.2, None, None,100.0,2017-01-24 06:00:00, None,4
4.0, None, None,0.0, None,0.0, None,-2.1, None, None,100.0,2017-01-24 07:00:00, None,4
354.0, None, None,0.0, None,0.0, None,-2.4, None, None,100.0,2017-01-24 08:00:00, None,4
343.0, None, None,0.0, None,0.0, None,-2.3, None, None,100.0,2017-01-24 09:00:00, None,4
12.0, None, None,0.0, None,0.0, None,-1.7, None, None,100.0,2017-01-24 10:00:00, None,4
256.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-01-24 11:00:00, None,4
64.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-01-24 12:00:00, None,4
25.0, None, None,0.0, None,0.0, None,0.0, None, None,100.0,2017-01-24 13:00:00, None,4
38.0, None, None,0.0, None,0.0, None,0.5, None, None,100.0,2017-01-24 14:00:00, None,4
8.0, None, None,0.2, None,1.7, None,1.1, None, None,100.0,2017-01-24 15:00:00, None,4
37.0, None, None,0.0, None,0.0, None,0.8, None, None,100.0,2017-01-24 16:00:00, None,4
28.0, None, None,0.0, None,1.7, None,-0.3, None, None,100.0,2017-01-24 17:00:00, None,4
303.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-01-24 18:00:00, None,4
352.0, None, None,0.0, None,2.1, None,0.0, None, None,100.0,2017-01-24 19:00:00, None,4
5.0, None, None,0.0, None,1.8, None,0.0, None, None,100.0,2017-01-24 20:00:00, None,4
50.0, None, None,0.0, None,1.6, None,-0.5, None, None,100.0,2017-01-24 21:00:00, None,4
358.0, None, None,0.0, None,1.9, None,-0.1, None, None,100.0,2017-01-24 22:00:00, None,4
1.0, None, None,0.0, None,2.0, None,0.0, None, None,100.0,2017-01-24 23:00:00, None,4
29.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-01-25 00:00:00, None,4
22.0, None, None,0.0, None,0.0, None,-0.1, None, None,100.0,2017-01-25 01:00:00, None,4
359.0, None, None,0.0, None,1.8, None,0.0, None, None,100.0,2017-01-25 02:00:00, None,4
23.0, None, None,0.0, None,1.7, None,-0.2, None, None,100.0,2017-01-25 03:00:00, None,4
347.0, None, None,0.0, None,0.0, None,-0.2, None, None,100.0,2017-01-25 04:00:00, None,4
