wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
197.0, None, None,0.0, None,0.0, None,-0.7, None, None, None,46.0,2022-02-12 00:00:00,7,,,,,,
293.0, None, None,0.0, None,1.8, None,-1.0, None, None, None,49.0,2022-02-12 01:00:00,7,,,,,,
217.0, None, None,0.0, None,1.1, None,-1.2, None, None, None,49.0,2022-02-12 02:00:00,7,,,,,,
232.0, None, None,0.0, None,0.1, None,-1.7, None, None, None,49.0,2022-02-12 03:00:00,7,,,,,,
272.0, None, None,0.0, None,7.1, None,-1.9, None, None, None,50.0,2022-02-12 04:00:00,7,,,,,,
284.0, None, None,0.0, None,7.4, None,-2.8, None, None, None,56.0,2022-02-12 05:00:00,7,,,,,,
178.0, None, None,0.0, None,0.0, None,-3.5, None, None, None,59.0,2022-02-12 06:00:00,7,,,,,,
37.0, 59.0, 0.0,0.0, -10.4,0.3, -3.5,0.5, 178.0, 0.0, 0.0,53.0,2022-02-12 07:00:00,7,,,,,,
345.0, None, None,0.0, None,5.5, None,0.9, None, None, None,59.0,2022-02-12 08:00:00,7,,,,,,
346.0, None, None,0.0, None,3.8, None,1.7, None, None, None,55.0,2022-02-12 09:00:00,7,,,,,,
333.0, None, None,0.0, None,10.6, None,1.2, None, None, None,65.0,2022-02-12 10:00:00,7,,,,,,
323.0, 65.0, 10.6,0.0, -4.6,10.2, 1.2,2.1, 333.0, 0.0, 0.0,52.0,2022-02-12 11:00:00,7,,,,,,
340.0, 52.0, 10.2,0.0, -6.7,9.8, 2.1,2.7, 323.0, 0.0, 0.0,48.0,2022-02-12 12:00:00,7,,,,,,
320.0, None, None,0.0, None,10.0, None,3.2, None, None, None,43.0,2022-02-12 13:00:00,7,,,,,,
309.0, None, None,0.0, None,7.1, None,3.5, None, None, None,44.0,2022-02-12 14:00:00,7,,,,,,
289.0, None, None,0.0, None,6.4, None,2.1, None, None, None,46.0,2022-02-12 15:00:00,7,,,,,,
268.0, None, None,0.0, None,4.6, None,0.6, None, None, None,50.0,2022-02-12 16:00:00,7,,,,,,
267.0, None, None,0.0, None,4.8, None,0.4, None, None, None,52.0,2022-02-12 17:00:00,7,,,,,,
251.0, None, None,0.0, None,0.1, None,0.3, None, None, None,54.0,2022-02-12 18:00:00,7,,,,,,
162.0, None, None,0.0, None,3.8, None,0.4, None, None, None,53.0,2022-02-12 19:00:00,7,,,,,,
279.0, None, None,0.0, None,3.9, None,0.1, None, None, None,54.0,2022-02-12 20:00:00,7,,,,,,
230.0, 54.0, 3.9,0.0, -8.1,1.7, 0.1,-0.9, 279.0, 0.0, 0.0,58.0,2022-02-12 21:00:00,7,,,,,,
184.0, 58.0, 1.7,0.0, -8.1,3.6, -0.9,-0.5, 230.0, 0.0, 0.0,57.0,2022-02-12 22:00:00,7,,,,,,
195.0, None, None,0.0, None,0.0, None,-0.8, None, None, None,55.0,2022-02-12 23:00:00,7,,,,,,
204.0, None, None,0.0, None,0.5, None,-1.3, None, None, None,60.0,2022-02-13 00:00:00,7,,,,,,
283.0, None, None,0.0, None,2.6, None,-1.7, None, None, None,63.0,2022-02-13 01:00:00,7,,,,,,
