air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
1.5, 1.459, 95.8, 2.1, 96.0, -0.6,2022-01-15 00:00:00, 1.0,3
1.7, 1.74, 90.7, 4.0, 91.0, -0.6,2022-01-15 01:00:00, 0.0,3
1.5, 1.478, 89.1, 4.0, 89.0, -0.6,2022-01-15 02:00:00, 0.0,3
1.3, 1.345, 93.2, 4.0, 93.0, -0.6,2022-01-15 03:00:00, 0.0,3
0.5, 0.492, 96.1, 4.0, 96.0, -0.6,2022-01-15 04:00:00, 0.0,3
3.0, 2.956, 81.0, 4.0, 81.0, -0.6,2022-01-15 05:00:00, 0.0,3
0.4, 0.444, 95.6, 4.0, 96.0, -0.6,2022-01-15 06:00:00, 0.0,3
0.2, 0.176, 95.6, 0.6, 96.0, -0.6,2022-01-15 07:00:00, -1.0,3
2.8, 2.806, 76.08, 3.5, 76.0, -0.6,2022-01-15 08:00:00, -1.0,3
2.8, 2.839, 76.37, 3.5, 76.0, -0.6,2022-01-15 09:00:00, -1.0,3
4.4, 4.356, 67.75, 4.7, 68.0, -0.6,2022-01-15 10:00:00, -1.0,3
5.1, 5.148, 60.57, 5.5, 61.0, -0.6,2022-01-15 11:00:00, -2.0,3
4.9, 4.943, 61.52, 5.5, 62.0, -0.6,2022-01-15 12:00:00, -2.0,3
5.5, 5.52, 56.06, 5.7, 56.0, -0.6,2022-01-15 13:00:00, -3.0,3
5.5, 5.484, 54.91, 5.8, 55.0, -0.6,2022-01-15 14:00:00, -3.0,3
4.7, 4.652, 59.4, 5.8, 59.0, -0.6,2022-01-15 15:00:00, -3.0,3
0.7, 0.739, 89.9, 5.8, 90.0, -0.6,2022-01-15 16:00:00, -1.0,3
0.3, 0.313, 92.3, 5.8, 92.0, -0.6,2022-01-15 17:00:00, -1.0,3
0.0, -0.028, 94.0, 5.8, 94.0, -0.6,2022-01-15 18:00:00, -1.0,3
0.1, 0.112, 94.1, 0.5, 94.0, 0.0,2022-01-15 19:00:00, -1.0,3
0.3, 0.336, 90.3, 0.9, 90.0, 0.0,2022-01-15 20:00:00, -1.0,3
-0.4, -0.392, 91.5, 0.9, 92.0, -0.4,2022-01-15 21:00:00, -2.0,3
-0.7, -0.686, 92.3, 0.9, 92.0, -0.8,2022-01-15 22:00:00, -2.0,3
-1.0, -1.013, 91.7, 0.9, 92.0, -1.1,2022-01-15 23:00:00, -2.0,3
-1.2, -1.243, 93.8, 0.9, 94.0, -1.5,2022-01-16 00:00:00, -2.0,3
-0.6, -0.585, 90.1, 0.9, 90.0, -1.5,2022-01-16 01:00:00, -2.0,3
-0.7, -0.736, 87.4, 0.9, 87.0, -1.5,2022-01-16 02:00:00, -3.0,3
-1.0, -0.97, 86.8, 0.9, 87.0, -1.5,2022-01-16 03:00:00, -3.0,3
-0.8, -0.767, 85.2, 0.9, 85.0, -1.5,2022-01-16 04:00:00, -3.0,3
-1.0, -1.045, 83.6, 0.9, 84.0, -1.5,2022-01-16 05:00:00, -3.0,3
-0.9, -0.859, 87.0, 0.9, 87.0, -1.5,2022-01-16 06:00:00, -3.0,3
-0.5, -0.526, 84.5, -0.3, 85.0, -0.9,2022-01-16 07:00:00, -3.0,3
0.3, 0.259, 79.94, 0.5, 80.0, -0.9,2022-01-16 08:00:00, -3.0,3
1.1, 1.078, 70.85, 1.3, 71.0, -0.9,2022-01-16 09:00:00, -3.0,3
0.7, 0.703, 88.0, 2.7, 88.0, -0.9,2022-01-16 10:00:00, -1.0,3
2.2, 2.233, 80.1, 2.8, 80.0, -0.9,2022-01-16 11:00:00, -1.0,3
3.3, 3.317, 72.03, 6.3, 72.0, -0.9,2022-01-16 12:00:00, -1.0,3
6.8, 6.823, 50.1, 7.4, 50.0, -0.9,2022-01-16 13:00:00, -3.0,3
8.6, 8.57, 46.42, 9.0, 46.0, -0.9,2022-01-16 14:00:00, -3.0,3
7.6, 7.6, 49.06, 9.0, 49.0, -0.9,2022-01-16 15:00:00, -3.0,3
8.0, 8.04, 41.47, 9.0, 41.0, -0.9,2022-01-16 16:00:00, -4.0,3
7.5, 7.505, 44.3, 9.0, 44.0, -0.9,2022-01-16 17:00:00, -4.0,3
6.1, 6.144, 59.19, 9.0, 59.0, -0.9,2022-01-16 18:00:00, -1.0,3
3.2, 3.157, 71.42, 6.8, 71.0, 2.1,2022-01-16 19:00:00, -2.0,3
6.4, 6.375, 55.41, 7.6, 55.0, 2.1,2022-01-16 20:00:00, -2.0,3
4.0, 3.98, 67.9, 7.7, 68.0, 2.1,2022-01-16 21:00:00, -1.0,3
4.1, 4.115, 67.03, 7.7, 67.0, 2.1,2022-01-16 22:00:00, -2.0,3
6.0, 6.039, 62.53, 7.7, 63.0, 2.1,2022-01-16 23:00:00, -1.0,3
7.3, 7.306, 56.83, 7.7, 57.0, 2.1,2022-01-17 00:00:00, -1.0,3
6.4, 6.408, 60.65, 7.8, 61.0, 2.1,2022-01-17 01:00:00, -1.0,3
6.1, 6.104, 61.7, 7.8, 62.0, 2.1,2022-01-17 02:00:00, -1.0,3
6.5, 6.503, 58.05, 7.8, 58.0, 2.1,2022-01-17 03:00:00, -1.0,3
4.6, 4.586, 68.58, 7.8, 69.0, 2.1,2022-01-17 04:00:00, -1.0,3
5.7, 5.748, 60.57, 7.8, 61.0, 2.1,2022-01-17 05:00:00, -1.0,3
5.4, 5.357, 62.39, 7.8, 62.0, 2.1,2022-01-17 06:00:00, -1.0,3
5.8, 5.822, 60.69, 6.1, 61.0, 4.8,2022-01-17 07:00:00, -1.0,3
5.8, 5.761, 60.52, 6.1, 61.0, 4.8,2022-01-17 08:00:00, -1.0,3
5.9, 5.927, 70.26, 6.9, 70.0, 4.8,2022-01-17 09:00:00, 1.0,3
5.9, 5.908, 68.72, 6.9, 69.0, 4.8,2022-01-17 10:00:00, 1.0,3
5.3, 5.286, 68.69, 6.9, 69.0, 4.6,2022-01-17 11:00:00, 0.0,3
6.7, 6.736, 60.57, 6.9, 61.0, 4.6,2022-01-17 12:00:00, 0.0,3
6.9, 6.919, 60.66, 7.2, 61.0, 4.6,2022-01-17 13:00:00, 0.0,3
7.1, 7.117, 60.11, 7.2, 60.0, 4.6,2022-01-17 14:00:00, 0.0,3
7.3, 7.251, 59.04, 7.4, 59.0, 4.6,2022-01-17 15:00:00, 0.0,3
