WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,14.4, None,60.0,2017-08-06 00:00:00,32
None,12.7, None,68.3,2017-08-06 01:00:00,32
None,11.3, None,73.9,2017-08-06 02:00:00,32
None,10.2, None,75.9,2017-08-06 03:00:00,32
None,9.2, None,78.8,2017-08-06 04:00:00,32
None,8.4, None,81.1,2017-08-06 05:00:00,32
None,7.5, None,82.3,2017-08-06 06:00:00,32
None,7.8, None,82.6,2017-08-06 07:00:00,32
None,12.7, None,63.5,2017-08-06 08:00:00,32
None,15.8, None,56.1,2017-08-06 09:00:00,32
None,18.8, None,45.8,2017-08-06 10:00:00,32
None,21.4, None,37.1,2017-08-06 11:00:00,32
None,23.8, None,30.5,2017-08-06 12:00:00,32
None,25.8, None,26.3,2017-08-06 13:00:00,32
None,28.3, None,21.4,2017-08-06 14:00:00,32
None,29.9, None,18.3,2017-08-06 15:00:00,32
None,30.7, None,16.2,2017-08-06 16:00:00,32
None,31.2, None,16.7,2017-08-06 17:00:00,32
None,31.0, None,18.1,2017-08-06 18:00:00,32
None,30.2, None,20.4,2017-08-06 19:00:00,32
None,26.8, None,29.5,2017-08-06 20:00:00,32
None,23.0, None,42.1,2017-08-06 21:00:00,32
None,19.6, None,52.3,2017-08-06 22:00:00,32
None,17.7, None,55.3,2017-08-06 23:00:00,32
None,16.0, None,61.5,2017-08-07 00:00:00,32
None,14.2, None,67.2,2017-08-07 01:00:00,32
None,12.8, None,74.6,2017-08-07 02:00:00,32
None,12.0, None,76.2,2017-08-07 03:00:00,32
None,10.9, None,79.8,2017-08-07 04:00:00,32
None,9.9, None,84.7,2017-08-07 05:00:00,32
None,9.1, None,85.7,2017-08-07 06:00:00,32
None,9.5, None,83.7,2017-08-07 07:00:00,32
None,12.9, None,71.6,2017-08-07 08:00:00,32
None,17.5, None,55.2,2017-08-07 09:00:00,32
None,19.7, None,49.9,2017-08-07 10:00:00,32
None,22.2, None,44.0,2017-08-07 11:00:00,32
None,24.0, None,39.0,2017-08-07 12:00:00,32
None,26.0, None,34.8,2017-08-07 13:00:00,32
None,28.0, None,26.6,2017-08-07 14:00:00,32
None,29.5, None,20.0,2017-08-07 15:00:00,32
None,30.1, None,18.2,2017-08-07 16:00:00,32
None,30.6, None,16.5,2017-08-07 17:00:00,32
None,30.5, None,15.4,2017-08-07 18:00:00,32
None,29.8, None,17.0,2017-08-07 19:00:00,32
None,28.2, None,19.3,2017-08-07 20:00:00,32
None,25.3, None,24.6,2017-08-07 21:00:00,32
None,22.2, None,31.3,2017-08-07 22:00:00,32
None,19.4, None,38.4,2017-08-07 23:00:00,32
None,17.1, None,46.9,2017-08-08 00:00:00,32
None,15.2, None,55.1,2017-08-08 01:00:00,32
None,13.6, None,61.0,2017-08-08 02:00:00,32
None,12.4, None,66.1,2017-08-08 03:00:00,32
None,11.1, None,73.4,2017-08-08 04:00:00,32
None,9.9, None,76.0,2017-08-08 05:00:00,32
None,9.2, None,79.4,2017-08-08 06:00:00,32
None,9.2, None,79.7,2017-08-08 07:00:00,32
None,14.1, None,65.4,2017-08-08 08:00:00,32
None,17.4, None,56.0,2017-08-08 09:00:00,32
None,20.3, None,49.0,2017-08-08 10:00:00,32
None,22.6, None,44.9,2017-08-08 11:00:00,32
None,24.9, None,38.3,2017-08-08 12:00:00,32
None,27.2, None,27.8,2017-08-08 13:00:00,32
None,28.9, None,20.9,2017-08-08 14:00:00,32
None,30.5, None,12.9,2017-08-08 15:00:00,32
None,31.4, None,10.6,2017-08-08 16:00:00,32
None,31.8, None,12.2,2017-08-08 17:00:00,32
None,31.8, None,11.6,2017-08-08 18:00:00,32
None,31.4, None,12.6,2017-08-08 19:00:00,32
None,29.6, None,15.4,2017-08-08 20:00:00,32
None,25.2, None,21.4,2017-08-08 21:00:00,32
None,21.4, None,31.0,2017-08-08 22:00:00,32
None,17.4, None,43.6,2017-08-08 23:00:00,32
None,15.0, None,51.6,2017-08-09 00:00:00,32
None,13.1, None,59.2,2017-08-09 01:00:00,32
None,11.7, None,64.1,2017-08-09 02:00:00,32
None,10.4, None,69.8,2017-08-09 03:00:00,32
None,9.4, None,75.0,2017-08-09 04:00:00,32
None,8.4, None,76.6,2017-08-09 05:00:00,32
None,7.7, None,77.4,2017-08-09 06:00:00,32
None,7.8, None,77.5,2017-08-09 07:00:00,32
None,12.7, None,58.8,2017-08-09 08:00:00,32
None,17.3, None,44.8,2017-08-09 09:00:00,32
None,20.5, None,35.5,2017-08-09 10:00:00,32
None,22.9, None,32.0,2017-08-09 11:00:00,32
None,25.7, None,27.9,2017-08-09 12:00:00,32
None,27.3, None,26.2,2017-08-09 13:00:00,32
None,29.6, None,20.9,2017-08-09 14:00:00,32
None,31.6, None,14.6,2017-08-09 15:00:00,32
None,32.6, None,12.6,2017-08-09 16:00:00,32
None,33.1, None,12.1,2017-08-09 17:00:00,32
None,32.8, None,13.1,2017-08-09 18:00:00,32
None,32.4, None,14.1,2017-08-09 19:00:00,32
None,30.8, None,18.4,2017-08-09 20:00:00,32
None,26.7, None,23.2,2017-08-09 21:00:00,32
None,22.2, None,34.8,2017-08-09 22:00:00,32
None,18.9, None,45.2,2017-08-09 23:00:00,32
None,16.8, None,52.8,2017-08-10 00:00:00,32
None,15.0, None,59.4,2017-08-10 01:00:00,32
None,13.6, None,64.0,2017-08-10 02:00:00,32
None,12.6, None,70.1,2017-08-10 03:00:00,32
None,11.6, None,73.9,2017-08-10 04:00:00,32
None,10.6, None,77.4,2017-08-10 05:00:00,32
None,9.7, None,81.9,2017-08-10 06:00:00,32
None,9.9, None,77.9,2017-08-10 07:00:00,32
None,14.6, None,62.3,2017-08-10 08:00:00,32
None,18.6, None,49.5,2017-08-10 09:00:00,32
None,21.8, None,37.7,2017-08-10 10:00:00,32
None,24.4, None,32.8,2017-08-10 11:00:00,32
None,27.4, None,27.5,2017-08-10 12:00:00,32
None,29.8, None,21.6,2017-08-10 13:00:00,32
None,31.5, None,18.1,2017-08-10 14:00:00,32
None,32.5, None,14.8,2017-08-10 15:00:00,32
None,33.4, None,14.1,2017-08-10 16:00:00,32
None,33.6, None,14.6,2017-08-10 17:00:00,32
None,33.8, None,14.7,2017-08-10 18:00:00,32
None,33.7, None,14.1,2017-08-10 19:00:00,32
None,31.4, None,17.7,2017-08-10 20:00:00,32
None,26.4, None,26.2,2017-08-10 21:00:00,32
None,21.8, None,37.3,2017-08-10 22:00:00,32
None,18.9, None,44.8,2017-08-10 23:00:00,32
None,16.5, None,54.1,2017-08-11 00:00:00,32
None,14.8, None,61.5,2017-08-11 01:00:00,32
None,13.2, None,66.4,2017-08-11 02:00:00,32
None,12.0, None,70.3,2017-08-11 03:00:00,32
None,11.0, None,72.9,2017-08-11 04:00:00,32
None,10.1, None,76.7,2017-08-11 05:00:00,32
None,9.0, None,79.2,2017-08-11 06:00:00,32
None,9.2, None,79.0,2017-08-11 07:00:00,32
None,14.4, None,62.5,2017-08-11 08:00:00,32
None,17.9, None,53.5,2017-08-11 09:00:00,32
None,20.9, None,43.6,2017-08-11 10:00:00,32
None,23.3, None,35.8,2017-08-11 11:00:00,32
None,26.1, None,28.9,2017-08-11 12:00:00,32
None,28.1, None,24.8,2017-08-11 13:00:00,32
None,30.6, None,21.2,2017-08-11 14:00:00,32
None,32.7, None,15.7,2017-08-11 15:00:00,32
None,33.8, None,13.0,2017-08-11 16:00:00,32
None,34.2, None,13.1,2017-08-11 17:00:00,32
None,33.9, None,13.8,2017-08-11 18:00:00,32
None,32.7, None,15.1,2017-08-11 19:00:00,32
None,29.6, None,23.3,2017-08-11 20:00:00,32
