ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,-14.5,0.0,2018-01-01,26.0,-10.0,1,,,,,,
0.0,0.0,-15.5,0.0,2018-01-02,25.0,-9.0,1,,,,,,
0.0,0.0,-15.0,0.0,2018-01-03,24.0,-6.0,1,,,,,,
1.2,0.0,-11.0,1.2,2018-01-04,24.0,-4.0,1,,,,,,
0.8,0.0,-10.5,0.8,2018-01-05,25.0,2.0,1,,,,,,
0.0,0.0,-4.5,0.0,2018-01-06,26.0,3.0,1,,,,,,
1.8,0.0,0.0,1.8,2018-01-07,23.0,3.0,1,,,,,,
,,,,2018-01-01 00:00:00,,,1,,-16.9,1.265,80.9,80.9,-16.92
,,,,2018-01-01 01:00:00,,,1,,-16.3,1.084,80.3,80.3,-16.29
,,,,2018-01-01 02:00:00,,,1,,-15.0,0.718999,81.8,81.8,-15.04
,,,,2018-01-01 03:00:00,,,1,,-14.3,0.794,81.6,81.6,-14.34
,,,,2018-01-01 04:00:00,,,1,,-13.6,0.421999,80.7,80.7,-13.6
,,,,2018-01-01 05:00:00,,,1,,-12.8,0.289999,79.5,79.46,-12.82
,,,,2018-01-01 06:00:00,,,1,,-12.5,0.625998,78.4,78.35,-12.5
,,,,2018-01-01 07:00:00,,,1,,-12.4,0.635999,78.2,78.16,-12.38
,,,,2018-01-01 08:00:00,,,1,,-12.0,0.331,78.1,78.08,-12.01
,,,,2018-01-01 09:00:00,,,1,,-11.8,0.444,78.8,78.84,-11.78
,,,,2018-01-01 10:00:00,,,1,,-11.3,1.46,74.3,74.34,-11.26
,,,,2018-01-01 11:00:00,,,1,,-10.9,1.824,72.4,72.37,-10.87
,,,,2018-01-01 12:00:00,,,1,,-10.2,0.975,70.3,70.29,-10.19
,,,,2018-01-01 13:00:00,,,1,,-9.5,0.91,69.0,68.96,-9.51
,,,,2018-01-01 14:00:00,,,1,,-8.8,0.925998,68.1,68.05,-8.79
,,,,2018-01-01 15:00:00,,,1,,-9.1,1.476,66.0,65.98,-9.1
,,,,2018-01-01 16:00:00,,,1,,-9.6,1.104,67.0,66.95,-9.6
,,,,2018-01-01 17:00:00,,,1,,-11.3,0.926998,75.1,75.08,-11.25
,,,,2018-01-01 18:00:00,,,1,,-12.9,1.308,77.7,77.67,-12.94
,,,,2018-01-01 19:00:00,,,1,,-14.2,1.387,79.6,79.58,-14.17
,,,,2018-01-01 20:00:00,,,1,,-14.7,1.354,80.1,80.1,-14.68
,,,,2018-01-01 21:00:00,,,1,,-15.2,0.874,80.9,80.9,-15.15
,,,,2018-01-01 22:00:00,,,1,,-15.6,1.008,81.1,81.1,-15.58
,,,,2018-01-01 23:00:00,,,1,,-15.9,1.041,81.4,81.4,-15.9
