TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
8.593,0.6,85.0,4.71,0.76,940.25,0.0,4.28,2018-07-23 00:00:00, 334.1,6.2,30
8.717,0.6,84.5,5.29,0.25,940.35,0.0,3.02,2018-07-23 01:00:00, 332.7,6.3,30
7.116,0.6,87.6,57.06,0.25,940.15,0.0,2.27,2018-07-23 02:00:00, 307.5,5.2,30
6.763,0.6,90.0,66.47,0.5,940.15,0.0,2.52,2018-07-23 03:00:00, 304.7,5.2,30
7.242,1.9,90.1,24.71,0.25,940.15,0.0,2.27,2018-07-23 04:00:00, 308.9,5.7,30
7.845,39.4,89.9,10.59,0.0,940.05,0.0,2.01,2018-07-23 05:00:00, 306.1,6.3,30
8.866,113.1,88.5,1.76,0.5,939.95,0.0,3.02,2018-07-23 06:00:00, 301.8,7.1,30
12.534,381.9,80.9,0.0,1.01,940.05,0.0,3.78,2018-07-23 07:00:00, 308.9,9.4,30
14.649,544.4,73.2,0.0,1.26,939.85,0.0,4.03,2018-07-23 08:00:00, 324.3,9.9,30
17.653,761.9,66.4,0.0,1.51,939.65,0.0,4.28,2018-07-23 09:00:00, 327.1,11.3,30
17.391,354.4,58.6,0.0,2.01,939.15,0.0,5.29,2018-07-23 10:00:00, 56.2,9.2,30
19.674,874.4,54.0,0.0,2.01,938.95,0.0,7.05,2018-07-23 11:00:00, 33.7,10.1,30
19.888,844.4,49.6,0.0,2.27,938.75,0.0,6.04,2018-07-23 12:00:00, 51.9,9.1,30
19.96,303.1,48.3,0.0,1.76,938.55,0.0,6.04,2018-07-23 13:00:00, 44.9,8.7,30
20.913,843.1,46.4,0.0,2.52,938.25,0.0,7.3,2018-07-23 14:00:00, 60.4,9.0,30
21.795,678.1,43.7,0.0,2.01,937.95,0.0,5.79,2018-07-23 15:00:00, 35.1,8.9,30
20.889,571.9,42.5,0.0,2.27,937.65,0.0,6.04,2018-07-23 16:00:00, 37.9,7.7,30
21.533,455.6,40.0,0.0,1.76,937.35,0.0,5.54,2018-07-23 17:00:00, 44.9,7.4,30
20.841,291.9,38.4,0.0,1.51,937.15,0.0,4.53,2018-07-23 18:00:00, 25.3,6.2,30
19.318,136.9,40.3,0.0,1.51,936.95,0.0,4.28,2018-07-23 19:00:00, 53.3,5.5,30
13.112,11.9,49.0,0.0,0.25,937.15,0.0,2.77,2018-07-23 20:00:00, 56.2,2.7,30
8.817,0.6,72.7,8.82,0.0,937.55,0.0,0.0,2018-07-23 21:00:00, 56.2,4.2,30
8.369,0.6,82.0,4.71,0.0,937.75,0.0,0.76,2018-07-23 22:00:00, 46.3,5.5,30
9.361,0.6,73.6,1.76,0.25,937.75,0.0,2.27,2018-07-23 23:00:00, 329.9,4.9,30
7.92,0.6,85.3,34.71,0.0,937.55,0.0,1.76,2018-07-24 00:00:00, 352.4,5.6,30
7.318,0.6,87.2,100.0,0.0,937.55,0.0,1.76,2018-07-24 01:00:00, 324.3,5.3,30
5.411,0.6,92.9,100.0,0.0,937.55,0.0,1.01,2018-07-24 02:00:00, 339.7,4.4,30
5.719,0.6,94.4,100.0,0.0,937.55,0.0,2.01,2018-07-24 03:00:00, 334.1,4.9,30
3.538,3.1,95.2,100.0,0.0,937.55,0.0,0.76,2018-07-24 04:00:00, 64.6,2.8,30
3.854,59.4,95.8,100.0,0.0,937.55,0.0,0.0,2018-07-24 05:00:00, 64.6,3.2,30
7.268,174.4,95.2,5.88,0.0,937.65,0.0,0.5,2018-07-24 06:00:00, 63.2,6.6,30
10.443,313.1,89.8,0.0,0.25,937.95,0.0,2.27,2018-07-24 07:00:00, 325.7,8.9,30
13.834,460.6,81.1,0.0,0.25,938.15,0.0,2.27,2018-07-24 08:00:00, 304.7,10.7,30
15.843,600.6,69.9,0.0,0.25,937.95,0.0,2.27,2018-07-24 09:00:00, 278.0,10.4,30
18.985,723.1,57.8,0.0,0.5,937.45,0.0,2.27,2018-07-24 10:00:00, 353.8,10.5,30
21.151,809.4,48.6,0.0,0.76,937.15,0.0,3.27,2018-07-24 11:00:00, 214.8,9.9,30
21.7,850.6,40.2,0.0,0.76,936.85,0.0,3.78,2018-07-24 12:00:00, 8.4,7.6,30
23.184,833.1,36.1,0.0,1.01,936.45,0.0,4.28,2018-07-24 13:00:00, 304.7,7.3,30
23.737,776.9,35.4,0.0,1.26,936.25,0.0,4.03,2018-07-24 14:00:00, 290.6,7.5,30
24.219,648.1,35.9,0.0,1.26,935.95,0.0,4.78,2018-07-24 15:00:00, 272.4,8.2,30
24.774,560.6,33.7,0.0,1.01,935.75,0.0,4.28,2018-07-24 16:00:00, 25.3,7.7,30
24.823,339.4,34.0,0.0,1.01,935.55,0.0,4.78,2018-07-24 17:00:00, 268.1,7.9,30
24.532,220.6,34.5,0.0,0.25,935.35,0.0,2.77,2018-07-24 18:00:00, 247.1,7.9,30
21.604,73.1,38.8,0.0,0.0,935.25,0.0,2.01,2018-07-24 19:00:00, 242.9,7.0,30
17.391,9.4,55.8,0.0,0.0,935.55,0.0,2.01,2018-07-24 20:00:00, 209.2,8.5,30
12.34,0.6,68.2,8.82,0.0,936.35,0.0,1.76,2018-07-24 21:00:00, 129.2,6.7,30
9.312,0.6,84.6,100.0,0.0,936.65,0.0,0.0,2018-07-24 22:00:00, 126.4,6.9,30
7.87,0.6,91.8,100.0,0.0,936.75,0.0,0.0,2018-07-24 23:00:00, 126.4,6.6,30
6.965,0.6,94.5,100.0,0.0,936.75,0.0,0.5,2018-07-25 00:00:00, 147.4,6.1,30
5.693,0.6,95.2,100.0,0.0,936.95,0.0,0.0,2018-07-25 01:00:00, 240.1,5.0,30
4.558,0.6,95.6,100.0,0.0,936.95,0.0,0.0,2018-07-25 02:00:00, 240.1,3.9,30
4.324,0.6,96.0,100.0,0.0,937.05,0.0,0.0,2018-07-25 03:00:00, 240.1,3.7,30
3.485,0.6,96.2,100.0,0.0,937.15,0.0,0.0,2018-07-25 04:00:00, 240.1,2.9,30
4.376,59.4,96.4,100.0,0.0,937.35,0.0,0.0,2018-07-25 05:00:00, 240.1,3.9,30
9.064,165.6,96.2,100.0,0.0,937.75,0.0,0.0,2018-07-25 06:00:00, 240.1,8.5,30
12.992,286.9,89.1,0.0,0.0,937.95,0.0,0.76,2018-07-25 07:00:00, 188.1,11.3,30
15.986,434.4,78.1,0.0,0.5,937.85,0.0,2.01,2018-07-25 08:00:00, 198.0,12.2,30
18.557,571.9,69.4,0.0,1.01,937.55,0.0,3.53,2018-07-25 09:00:00, 209.2,12.9,30
21.581,684.4,61.3,0.0,1.26,937.35,0.0,3.78,2018-07-25 10:00:00, 212.0,13.8,30
22.848,783.1,51.0,0.0,1.26,936.95,0.0,4.28,2018-07-25 11:00:00, 210.6,12.2,30
24.291,831.9,46.8,0.0,1.26,936.75,0.0,4.28,2018-07-25 12:00:00, 189.5,12.2,30
26.28,765.6,41.0,0.0,1.26,936.45,0.0,4.28,2018-07-25 13:00:00, 234.5,12.0,30
27.161,693.1,35.0,0.0,1.26,936.15,0.0,7.05,2018-07-25 14:00:00, 228.8,10.4,30
27.014,591.9,33.7,0.0,1.26,935.85,0.0,5.04,2018-07-25 15:00:00, 286.4,9.7,30
27.259,474.4,32.1,0.0,0.76,935.55,0.0,4.28,2018-07-25 16:00:00, 252.7,9.2,30
26.842,349.4,31.0,0.0,0.5,935.25,0.0,2.52,2018-07-25 17:00:00, 268.1,8.3,30
26.475,189.4,31.7,0.0,0.5,935.05,0.0,2.77,2018-07-25 18:00:00, 217.6,8.3,30
22.657,76.9,39.4,0.0,0.0,934.95,0.0,1.76,2018-07-25 19:00:00, 223.2,8.2,30
16.272,13.1,60.7,0.0,0.0,935.15,0.0,0.0,2018-07-25 20:00:00, 224.6,8.7,30
12.509,0.6,76.1,68.82,0.0,935.75,0.0,0.0,2018-07-25 21:00:00, 224.6,8.4,30
10.687,0.6,88.1,100.0,0.0,936.05,0.0,0.25,2018-07-25 22:00:00, 224.6,8.8,30
9.361,0.6,92.8,100.0,0.0,936.05,0.0,0.0,2018-07-25 23:00:00, 224.6,8.3,30
7.544,0.6,94.7,100.0,0.0,936.15,0.0,0.76,2018-07-26 00:00:00, 224.6,6.8,30
6.712,0.6,95.4,100.0,0.0,936.35,0.0,0.0,2018-07-26 01:00:00, 224.6,6.0,30
6.509,0.6,95.8,100.0,0.0,936.25,0.0,0.0,2018-07-26 02:00:00, 224.6,5.9,30
5.539,0.6,96.1,100.0,0.0,936.15,0.0,0.0,2018-07-26 03:00:00, 224.6,5.0,30
5.076,0.6,96.1,100.0,0.0,936.15,0.0,0.0,2018-07-26 04:00:00, 224.6,4.5,30
4.818,53.1,96.4,100.0,0.0,936.25,0.0,0.0,2018-07-26 05:00:00, 224.6,4.3,30
10.394,165.6,96.3,100.0,0.0,936.55,0.0,0.5,2018-07-26 06:00:00, 224.6,9.8,30
13.882,310.6,88.1,0.0,0.0,936.65,0.0,0.5,2018-07-26 07:00:00, 224.6,12.0,30
17.32,465.6,76.9,0.0,0.0,936.45,0.0,1.26,2018-07-26 08:00:00, 301.8,13.2,30
20.531,603.1,65.2,0.0,0.5,936.15,0.0,2.27,2018-07-26 09:00:00, 185.3,13.8,30
23.569,695.6,57.4,0.0,0.76,935.85,0.0,3.53,2018-07-26 10:00:00, 202.2,14.7,30
24.774,796.9,47.0,0.0,0.76,935.65,0.0,3.02,2018-07-26 11:00:00, 206.4,12.7,30
26.475,815.6,44.5,0.0,1.01,935.25,0.0,3.53,2018-07-26 12:00:00, 254.1,13.4,30
28.369,804.4,41.0,0.0,0.76,934.95,0.0,3.27,2018-07-26 13:00:00, 144.6,13.9,30
28.394,733.1,35.7,0.0,1.01,934.45,0.0,4.53,2018-07-26 14:00:00, 285.0,11.8,30
29.439,669.4,29.4,0.0,1.01,933.85,0.0,4.53,2018-07-26 15:00:00, 299.0,9.8,30
29.59,516.9,26.1,0.0,1.26,933.35,0.0,4.53,2018-07-26 16:00:00, 318.7,8.1,30
29.24,358.1,25.6,0.0,0.76,933.05,0.0,3.53,2018-07-26 17:00:00, 310.3,7.5,30
28.642,231.9,26.4,0.0,0.5,932.95,0.0,3.02,2018-07-26 18:00:00, 28.1,7.5,30
22.776,65.6,37.4,0.0,1.26,933.05,0.0,6.04,2018-07-26 19:00:00, 117.9,7.5,30
21.413,15.6,44.9,0.0,0.76,933.55,0.0,3.53,2018-07-26 20:00:00, 161.5,9.0,30
16.368,0.6,54.9,0.0,0.25,933.75,0.0,2.27,2018-07-26 21:00:00, 167.1,7.3,30
12.63,0.6,68.8,0.59,0.0,933.95,0.0,1.76,2018-07-26 22:00:00, 146.0,7.1,30
10.32,0.6,82.7,100.0,0.0,933.85,0.0,0.25,2018-07-26 23:00:00, 130.6,7.5,30
8.817,0.6,88.4,100.0,0.0,933.65,0.0,1.01,2018-07-27 00:00:00, 112.3,7.0,30
8.145,0.6,92.6,100.0,0.0,933.65,0.0,0.5,2018-07-27 01:00:00, 105.3,7.0,30
6.585,0.6,94.2,100.0,0.0,933.65,0.0,0.0,2018-07-27 02:00:00, 105.3,5.7,30
6.077,0.6,95.1,100.0,0.0,933.75,0.0,1.26,2018-07-27 03:00:00, 120.7,5.4,30
5.847,1.9,95.7,100.0,0.0,933.75,0.0,0.5,2018-07-27 04:00:00, 171.3,5.2,30
6.051,54.4,96.0,100.0,0.0,933.85,0.0,0.25,2018-07-27 05:00:00, 171.3,5.5,30
11.686,174.4,94.7,2.35,0.0,933.95,0.0,1.76,2018-07-27 06:00:00, 119.3,10.9,30
15.748,309.4,84.3,0.0,0.0,933.95,0.0,0.76,2018-07-27 07:00:00, 70.2,13.1,30
18.771,464.4,72.9,0.0,0.0,933.65,0.0,1.51,2018-07-27 08:00:00, 345.4,13.8,30
21.676,644.4,60.0,0.0,0.0,933.35,0.0,2.01,2018-07-27 09:00:00, 140.4,13.6,30
24.002,719.4,54.5,0.0,0.5,933.05,0.0,3.27,2018-07-27 10:00:00, 273.8,14.3,30
25.598,801.9,46.0,0.0,1.01,932.85,0.0,3.53,2018-07-27 11:00:00, 231.6,13.1,30
27.924,830.6,38.9,0.0,0.76,932.45,0.0,3.53,2018-07-27 12:00:00, 189.5,12.7,30
28.891,814.4,36.7,0.0,1.26,932.05,0.0,5.54,2018-07-27 13:00:00, 233.1,12.6,30
30.369,749.4,33.8,0.0,1.26,931.65,0.0,4.03,2018-07-27 14:00:00, 311.7,12.7,30
31.153,693.1,28.3,0.0,1.01,931.05,0.0,4.03,2018-07-27 15:00:00, 327.1,10.7,30
30.95,528.1,23.6,0.0,1.26,930.65,0.0,4.78,2018-07-27 16:00:00, 271.0,7.8,30
30.824,379.4,23.8,0.0,1.26,930.25,0.0,4.03,2018-07-27 17:00:00, 265.3,7.8,30
29.54,221.9,24.8,0.0,1.26,929.95,0.0,3.78,2018-07-27 18:00:00, 275.2,7.3,30
26.916,98.1,28.8,0.0,0.5,929.75,0.0,3.02,2018-07-27 19:00:00, 258.3,7.3,30
18.485,11.9,50.3,0.0,0.0,929.75,0.0,0.0,2018-07-27 20:00:00, 258.3,8.0,30
14.385,0.6,70.0,14.71,0.0,930.15,0.0,0.0,2018-07-27 21:00:00, 258.3,9.0,30
12.292,0.6,84.0,100.0,0.0,930.25,0.0,0.0,2018-07-27 22:00:00, 258.3,9.7,30
10.516,0.6,91.1,100.0,0.0,930.35,0.0,0.5,2018-07-27 23:00:00, 258.3,9.1,30
8.965,0.6,93.6,100.0,0.0,930.65,0.0,0.5,2018-07-28 00:00:00, 258.3,8.0,30
8.07,0.6,94.5,100.0,0.0,930.75,0.0,0.5,2018-07-28 01:00:00, 258.3,7.2,30
6.813,0.6,95.3,100.0,0.0,931.05,0.0,0.0,2018-07-28 02:00:00, 258.3,6.1,30
6.255,0.6,95.7,100.0,0.0,931.35,0.0,0.0,2018-07-28 03:00:00, 258.3,5.6,30
5.719,1.9,96.0,100.0,0.0,931.45,0.0,0.0,2018-07-28 04:00:00, 258.3,5.1,30
6.255,55.6,96.2,100.0,0.0,931.55,0.0,0.0,2018-07-28 05:00:00, 258.3,5.7,30
12.896,189.4,93.5,4.12,0.0,931.65,0.0,0.5,2018-07-28 06:00:00, 259.7,11.9,30
17.463,348.1,81.6,0.0,0.0,931.75,0.0,0.76,2018-07-28 07:00:00, 285.0,14.3,30
21.294,473.1,63.3,0.0,0.5,931.55,0.0,3.02,2018-07-28 08:00:00, 182.5,14.1,30
22.896,675.6,53.9,0.0,1.26,931.35,0.0,3.53,2018-07-28 09:00:00, 176.9,13.1,30
26.182,719.4,47.4,0.0,1.26,931.25,0.0,3.53,2018-07-28 10:00:00, 165.7,14.1,30
26.744,796.9,40.1,0.0,1.76,931.15,0.0,5.04,2018-07-28 11:00:00, 212.0,12.1,30
29.14,873.1,36.2,0.0,1.51,931.05,0.0,4.28,2018-07-28 12:00:00, 207.8,12.6,30
30.117,813.1,34.9,0.0,1.76,930.75,0.0,4.78,2018-07-28 13:00:00, 179.7,12.9,30
31.255,753.1,32.3,0.0,1.76,930.55,0.0,4.78,2018-07-28 14:00:00, 192.3,12.8,30
32.227,649.4,29.9,0.0,1.26,930.25,0.0,5.29,2018-07-28 15:00:00, 286.4,12.4,30
31.714,520.6,28.5,0.0,1.01,929.95,0.0,4.78,2018-07-28 16:00:00, 271.0,11.2,30
32.073,373.1,28.4,0.0,1.26,929.85,0.0,4.03,2018-07-28 17:00:00, 113.7,11.5,30
31.433,230.6,27.6,0.0,0.5,929.75,0.0,3.78,2018-07-28 18:00:00, 355.2,10.5,30
25.307,33.1,36.0,0.0,0.0,929.65,0.0,1.26,2018-07-28 19:00:00, 119.3,9.2,30
19.532,6.9,60.1,0.0,0.0,929.85,0.0,0.76,2018-07-28 20:00:00, 116.5,11.6,30
15.986,0.6,74.5,11.76,0.0,930.45,0.0,0.76,2018-07-28 21:00:00, 172.7,11.5,30
14.29,0.6,83.0,97.65,0.0,930.95,0.0,1.01,2018-07-28 22:00:00, 176.9,11.5,30
14.002,0.6,86.2,100.0,0.0,931.35,0.0,2.52,2018-07-28 23:00:00, 51.9,11.7,30
12.485,0.6,89.4,100.0,0.0,931.55,0.0,1.26,2018-07-29 00:00:00, 35.1,10.8,30
11.492,0.6,92.4,100.0,0.0,931.65,0.0,0.0,2018-07-29 01:00:00, 59.0,10.3,30
10.001,0.6,94.2,100.0,0.0,931.95,0.0,1.01,2018-07-29 02:00:00, 59.0,9.1,30
9.583,0.6,94.7,100.0,0.0,932.15,0.0,1.51,2018-07-29 03:00:00, 63.2,8.8,30
9.188,0.6,95.8,100.0,0.0,932.25,0.0,1.26,2018-07-29 04:00:00, 66.0,8.6,30
9.583,55.6,96.2,100.0,0.0,932.65,0.0,2.01,2018-07-29 05:00:00, 39.3,9.0,30
15.414,178.1,91.6,0.0,0.0,932.95,0.0,1.51,2018-07-29 06:00:00, 61.8,14.1,30
19.579,316.9,76.9,0.0,0.0,932.95,0.0,1.76,2018-07-29 07:00:00, 74.4,15.4,30
22.824,473.1,63.1,0.0,1.01,932.85,0.0,3.27,2018-07-29 08:00:00, 206.4,15.5,30
24.557,601.9,50.6,0.0,1.51,932.85,0.0,4.53,2018-07-29 09:00:00, 182.5,13.7,30
26.28,709.4,44.0,0.0,1.51,932.65,0.0,4.28,2018-07-29 10:00:00, 171.3,13.1,30
27.949,765.6,40.5,0.0,1.76,932.45,0.0,4.53,2018-07-29 11:00:00, 182.5,13.3,30
29.815,799.4,36.9,0.0,1.51,932.15,0.0,4.78,2018-07-29 12:00:00, 167.1,13.5,30
31.637,796.9,34.4,0.0,1.51,932.05,0.0,4.28,2018-07-29 13:00:00, 188.1,14.1,30
32.691,734.4,32.0,0.0,1.26,931.45,0.0,5.04,2018-07-29 14:00:00, 193.7,13.9,30
33.443,635.6,28.7,0.0,1.51,930.85,0.0,5.79,2018-07-29 15:00:00, 214.8,12.8,30
33.313,516.9,23.9,0.0,2.01,930.45,0.0,6.55,2018-07-29 16:00:00, 230.2,10.0,30
33.313,346.9,21.7,0.0,2.27,929.95,0.0,6.04,2018-07-29 17:00:00, 241.5,8.5,30
32.407,201.9,23.1,0.0,1.76,929.55,0.0,4.78,2018-07-29 18:00:00, 240.1,8.7,30
26.989,41.9,29.2,0.0,0.5,929.05,0.0,3.02,2018-07-29 19:00:00, 247.1,7.6,30
20.222,4.4,48.3,0.0,0.0,929.25,0.0,0.0,2018-07-29 20:00:00, 256.9,9.0,30
16.606,0.6,66.1,0.0,0.0,929.85,0.0,0.5,2018-07-29 21:00:00, 256.9,10.3,30
14.457,0.6,77.2,55.88,0.0,930.15,0.0,0.0,2018-07-29 22:00:00, 256.9,10.5,30
13.449,0.6,86.1,100.0,0.0,930.15,0.0,0.0,2018-07-29 23:00:00, 256.9,11.2,30
