wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
8.0, 102.8,-13.4, 0.0,18.0,9.8,2016-03-18 00:00:00, None, None, None, None, -0.11,12
12.0, 102.8,-15.9, 315.0,15.0,9.2,2016-03-18 01:00:00, None, None, None, None, -0.09,12
15.0, 102.8,-10.5, 270.0,31.0,5.2,2016-03-18 02:00:00, None, None, None, None, -0.07,12
10.0, 102.8,-9.5, 270.0,39.0,3.2,2016-03-18 03:00:00, None, None, None, None, -0.01,12
16.0, 102.8,-11.0, 292.5,35.0,2.9,2016-03-18 04:00:00, None, None, None, None, 0.03,12
15.0, 102.9,-10.7, 292.5,39.0,1.8,2016-03-18 05:00:00, None, None, None, None, 0.08,12
12.0, 102.9,-9.9, 292.5,45.0,0.8,2016-03-18 06:00:00, None, None, None, None, 0.08,12
8.0, 102.9,-9.4, 292.5,47.0,0.5,2016-03-18 07:00:00, None, None, None, None, 0.07,12
9.0, 102.9,-8.6, 270.0,52.0,0.0,2016-03-18 08:00:00, None, None, None, None, 0.03,12
12.0, 102.9,-8.6, 292.5,53.0,-0.1,2016-03-18 09:00:00, None, None, None, None, 0.01,12
9.0, 102.9,-8.3, 270.0,57.0,-0.8,2016-03-18 10:00:00, None, None, None, None, -0.01,12
12.0, 102.8,-8.3, 292.5,59.0,-1.3,2016-03-18 11:00:00, None, None, None, None, -0.06,12
11.0, 102.8,-8.2, 270.0,62.0,-1.9,2016-03-18 12:00:00, None, None, None, None, -0.06,12
14.0, 102.8,-8.0, 292.5,66.0,-2.5,2016-03-18 13:00:00, None, None, None, None, -0.05,12
11.0, 102.9,-8.1, 270.0,67.0,-2.8,2016-03-18 14:00:00, None, None, None, None, 0.01,12
9.0, 102.9,-7.7, 292.5,67.0,-2.4,2016-03-18 15:00:00, None, None, None, None, 0.02,12
4.0, 102.9,-5.6, 45.0,58.0,1.7,2016-03-18 16:00:00, None, None, None, None, 0.03,12
5.0, 102.9,-5.1, 45.0,55.0,3.2,2016-03-18 17:00:00, None, None, None, None, 0.02,12
8.0, 102.8,-6.2, 22.5,48.0,3.7,2016-03-18 18:00:00, None, None, None, None, -0.04,12
6.0, 102.8,-6.7, 22.5,45.0,4.3,2016-03-18 19:00:00, None, None, None, None, -0.09,12
8.0, 102.7,-8.1, 45.0,38.0,5.2,2016-03-18 20:00:00, None, None, None, None, -0.2,12
7.0, 102.5,-7.6, 45.0,36.0,6.2,2016-03-18 21:00:00, None, None, None, None, -0.27,12
10.0, 102.4,-7.4, 45.0,35.0,7.2,2016-03-18 22:00:00, None, None, None, None, -0.33,12
8.0, 102.4,-7.7, 22.5,31.0,8.3,2016-03-18 23:00:00, -1.8, 0.0, None, 10.5, -0.27,12
4.0, 102.3,-7.4, 292.5,30.0,9.2,2016-03-19 00:00:00, None, None, None, None, -0.21,12
16.0, 102.3,-9.5, 180.0,24.0,10.2,2016-03-19 01:00:00, None, None, 29.0, None, -0.12,12
17.0, 102.3,-9.9, 135.0,24.0,9.5,2016-03-19 02:00:00, None, None, None, None, -0.06,12
12.0, 102.3,-9.9, 180.0,26.0,8.6,2016-03-19 03:00:00, None, None, None, None, 0.01,12
14.0, 102.3,-10.6, 180.0,25.0,8.3,2016-03-19 04:00:00, None, None, None, None, 0.04,12
13.0, 102.3,-10.4, 180.0,26.0,7.9,2016-03-19 05:00:00, None, None, None, None, 0.03,12
10.0, 102.3,-9.6, 180.0,28.0,7.8,2016-03-19 06:00:00, None, None, None, None, 0.03,12
6.0, 102.3,-7.3, 337.5,46.0,3.3,2016-03-19 07:00:00, None, None, None, None, 0.01,12
8.0, 102.3,-6.0, 270.0,57.0,1.6,2016-03-19 08:00:00, None, None, None, None, 0.01,12
13.0, 102.3,-6.2, 292.5,55.0,1.8,2016-03-19 09:00:00, None, None, None, None, 0.01,12
12.0, 102.3,-6.3, 270.0,62.0,0.1,2016-03-19 10:00:00, None, None, None, None, 0.01,12
15.0, 102.4,-6.2, 292.5,63.0,0.0,2016-03-19 11:00:00, None, None, None, None, 0.04,12
15.0, 102.4,-6.3, 292.5,63.0,-0.1,2016-03-19 12:00:00, None, None, None, None, 0.04,12
11.0, 102.4,-6.5, 292.5,62.0,-0.2,2016-03-19 13:00:00, None, None, None, None, 0.06,12
10.0, 102.4,-6.4, 270.0,65.0,-0.7,2016-03-19 14:00:00, None, None, None, None, 0.05,12
5.0, 102.4,-5.6, 292.5,62.0,1.0,2016-03-19 15:00:00, None, None, None, None, 0.05,12
2.0, 102.4,-2.5, 112.5,69.0,2.6,2016-03-19 16:00:00, None, None, None, None, 0.02,12
3.0, 102.4,-4.8, 22.5,51.0,4.4,2016-03-19 17:00:00, None, None, None, None, -0.01,12
5.0, 102.4,-4.0, 67.5,52.0,5.0,2016-03-19 18:00:00, None, None, None, None, -0.03,12
