RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
88.7, None, None, 0.1, 0.0, 59.0, -5.0, -5.4, -5.0, 843.0, 59.0, None, None, 12.0, None, 12.07, None, None, -3.662, None, -3.7, None, None, 38.87, 0.0, -3.7, 1022.6, 0.1, 0.0, 89.0,2020-10-28 00:00:00, 843.0,44
87.8, None, None, 0.1, 0.0, 44.46, -6.0, -5.4, -6.0, 843.0, 44.0, None, None, 12.0, None, 11.9, None, None, -4.097, None, -3.7, None, None, 72.19, 0.0, -4.1, 1022.1, 0.3, 0.0, 88.0,2020-10-28 01:00:00, 843.0,44
87.9, None, None, 0.1, 0.0, 36.83, -6.0, -5.4, -6.0, 843.0, 37.0, None, None, 12.0, None, 11.86, None, None, -4.146, None, -3.7, None, None, 79.05, 0.0, -4.1, 1021.9, -0.1, 0.0, 88.0,2020-10-28 02:00:00, 843.0,44
89.9, None, None, 0.1, 0.0, 241.4, -5.0, -5.4, -5.0, 842.0, 241.0, None, None, 12.0, None, 11.9, None, None, -3.829, None, -3.7, None, None, 69.89, 0.0, -3.8, 1020.5, -0.2, 0.0, 90.0,2020-10-28 03:00:00, 842.0,44
87.7, None, None, 0.1, 0.0, 233.5, -5.0, -5.4, -5.0, 842.0, 234.0, None, None, 12.0, None, 11.91, None, None, -3.903, None, -3.7, None, None, 66.15, 0.0, -3.9, 1020.7, 0.2, 0.0, 88.0,2020-10-28 04:00:00, 842.0,44
90.3, None, None, 0.1, 0.0, 89.7, -5.0, -5.4, -5.0, 842.0, 90.0, None, None, 12.0, None, 11.93, None, None, -3.336, None, -3.3, None, None, 59.46, 0.0, -3.3, 1020.8, 0.2, 0.0, 90.0,2020-10-28 05:00:00, 842.0,44
91.1, None, None, None, 0.0, 50.06, None, None, -5.0, 843.0, None, None, None, None, None, 11.92, None, None, -3.416, None, None, None, None, 70.62, None, None, None, None, None, None,2020-10-28 06:00:00, None,44
92.7, None, None, 0.1, 0.0, 56.79, -4.0, -3.7, -4.0, 843.0, 57.0, None, None, 12.0, None, 11.78, None, None, -3.266, None, -3.3, None, None, 57.09, 0.0, -3.3, 1022.4, 0.2, 0.0, 93.0,2020-10-28 07:00:00, 843.0,44
92.2, None, None, 0.1, 0.0, 54.97, -4.0, -3.7, -4.0, 843.0, 55.0, None, None, 12.0, None, 11.71, None, None, -3.194, None, -3.2, None, None, 41.84, 0.0, -3.2, 1022.2, 0.0, 0.0, 92.0,2020-10-28 08:00:00, 843.0,44
91.3, None, None, 0.1, 0.0, 57.84, -4.0, -3.7, -4.0, 843.0, 58.0, None, None, 12.0, None, 11.74, None, None, -2.602, None, -2.6, None, None, 34.29, 0.0, -2.6, 1022.1, 0.7, 0.0, 91.0,2020-10-28 09:00:00, 843.0,44
89.0, None, None, 0.1, 0.0, 2.623, -3.0, -3.7, -3.0, 843.0, 3.0, None, None, 12.0, None, 11.61, None, None, -1.916, None, -1.9, None, None, 31.33, 0.0, -1.9, 1021.9, 0.9, 0.0, 89.0,2020-10-28 10:00:00, 843.0,44
84.8, None, None, 0.1, 0.0, 0.134, -3.0, -3.7, -3.0, 843.0, 0.0, None, None, 11.0, None, 11.35, None, None, -1.384, None, -1.0, None, None, 0.0, 0.0, -1.4, 1021.7, 1.1, 0.0, 85.0,2020-10-28 11:00:00, 843.0,44
84.0, None, None, 0.1, 0.0, 0.116, -2.0, -3.7, -2.0, 843.0, 0.0, None, None, 12.0, None, 12.29, None, None, -0.351, None, -0.2, None, None, 0.0, 0.0, -0.4, 1021.5, 1.2, 1.0, 84.0,2020-10-28 12:00:00, 843.0,44
85.7, None, None, 7.1, 1.14, 27.96, -2.0, -3.7, -2.0, 843.0, 28.0, None, None, 12.0, None, 12.24, None, None, -0.213, None, -0.2, None, None, 72.91, 1.1, -0.2, 1021.5, 0.5, 0.0, 86.0,2020-10-28 13:00:00, 843.0,44
77.85, None, None, 10.5, 2.122, 355.8, -2.0, -3.7, -2.0, 843.0, 356.0, None, None, 12.0, None, 12.09, None, None, 1.119, None, 1.2, None, None, 74.04, 2.1, 1.1, 1021.2, 2.4, 0.0, 78.0,2020-10-28 14:00:00, 843.0,44
64.88, None, None, 11.4, 2.785, 241.8, -3.0, -3.7, -3.0, 843.0, 242.0, None, None, 11.0, None, 11.46, None, None, 3.434, None, 3.6, None, None, 37.81, 2.8, 3.4, 1020.7, 6.7, -1.0, 65.0,2020-10-28 15:00:00, 843.0,44
70.67, None, None, 8.3, 2.749, 144.5, -2.0, -3.7, -2.0, 843.0, 145.0, None, None, 12.0, None, 11.54, None, None, 2.933, None, 4.0, None, None, 51.27, 2.7, 2.9, 1020.8, 0.2, 0.0, 71.0,2020-10-28 16:00:00, 843.0,44
82.3, None, None, 9.4, 2.165, 166.9, -2.0, -3.7, -2.0, 843.0, 167.0, None, None, 12.0, None, 11.83, None, None, 0.585, None, 4.0, None, None, 69.01, 2.2, 0.6, 1021.2, -6.1, 1.0, 82.0,2020-10-28 17:00:00, 843.0,44
91.1, None, None, 7.9, 1.5, 56.4, -2.0, -3.7, -2.0, 842.0, 56.0, None, None, 12.0, None, 12.02, None, None, -0.792, None, 4.0, None, None, 53.48, 1.5, -0.8, 1020.3, -6.3, 0.0, 91.0,2020-10-28 18:00:00, 842.0,44
92.5, None, None, 11.6, 2.356, 61.17, -1.0, -1.1, -1.0, 842.0, 61.0, None, None, 12.0, None, 11.97, None, None, -0.39, None, -0.4, None, None, 57.54, 2.4, -0.4, 1020.2, -0.9, 0.0, 93.0,2020-10-28 19:00:00, 842.0,44
93.5, None, None, 10.3, 2.865, 40.33, -1.0, -1.1, -1.0, 842.0, 40.0, None, None, 12.0, None, 11.94, None, None, -0.127, None, -0.1, None, None, 50.93, 2.9, -0.1, 1020.1, 0.3, 0.0, 94.0,2020-10-28 20:00:00, 842.0,44
94.4, None, None, 10.9, 2.191, 15.39, -1.0, -1.1, -1.0, 842.0, 15.0, None, None, 12.0, None, 11.78, None, None, 0.208, None, 0.3, None, None, 65.26, 2.2, 0.2, 1019.9, 0.0, 0.0, 94.0,2020-10-28 21:00:00, 842.0,44
90.8, None, None, 9.1, 2.229, 298.6, 0.0, -1.1, 0.0, 842.0, 299.0, None, None, 12.0, None, 12.09, None, None, 1.742, None, 1.7, None, None, 58.1, 2.2, 1.7, 1019.4, 0.5, 1.0, 91.0,2020-10-28 22:00:00, 842.0,44
90.8, None, None, 14.8, 2.781, 320.2, 1.0, -1.1, 1.0, 842.0, 320.0, None, None, 12.0, None, 11.92, None, None, 1.94, None, 2.7, None, None, 26.79, 2.8, 1.9, 1019.3, 1.8, 0.0, 91.0,2020-10-28 23:00:00, 842.0,44
87.0, None, None, 14.5, 3.656, 317.8, 1.0, -1.1, 1.0, 841.0, 318.0, None, None, 12.0, None, 12.07, None, None, 2.62, None, 2.9, None, None, 23.69, 3.7, 2.6, 1017.7, 0.7, 0.0, 87.0,2020-10-29 00:00:00, 841.0,44
85.2, None, None, 13.9, 2.68, 306.4, 0.0, -1.1, 0.0, 841.0, 306.0, None, None, 12.0, None, 11.97, None, None, 2.597, None, 2.9, None, None, 36.88, 2.7, 2.6, 1017.7, -0.9, 0.0, 85.0,2020-10-29 01:00:00, 841.0,44
82.1, None, None, 9.8, 2.968, 313.4, 0.0, -1.1, 0.0, 841.0, 313.0, None, None, 12.0, None, 11.94, None, None, 3.096, None, 3.3, None, None, 25.76, 3.0, 3.1, 1017.3, 1.2, 0.0, 82.0,2020-10-29 02:00:00, 841.0,44
77.33, None, None, 15.5, 3.658, 316.7, -1.0, -1.1, -1.0, 841.0, 317.0, None, None, 12.0, None, 12.01, None, None, 3.278, None, 3.5, None, None, 21.4, 3.7, 3.3, 1016.8, 0.6, 0.0, 77.0,2020-10-29 03:00:00, 841.0,44
71.78, None, None, 10.3, 3.699, 304.3, -1.0, -1.1, -1.0, 841.0, 304.0, None, None, 11.0, None, 11.45, None, None, 3.349, None, 4.1, None, None, 22.41, 3.7, 3.3, 1016.9, 0.7, -1.0, 72.0,2020-10-29 04:00:00, 841.0,44
71.05, None, None, 10.8, 3.288, 319.6, -1.0, -1.1, -1.0, 841.0, 320.0, None, None, 11.0, None, 11.48, None, None, 3.603, None, 4.1, None, None, 20.61, 3.3, 3.6, 1017.3, -0.8, 0.0, 71.0,2020-10-29 05:00:00, 841.0,44
66.9, None, None, 15.8, 4.949, 302.6, -1.0, -1.1, -1.0, 841.0, 303.0, None, None, 12.0, None, 12.09, None, None, 4.485, None, 4.5, None, None, 20.56, 4.9, 4.5, 1017.4, 1.7, 1.0, 67.0,2020-10-29 06:00:00, 841.0,44
69.62, None, None, 13.2, 3.97, 307.0, -1.0, 3.7, -1.0, 841.0, 307.0, None, None, 12.0, None, 11.51, None, None, 4.434, None, 4.6, None, None, 19.2, 4.0, 4.4, 1017.3, -0.5, -1.0, 70.0,2020-10-29 07:00:00, 841.0,44
71.67, None, None, 9.5, 4.161, 292.4, 0.0, 3.7, 0.0, 841.0, 292.0, None, None, 11.0, None, 11.34, None, None, 4.415, None, 4.7, None, None, 17.7, 4.2, 4.4, 1017.3, 1.4, 0.0, 72.0,2020-10-29 08:00:00, 841.0,44
68.0, None, None, 10.1, 3.08, 293.7, 0.0, 3.7, 0.0, 842.0, 294.0, None, None, 12.0, None, 11.68, None, None, 5.427, None, 5.4, None, None, 22.67, 3.1, 5.4, 1018.2, 1.9, 1.0, 68.0,2020-10-29 09:00:00, 842.0,44
64.19, None, None, 10.4, 3.67, 287.1, 0.0, 3.7, 0.0, 842.0, 287.0, None, None, 11.0, None, 11.47, None, None, 6.656, None, 7.1, None, None, 22.17, 3.7, 6.7, 1017.6, 5.4, 0.0, 64.0,2020-10-29 10:00:00, 842.0,44
62.38, None, None, 11.4, 4.388, 260.9, 1.0, 3.7, 1.0, 842.0, 261.0, None, None, 11.0, None, 11.2, None, None, 7.602, None, 7.8, None, None, 21.65, 4.4, 7.6, 1017.4, 0.7, 0.0, 62.0,2020-10-29 11:00:00, 842.0,44
