pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
76.0, 7.772, 96.0, 8.6, 96.0, None, None, 7.0, 7.8, 7.7, 7.0, 0.7, None, None,2020-10-28 00:00:00, None, None, None,44
75.7, 7.89, 96.0, 8.6, 96.0, None, None, 7.0, 7.9, 7.7, 7.0, 1.2, None, None,2020-10-28 01:00:00, None, None, None,44
76.0, 7.609, 96.0, 8.6, 96.0, None, None, 7.0, 7.6, 7.6, 7.0, 1.3, None, None,2020-10-28 02:00:00, None, None, None,44
77.3, 7.822, 96.0, 8.6, 96.0, None, None, 7.0, 7.8, 7.6, 7.0, 2.1, None, None,2020-10-28 03:00:00, None, None, None,44
76.4, 7.62, 96.0, 8.6, 96.0, None, None, 7.0, 7.6, 7.6, 7.0, 2.1, None, None,2020-10-28 04:00:00, None, None, None,44
75.3, 7.998, 96.1, 8.6, 96.0, None, None, 7.0, 8.0, 7.6, 7.0, 2.0, None, None,2020-10-28 05:00:00, None, None, None,44
None, 7.749, 95.9, None, None, None, None, None, None, None, 7.0, None, None, None,2020-10-28 06:00:00, None, None, None,44
68.4, 8.1, 96.1, 8.1, 96.0, None, None, 8.0, 8.1, 7.5, 8.0, 1.5, None, None,2020-10-28 07:00:00, None, None, None,44
65.2, 8.07, 95.9, 8.2, 96.0, None, None, 7.0, 8.1, 7.5, 7.0, 1.6, None, None,2020-10-28 08:00:00, None, None, None,44
62.5, 8.26, 96.0, 8.3, 96.0, None, None, 8.0, 8.3, 7.5, 8.0, 1.7, None, None,2020-10-28 09:00:00, None, None, None,44
59.0, 8.31, 95.8, 8.3, 96.0, None, None, 8.0, 8.3, 7.5, 8.0, 1.7, None, None,2020-10-28 10:00:00, None, None, None,44
57.3, 8.38, 95.6, 8.4, 96.0, None, None, 8.0, 8.4, 7.5, 8.0, 1.6, None, None,2020-10-28 11:00:00, None, None, None,44
56.3, 8.44, 95.1, 8.5, 95.0, None, None, 8.0, 8.4, 7.5, 8.0, 2.0, None, None,2020-10-28 12:00:00, None, None, None,44
54.5, 8.43, 95.0, 8.5, 95.0, None, None, 8.0, 8.4, 7.5, 8.0, 1.5, None, None,2020-10-28 13:00:00, None, None, None,44
52.4, 8.55, 94.5, 8.6, 95.0, None, None, 8.0, 8.6, 7.5, 8.0, 0.9, None, None,2020-10-28 14:00:00, None, None, None,44
51.2, 8.47, 94.7, 8.6, 95.0, None, None, 8.0, 8.5, 7.5, 8.0, 2.2, None, None,2020-10-28 15:00:00, None, None, None,44
51.1, 8.38, 95.0, 8.6, 95.0, None, None, 8.0, 8.4, 7.5, 8.0, 3.5, None, None,2020-10-28 16:00:00, None, None, None,44
48.5, 8.32, 95.1, 8.6, 95.0, None, None, 8.0, 8.3, 7.5, 8.0, 1.6, None, None,2020-10-28 17:00:00, None, None, None,44
