CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-2.077, 99.2, -2.0, 99.0, 55.5, 10.86, 39.7, 260.7, 39.73, -2.1, -5.7, -2.0, 261.0, -2.0,2020-10-28 00:00:00,44
-2.229, 99.1, -1.8, 99.0, 54.5, 11.46, 41.0, 263.5, 41.02, -2.2, -5.7, -3.0, 264.0, -3.0,2020-10-28 01:00:00,44
-1.488, 97.9, -1.2, 98.0, 56.7, 16.78, 39.6, 270.4, 39.6, -1.5, -5.7, -2.0, 270.0, -2.0,2020-10-28 02:00:00,44
-1.347, 94.4, -1.2, 94.0, 58.0, 14.18, 40.1, 269.4, 40.05, -1.3, -5.7, -2.0, 269.0, -2.0,2020-10-28 03:00:00,44
-1.609, 97.8, -1.0, 98.0, 67.2, 14.35, 41.6, 265.3, 41.6, -1.6, -5.7, -2.0, 265.0, -2.0,2020-10-28 04:00:00,44
-1.266, 98.2, -0.9, 98.0, 50.0, 12.86, 33.5, 263.2, 33.48, -1.3, -5.7, -2.0, 263.0, -2.0,2020-10-28 05:00:00,44
-1.375, 99.2, None, None, None, 12.35, None, 263.3, 29.62, None, None, -1.0, None, None,2020-10-28 06:00:00,44
-1.198, 99.1, -0.7, 99.0, 54.5, 14.63, 35.6, 263.8, 35.61, -1.2, -1.5, -1.0, 264.0, -1.0,2020-10-28 07:00:00,44
-1.329, 99.1, -0.9, 99.0, 53.2, 11.47, 28.2, 262.5, 28.16, -1.3, -1.8, -1.0, 263.0, -1.0,2020-10-28 08:00:00,44
-1.185, 99.1, -0.8, 99.0, 58.6, 13.45, 39.9, 262.8, 39.89, -1.2, -1.8, -2.0, 263.0, -2.0,2020-10-28 09:00:00,44
-0.706, 99.3, -0.3, 99.0, 54.4, 13.24, 38.8, 262.0, 38.79, -0.7, -1.8, -1.0, 262.0, -1.0,2020-10-28 10:00:00,44
