pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,9.3,8.1,0.0,0.0,9.3,-6999.0,2020-10-28 00:00:00,-6999.0,-6999.0,44
0.0,9.0,8.1,0.0,0.0,9.4,-6999.0,2020-10-28 01:00:00,-6999.0,-6999.0,44
0.0,9.4,8.1,0.0,0.0,9.4,-6999.0,2020-10-28 02:00:00,-6999.0,-6999.0,44
0.0,9.8,8.1,0.0,0.0,9.8,-6999.0,2020-10-28 03:00:00,-6999.0,-6999.0,44
0.0,10.1,8.1,0.0,0.0,10.2,-6999.0,2020-10-28 04:00:00,-6999.0,-6999.0,44
0.0,10.2,8.1,0.0,0.0,10.3,-6999.0,2020-10-28 05:00:00,-6999.0,-6999.0,44
0.0,10.3,10.3,0.0,0.0,10.5,-6999.0,2020-10-28 07:00:00,-6999.0,-6999.0,44
0.0,10.0,10.0,0.0,0.0,10.5,-6999.0,2020-10-28 08:00:00,-6999.0,-6999.0,44
0.0,10.1,10.0,0.0,0.0,10.5,-6999.0,2020-10-28 09:00:00,-6999.0,-6999.0,44
0.0,10.4,10.0,0.0,0.0,10.5,-6999.0,2020-10-28 10:00:00,-6999.0,-6999.0,44
0.0,10.4,10.0,0.0,0.0,10.5,-6999.0,2020-10-28 11:00:00,-6999.0,-6999.0,44
0.0,10.9,10.0,0.0,0.0,11.0,-6999.0,2020-10-28 12:00:00,-6999.0,-6999.0,44
0.0,11.2,10.0,0.0,0.0,11.2,-6999.0,2020-10-28 13:00:00,-6999.0,-6999.0,44
0.0,11.8,10.0,0.0,0.0,11.8,-6999.0,2020-10-28 14:00:00,-6999.0,-6999.0,44
0.0,11.9,10.0,0.0,0.0,12.0,-6999.0,2020-10-28 15:00:00,-6999.0,-6999.0,44
0.0,12.1,10.0,0.0,0.0,12.2,-6999.0,2020-10-28 16:00:00,-6999.0,-6999.0,44
0.0,11.6,10.0,0.0,0.0,12.2,-6999.0,2020-10-28 17:00:00,-6999.0,-6999.0,44
0.0,11.7,10.0,0.0,0.0,12.2,-6999.0,2020-10-28 18:00:00,-6999.0,-6999.0,44
0.0,11.7,11.6,0.0,0.0,11.8,-6999.0,2020-10-28 19:00:00,-6999.0,-6999.0,44
0.0,11.6,11.6,0.0,0.0,11.8,-6999.0,2020-10-28 20:00:00,-6999.0,-6999.0,44
0.0,11.3,11.3,0.0,0.0,11.8,-6999.0,2020-10-28 21:00:00,-6999.0,-6999.0,44
0.0,11.3,11.2,0.0,0.0,11.8,-6999.0,2020-10-28 22:00:00,-6999.0,-6999.0,44
0.0,11.2,11.0,0.0,0.0,11.8,-6999.0,2020-10-28 23:00:00,-6999.0,-6999.0,44
0.0,12.2,11.0,0.0,0.0,12.3,-6999.0,2020-10-29 00:00:00,-6999.0,-6999.0,44
0.0,12.0,11.0,0.0,0.0,12.3,-6999.0,2020-10-29 01:00:00,-6999.0,-6999.0,44
0.0,11.7,11.0,0.0,0.0,12.3,-6999.0,2020-10-29 02:00:00,-6999.0,-6999.0,44
0.0,12.2,11.0,0.0,0.0,12.3,-6999.0,2020-10-29 03:00:00,-6999.0,-6999.0,44
0.0,12.3,11.0,0.0,0.0,12.3,-6999.0,2020-10-29 04:00:00,-6999.0,-6999.0,44
0.0,12.3,11.0,0.0,0.0,12.4,-6999.0,2020-10-29 05:00:00,-6999.0,-6999.0,44
0.0,12.4,11.0,0.0,0.0,12.5,-6999.0,2020-10-29 06:00:00,-6999.0,-6999.0,44
0.0,11.7,11.7,0.0,0.0,12.5,-6999.0,2020-10-29 07:00:00,-6999.0,-6999.0,44
0.0,11.6,11.6,0.0,0.0,12.5,-6999.0,2020-10-29 08:00:00,-6999.0,-6999.0,44
0.0,11.9,11.6,0.0,0.0,12.5,-6999.0,2020-10-29 09:00:00,-6999.0,-6999.0,44
0.0,12.0,11.6,0.0,0.0,12.5,-6999.0,2020-10-29 10:00:00,-6999.0,-6999.0,44
0.0,12.2,11.6,0.0,0.0,12.5,-6999.0,2020-10-29 11:00:00,-6999.0,-6999.0,44
0.0,12.2,11.6,0.0,0.0,12.5,-6999.0,2020-10-29 12:00:00,-6999.0,-6999.0,44
0.0,12.7,11.6,0.0,0.0,12.8,-6999.0,2020-10-29 13:00:00,-6999.0,-6999.0,44
0.0,13.2,11.6,0.0,0.0,13.2,-6999.0,2020-10-29 14:00:00,-6999.0,-6999.0,44
0.0,13.6,11.6,0.0,0.0,13.7,-6999.0,2020-10-29 15:00:00,-6999.0,-6999.0,44
0.0,13.1,11.6,0.0,0.0,13.7,-6999.0,2020-10-29 16:00:00,-6999.0,-6999.0,44
0.0,13.1,11.6,0.0,0.0,13.7,-6999.0,2020-10-29 17:00:00,-6999.0,-6999.0,44
0.0,12.6,11.6,0.0,0.0,13.7,-6999.0,2020-10-29 18:00:00,-6999.0,-6999.0,44
0.0,12.3,12.3,0.0,0.0,12.6,-6999.0,2020-10-29 19:00:00,-6999.0,-6999.0,44
0.0,12.1,12.1,0.0,0.0,12.6,-6999.0,2020-10-29 20:00:00,-6999.0,-6999.0,44
0.0,11.9,11.9,0.0,0.0,12.6,-6999.0,2020-10-29 21:00:00,-6999.0,-6999.0,44
