pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, -0.316, 91.1, 0.9, 91.0, -1.0, -0.3, -0.5, 1014.7, 0.0, -1.0, 918.0, 0.0,2020-10-28 00:00:00, 17.0, 17.07, 918.0,44
0.0, -0.782, 91.8, 0.9, 92.0, -2.0, -0.8, -0.8, 1014.6, 0.0, -2.0, 918.0, 0.0,2020-10-28 01:00:00, 17.0, 17.13, 918.0,44
0.0, -1.619, 92.4, 0.9, 92.0, -3.0, -1.6, -1.7, 1014.5, 0.0, -3.0, 918.0, 0.0,2020-10-28 02:00:00, 17.0, 16.96, 918.0,44
0.0, -2.139, 95.6, 0.9, 96.0, -3.0, -2.1, -2.2, 1014.6, 0.0, -3.0, 918.0, 0.0,2020-10-28 03:00:00, 17.0, 16.9, 918.0,44
0.0, -2.526, 95.8, 0.9, 96.0, -3.0, -2.5, -2.7, 1014.6, 0.0, -3.0, 918.0, 0.0,2020-10-28 04:00:00, 17.0, 16.86, 918.0,44
0.0, -2.285, 92.5, 0.9, 93.0, -3.0, -2.3, -2.7, 1014.7, 0.0, -3.0, 918.0, 1.0,2020-10-28 05:00:00, 17.0, 17.12, 918.0,44
None, -3.074, 95.5, None, None, None, None, None, None, None, -4.0, 918.0, None,2020-10-28 06:00:00, None, 16.77, None,44
0.0, -4.09, 96.1, -3.1, 96.0, -5.0, -4.1, -4.1, 1013.9, 0.0, -5.0, 917.0, 0.0,2020-10-28 07:00:00, 17.0, 16.69, 917.0,44
0.0, -4.469, 97.3, -3.1, 97.0, -5.0, -4.5, -4.5, 1014.0, 0.0, -5.0, 917.0, 0.0,2020-10-28 08:00:00, 17.0, 16.88, 917.0,44
0.0, -4.04, 96.6, -3.1, 97.0, -4.0, -4.0, -4.5, 1014.0, 0.0, -4.0, 917.0, 0.0,2020-10-28 09:00:00, 17.0, 17.0, 917.0,44
0.0, -3.309, 94.8, -3.1, 95.0, -4.0, -3.3, -4.5, 1013.9, 0.0, -4.0, 917.0, 0.0,2020-10-28 10:00:00, 17.0, 17.1, 917.0,44
0.0, -1.739, 91.0, -1.8, 91.0, -3.0, -1.7, -4.5, 1013.8, 0.0, -3.0, 917.0, 0.0,2020-10-28 11:00:00, 17.0, 17.06, 917.0,44
0.0, -0.257, 85.3, -0.3, 85.0, -2.0, -0.3, -4.5, 1013.6, 0.0, -2.0, 917.0, 0.0,2020-10-28 12:00:00, 17.0, 17.2, 917.0,44
