AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
6.9, 0.0,0.0,5.8, 0.0,2018-05-21 00:00:00,268.0,97.0,21
7.1, None,0.0,5.8, None,2018-05-21 00:15:00,254.0,95.0,21
7.1, None,0.0,6.2, None,2018-05-21 00:30:00,259.0,95.0,21
7.4, None,0.0,6.4, None,2018-05-21 00:45:00,256.0,96.0,21
7.7, 0.0,0.0,6.7, 0.0,2018-05-21 01:00:00,256.0,95.0,21
7.5, None,0.0,6.3, None,2018-05-21 01:15:00,252.0,95.0,21
7.6, None,0.0,6.9, None,2018-05-21 01:30:00,255.0,95.0,21
7.4, None,0.0,7.7, None,2018-05-21 01:45:00,256.0,96.0,21
7.7, 0.0,0.0,6.5, 0.001,2018-05-21 02:00:00,259.0,96.0,21
8.0, None,0.0,7.1, None,2018-05-21 02:15:00,262.0,96.0,21
8.0, None,0.0,5.7, None,2018-05-21 02:30:00,251.0,96.0,21
7.7, None,0.0,4.7, None,2018-05-21 02:45:00,260.0,97.0,21
7.5, 0.0,0.0,6.1, 0.0,2018-05-21 03:00:00,246.0,97.0,21
7.9, None,0.0,6.4, None,2018-05-21 03:15:00,269.0,96.0,21
8.1, None,0.0,6.4, None,2018-05-21 03:30:00,252.0,95.0,21
8.4, None,0.0,5.8, None,2018-05-21 03:45:00,250.0,93.0,21
8.6, 0.0,0.0,5.2, 0.0,2018-05-21 04:00:00,254.0,93.0,21
8.7, None,0.0,5.8, None,2018-05-21 04:15:00,258.0,93.0,21
8.8, None,0.0,6.3, None,2018-05-21 04:30:00,267.0,93.0,21
8.8, None,0.0,5.0, None,2018-05-21 04:45:00,265.0,94.0,21
8.9, 0.0,0.0,4.1, 0.001,2018-05-21 05:00:00,256.0,94.0,21
9.1, None,0.0,3.2, None,2018-05-21 05:15:00,239.0,94.0,21
9.1, None,0.0,3.8, None,2018-05-21 05:30:00,280.0,95.0,21
9.5, None,0.0,5.0, None,2018-05-21 05:45:00,280.0,93.0,21
9.7, 0.0,0.0,3.9, 0.0,2018-05-21 06:00:00,263.0,93.0,21
10.0, None,0.0,2.0, None,2018-05-21 06:15:00,230.0,94.0,21
