time,tasmin,tasmax,pcp,week_of_year
2016-09-02, 6.9, 11.2,1.1,36
2016-09-03, 7.7, 13.2,1.2,36
2016-09-04, 6.8, 16.0,0.3,36
2016-09-05, 7.0, 13.2,0.8,36
2016-09-06, 8.3, 13.3,1.2,36
2016-09-07, 7.8, 9.5,17.7,36
2016-09-08, 7.0, 12.6,4.0,36
