time,tasmin,tasmax,pcp,week_of_year
2017-01-29,-7.1,-0.8,21.6,5
2017-01-30,-12.6,0.2,0.1,5
2017-01-31,-17.1,0.2,2.8,5
2017-02-01,-17.1,-11.4,0.0,5
2017-02-02,-18.2,-11.2,0.0,5
2017-02-03,-19.5,-14.6,2.1,5
2017-02-04,-18.4,-15.3,0.3,5
