time,tasmin,tasmax,pcp,week_of_year
2017-01-29,-0.9,0.0,11.6,5
2017-01-30,-6.5,0.8,0.5,5
2017-01-31,-11.0,-4.6,0.0,5
2017-02-01,-13.3,-9.2,0.0,5
2017-02-02,-15.8,-9.1,0.0,5
2017-02-03,-12.0,-12.0,0.0,5
2017-02-04,-12.6,-12.6,0.0,5
