time,tasmin,tasmax,pcp,week_of_year
2017-01-29,-6.9,-0.7,0.0,5
2017-01-30,-12.2,-3.4,4.4,5
2017-01-31,-16.5,-7.2,0.1,5
2017-02-01,-19.1,-5.0,0.1,5
2017-02-02,-17.6,-8.3,0.0,5
2017-02-03,-18.8,-12.8,1.4,5
2017-02-04,-17.8,-11.6,0.1,5
