WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
90.8,2021-02-05 00:00:00, None,99.2,6
58.0,2021-02-05 01:00:00, None,99.1,6
246.0,2021-02-05 02:00:00, None,99.0,6
49.6,2021-02-05 03:00:00, None,99.1,6
251.7,2021-02-05 04:00:00, None,99.0,6
299.8,2021-02-05 05:00:00, None,99.7,6
272.3,2021-02-05 06:00:00, None,99.9,6
272.0,2021-02-05 07:00:00, None,100.0,6
116.8,2021-02-05 08:00:00, None,99.6,6
103.5,2021-02-05 09:00:00, None,99.6,6
307.0,2021-02-05 10:00:00, None,99.7,6
8.5,2021-02-05 11:00:00, None,99.7,6
24.2,2021-02-05 12:00:00, None,97.8,6
341.2,2021-02-05 13:00:00, None,99.9,6
315.7,2021-02-05 14:00:00, None,96.6,6
358.8,2021-02-05 15:00:00, None,85.9,6
69.0,2021-02-05 16:00:00, None,88.5,6
119.7,2021-02-05 17:00:00, None,96.4,6
154.7,2021-02-05 18:00:00, None,99.9,6
177.0,2021-02-05 19:00:00, None,99.7,6
296.9,2021-02-05 20:00:00, None,99.6,6
302.7,2021-02-05 21:00:00, None,99.9,6
297.8,2021-02-05 22:00:00, None,99.9,6
314.5,2021-02-05 23:00:00, None,99.1,6
9.5,2021-02-06 00:00:00, None,99.1,6
296.2,2021-02-06 01:00:00, None,99.4,6
59.7,2021-02-06 02:00:00, None,99.3,6
212.4,2021-02-06 03:00:00, None,99.4,6
59.9,2021-02-06 04:00:00, None,99.0,6
132.6,2021-02-06 05:00:00, None,99.2,6
88.7,2021-02-06 06:00:00, None,99.9,6
25.0,2021-02-06 07:00:00, None,99.2,6
264.4,2021-02-06 08:00:00, None,99.1,6
304.4,2021-02-06 09:00:00, None,99.0,6
282.4,2021-02-06 10:00:00, None,99.1,6
304.8,2021-02-06 11:00:00, None,99.4,6
302.9,2021-02-06 12:00:00, None,99.9,6
320.9,2021-02-06 13:00:00, None,99.2,6
292.8,2021-02-06 14:00:00, None,83.3,6
294.3,2021-02-06 15:00:00, None,88.5,6
281.6,2021-02-06 16:00:00, None,85.2,6
284.7,2021-02-06 17:00:00, None,88.8,6
293.1,2021-02-06 18:00:00, None,88.1,6
301.1,2021-02-06 19:00:00, None,80.5,6
300.0,2021-02-06 20:00:00, None,92.0,6
281.2,2021-02-06 21:00:00, None,68.2,6
290.5,2021-02-06 22:00:00, None,90.4,6
168.7,2021-02-06 23:00:00, None,97.5,6
208.1,2021-02-07 00:00:00, None,99.0,6
260.7,2021-02-07 01:00:00, None,99.4,6
78.8,2021-02-07 02:00:00, None,99.1,6
70.6,2021-02-07 03:00:00, None,99.0,6
224.4,2021-02-07 04:00:00, None,99.0,6
102.7,2021-02-07 05:00:00, None,99.2,6
54.4,2021-02-07 06:00:00, None,99.2,6
349.5,2021-02-07 07:00:00, None,99.0,6
48.0,2021-02-07 08:00:00, None,99.4,6
286.1,2021-02-07 09:00:00, None,99.1,6
247.2,2021-02-07 10:00:00, None,99.4,6
286.1,2021-02-07 11:00:00, None,99.1,6
304.2,2021-02-07 12:00:00, None,67.5,6
305.7,2021-02-07 13:00:00, None,53.2,6
261.0,2021-02-07 14:00:00, None,50.6,6
259.8,2021-02-07 15:00:00, None,42.5,6
261.3,2021-02-07 16:00:00, None,44.4,6
258.2,2021-02-07 17:00:00, None,40.0,6
262.9,2021-02-07 18:00:00, None,52.8,6
293.7,2021-02-07 19:00:00, None,77.0,6
162.2,2021-02-07 20:00:00, None,82.1,6
157.3,2021-02-07 21:00:00, None,89.5,6
170.0,2021-02-07 22:00:00, None,97.0,6
134.6,2021-02-07 23:00:00, None,99.0,6
176.7,2021-02-08 00:00:00, None,99.2,6
191.3,2021-02-08 01:00:00, None,99.1,6
121.8,2021-02-08 02:00:00, None,99.2,6
229.6,2021-02-08 03:00:00, None,99.3,6
67.7,2021-02-08 04:00:00, None,99.6,6
60.5,2021-02-08 05:00:00, None,99.0,6
155.3,2021-02-08 06:00:00, None,99.3,6
117.1,2021-02-08 07:00:00, None,99.0,6
101.2,2021-02-08 08:00:00, None,99.1,6
134.6,2021-02-08 09:00:00, None,99.1,6
59.1,2021-02-08 10:00:00, None,98.9,6
100.2,2021-02-08 11:00:00, None,81.3,6
67.0,2021-02-08 12:00:00, None,75.6,6
77.7,2021-02-08 13:00:00, None,75.4,6
84.5,2021-02-08 14:00:00, None,64.8,6
130.0,2021-02-08 15:00:00, None,60.4,6
172.6,2021-02-08 16:00:00, None,64.8,6
126.9,2021-02-08 17:00:00, None,70.0,6
126.6,2021-02-08 18:00:00, None,66.0,6
143.8,2021-02-08 19:00:00, None,83.4,6
135.2,2021-02-08 20:00:00, None,75.9,6
98.4,2021-02-08 21:00:00, None,75.5,6
127.6,2021-02-08 22:00:00, None,79.1,6
110.8,2021-02-08 23:00:00, None,66.6,6
122.2,2021-02-09 00:00:00, None,76.5,6
162.5,2021-02-09 01:00:00, None,77.6,6
155.3,2021-02-09 02:00:00, None,79.1,6
168.6,2021-02-09 03:00:00, None,78.4,6
177.0,2021-02-09 04:00:00, None,79.1,6
149.7,2021-02-09 05:00:00, None,83.9,6
155.7,2021-02-09 06:00:00, None,81.8,6
147.1,2021-02-09 07:00:00, None,74.1,6
147.8,2021-02-09 08:00:00, None,72.3,6
116.1,2021-02-09 09:00:00, None,59.1,6
85.5,2021-02-09 10:00:00, None,53.2,6
71.5,2021-02-09 11:00:00, None,51.5,6
73.4,2021-02-09 12:00:00, None,51.5,6
61.5,2021-02-09 13:00:00, None,51.2,6
76.9,2021-02-09 14:00:00, None,48.7,6
38.2,2021-02-09 15:00:00, None,46.5,6
9.2,2021-02-09 16:00:00, None,48.0,6
143.3,2021-02-09 17:00:00, None,61.8,6
99.8,2021-02-09 18:00:00, None,55.1,6
142.2,2021-02-09 19:00:00, None,58.2,6
147.1,2021-02-09 20:00:00, None,59.0,6
159.4,2021-02-09 21:00:00, None,60.6,6
133.4,2021-02-09 22:00:00, None,64.2,6
170.2,2021-02-09 23:00:00, None,67.4,6
145.9,2021-02-10 00:00:00, None,68.9,6
147.5,2021-02-10 01:00:00, None,70.5,6
112.5,2021-02-10 02:00:00, None,72.9,6
118.6,2021-02-10 03:00:00, None,72.3,6
119.2,2021-02-10 04:00:00, None,74.5,6
97.3,2021-02-10 05:00:00, None,74.7,6
97.4,2021-02-10 06:00:00, None,75.5,6
108.5,2021-02-10 07:00:00, None,72.9,6
97.7,2021-02-10 08:00:00, None,69.7,6
116.6,2021-02-10 09:00:00, None,74.9,6
107.6,2021-02-10 10:00:00, None,79.2,6
89.5,2021-02-10 11:00:00, None,82.9,6
83.0,2021-02-10 12:00:00, None,67.3,6
22.4,2021-02-10 13:00:00, None,57.6,6
305.3,2021-02-10 14:00:00, None,54.5,6
309.4,2021-02-10 15:00:00, None,55.7,6
105.2,2021-02-10 16:00:00, None,43.4,6
105.1,2021-02-10 17:00:00, None,45.7,6
113.9,2021-02-10 18:00:00, None,45.0,6
130.9,2021-02-10 19:00:00, None,46.7,6
140.7,2021-02-10 20:00:00, None,45.7,6
142.7,2021-02-10 21:00:00, None,47.1,6
145.4,2021-02-10 22:00:00, None,46.3,6
135.4,2021-02-10 23:00:00, None,46.1,6
158.0,2021-02-11 00:00:00, None,45.1,6
232.3,2021-02-11 01:00:00, None,45.2,6
141.2,2021-02-11 02:00:00, None,44.3,6
201.4,2021-02-11 03:00:00, None,50.7,6
196.2,2021-02-11 04:00:00, None,46.6,6
180.9,2021-02-11 05:00:00, None,54.5,6
154.4,2021-02-11 06:00:00, None,59.1,6
164.7,2021-02-11 07:00:00, None,52.3,6
26.5,2021-02-11 08:00:00, None,42.2,6
31.4,2021-02-11 09:00:00, None,36.9,6
355.7,2021-02-11 10:00:00, None,34.7,6
354.5,2021-02-11 11:00:00, None,29.7,6
8.6,2021-02-11 12:00:00, None,29.6,6
151.8,2021-02-11 13:00:00, None,26.6,6
320.8,2021-02-11 14:00:00, None,23.6,6
345.6,2021-02-11 15:00:00, None,27.5,6
349.1,2021-02-11 16:00:00, None,23.0,6
349.1,2021-02-11 17:00:00, None,23.3,6
352.7,2021-02-11 18:00:00, None,22.8,6
348.4,2021-02-11 19:00:00, None,24.0,6
6.5,2021-02-11 20:00:00, None,25.4,6
158.5,2021-02-11 21:00:00, None,34.0,6
158.1,2021-02-11 22:00:00, None,33.4,6
116.8,2021-02-11 23:00:00, None,37.8,6
