SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,6.5, 0.0,0.0,5.6, None,2018-10-15 00:00:00,4.0,55.0,42
None,5.9, None,0.0,6.4, None,2018-10-15 00:15:00,354.0,70.0,42
None,5.3, None,0.0,6.0, None,2018-10-15 00:30:00,317.0,70.0,42
None,4.9, None,0.0,4.9, None,2018-10-15 00:45:00,350.0,74.0,42
None,6.0, 0.0,0.0,7.8, None,2018-10-15 01:00:00,29.0,62.0,42
None,6.7, None,0.0,6.1, None,2018-10-15 01:15:00,13.0,53.0,42
None,7.3, None,0.0,7.7, None,2018-10-15 01:30:00,6.0,53.0,42
None,7.7, None,0.0,7.4, None,2018-10-15 01:45:00,27.0,55.0,42
None,7.6, 0.0,0.0,7.4, None,2018-10-15 02:00:00,16.0,58.0,42
None,8.2, None,0.0,8.1, None,2018-10-15 02:15:00,24.0,57.0,42
None,8.2, None,0.0,6.3, None,2018-10-15 02:30:00,21.0,64.0,42
None,8.1, None,0.0,7.0, None,2018-10-15 02:45:00,15.0,67.0,42
None,7.8, 0.0,0.0,8.8, None,2018-10-15 03:00:00,11.0,70.0,42
None,8.1, None,0.0,6.8, None,2018-10-15 03:15:00,8.0,69.0,42
None,7.6, None,0.0,6.2, None,2018-10-15 03:30:00,0.0,73.0,42
None,6.7, None,0.0,5.8, None,2018-10-15 03:45:00,13.0,76.0,42
None,6.1, 0.0,0.0,4.1, None,2018-10-15 04:00:00,17.0,80.0,42
None,7.5, None,0.0,7.9, None,2018-10-15 04:15:00,14.0,63.0,42
None,8.2, None,0.0,5.6, None,2018-10-15 04:30:00,19.0,62.0,42
None,8.1, None,0.0,5.6, None,2018-10-15 04:45:00,20.0,62.0,42
None,7.7, 0.0,0.0,5.6, None,2018-10-15 05:00:00,16.0,65.0,42
None,8.3, None,0.0,7.4, None,2018-10-15 05:15:00,22.0,57.0,42
None,8.7, None,0.0,8.1, None,2018-10-15 05:30:00,17.0,56.0,42
None,8.5, None,0.0,9.6, None,2018-10-15 05:45:00,15.0,58.0,42
None,8.8, 0.0,0.0,9.9, None,2018-10-15 06:00:00,18.0,58.0,42
None,8.8, None,0.0,10.2, None,2018-10-15 06:15:00,19.0,57.0,42
None,8.7, None,0.0,10.1, None,2018-10-15 06:30:00,13.0,56.0,42
None,8.9, None,0.0,8.9, None,2018-10-15 06:45:00,11.0,55.0,42
None,8.7, 1.0,0.0,10.2, None,2018-10-15 07:00:00,10.0,55.0,42
None,8.6, None,0.0,9.0, None,2018-10-15 07:15:00,15.0,54.0,42
None,9.1, None,0.0,9.1, None,2018-10-15 07:30:00,15.0,52.0,42
None,9.3, None,0.0,9.8, None,2018-10-15 07:45:00,12.0,52.0,42
None,9.5, 0.0,0.0,9.3, None,2018-10-15 08:00:00,15.0,54.0,42
None,9.7, None,0.0,10.1, None,2018-10-15 08:15:00,10.0,54.0,42
None,11.3, None,0.0,9.4, None,2018-10-15 08:30:00,1.0,49.0,42
None,12.2, None,0.0,8.4, None,2018-10-15 08:45:00,349.0,49.0,42
None,12.8, 0.0,0.0,7.8, None,2018-10-15 09:00:00,343.0,47.0,42
None,13.3, None,0.0,8.6, None,2018-10-15 09:15:00,353.0,45.0,42
None,13.7, None,0.0,9.1, None,2018-10-15 09:30:00,353.0,46.0,42
None,13.9, None,0.0,6.8, None,2018-10-15 09:45:00,358.0,45.0,42
None,14.3, 0.0,0.0,6.1, None,2018-10-15 10:00:00,338.0,45.0,42
None,14.3, None,0.0,9.5, None,2018-10-15 10:15:00,343.0,47.0,42
None,14.8, None,0.0,6.6, None,2018-10-15 10:30:00,345.0,45.0,42
None,15.0, None,0.0,10.2, None,2018-10-15 10:45:00,347.0,47.0,42
None,15.6, 1.0,0.0,7.2, None,2018-10-15 11:00:00,347.0,42.0,42
None,15.6, None,0.0,10.2, None,2018-10-15 11:15:00,341.0,41.0,42
None,16.4, None,0.0,6.2, None,2018-10-15 11:30:00,342.0,36.0,42
None,16.9, None,0.0,6.7, None,2018-10-15 11:45:00,343.0,36.0,42
None,17.0, -1.0,0.0,7.0, None,2018-10-15 12:00:00,346.0,36.0,42
None,17.6, None,0.0,4.9, None,2018-10-15 12:15:00,315.0,36.0,42
None,17.2, None,0.0,6.0, None,2018-10-15 12:30:00,47.0,34.0,42
None,17.5, None,0.0,5.8, None,2018-10-15 12:45:00,342.0,35.0,42
None,17.9, 1.0,0.0,5.2, None,2018-10-15 13:00:00,45.0,32.0,42
None,18.2, None,0.0,6.8, None,2018-10-15 13:15:00,40.0,31.0,42
None,18.5, None,0.0,6.7, None,2018-10-15 13:30:00,60.0,29.0,42
None,18.9, None,0.0,3.6, None,2018-10-15 13:45:00,204.0,29.0,42
None,18.8, 0.0,0.0,6.7, None,2018-10-15 14:00:00,60.0,28.0,42
None,18.9, None,0.0,4.8, None,2018-10-15 14:15:00,38.0,28.0,42
None,19.2, None,0.0,4.7, None,2018-10-15 14:30:00,29.0,32.0,42
None,18.9, None,0.0,4.9, None,2018-10-15 14:45:00,33.0,32.0,42
None,18.6, -1.0,0.0,5.8, None,2018-10-15 15:00:00,2.0,33.0,42
None,18.6, None,0.0,3.4, None,2018-10-15 15:15:00,78.0,33.0,42
None,18.0, None,0.0,5.3, None,2018-10-15 15:30:00,16.0,36.0,42
None,17.2, None,0.0,3.7, None,2018-10-15 15:45:00,340.0,37.0,42
None,16.5, 0.0,0.0,4.2, None,2018-10-15 16:00:00,5.0,36.0,42
None,15.8, None,0.0,3.2, None,2018-10-15 16:15:00,351.0,39.0,42
None,15.1, None,0.0,5.3, None,2018-10-15 16:30:00,337.0,44.0,42
None,14.2, None,0.0,5.9, None,2018-10-15 16:45:00,352.0,45.0,42
None,13.7, -1.0,0.0,7.3, None,2018-10-15 17:00:00,356.0,46.0,42
None,13.0, None,0.0,6.3, None,2018-10-15 17:15:00,14.0,49.0,42
None,13.0, None,0.0,7.0, None,2018-10-15 17:30:00,34.0,37.0,42
None,13.3, None,0.0,8.0, None,2018-10-15 17:45:00,29.0,46.0,42
None,12.4, -1.0,0.0,6.7, None,2018-10-15 18:00:00,19.0,47.0,42
None,12.4, None,0.0,7.4, None,2018-10-15 18:15:00,22.0,44.0,42
None,12.0, None,0.0,7.4, None,2018-10-15 18:30:00,21.0,47.0,42
None,11.1, None,0.0,7.8, None,2018-10-15 18:45:00,19.0,55.0,42
None,11.4, 1.0,0.0,6.5, None,2018-10-15 19:00:00,25.0,46.0,42
None,10.4, None,0.0,5.1, None,2018-10-15 19:15:00,23.0,63.0,42
None,11.7, None,0.0,7.5, None,2018-10-15 19:30:00,29.0,39.0,42
None,12.1, None,0.0,6.8, None,2018-10-15 19:45:00,39.0,37.0,42
None,12.7, 0.0,0.0,9.9, None,2018-10-15 20:00:00,41.0,39.0,42
None,13.1, None,0.0,7.7, None,2018-10-15 20:15:00,38.0,37.0,42
None,13.8, None,0.0,10.1, None,2018-10-15 20:30:00,39.0,33.0,42
None,13.8, None,0.0,8.6, None,2018-10-15 20:45:00,40.0,30.0,42
None,14.2, 1.0,0.0,8.7, None,2018-10-15 21:00:00,40.0,29.0,42
None,14.2, None,0.0,8.0, None,2018-10-15 21:15:00,30.0,31.0,42
None,12.5, None,0.0,5.4, None,2018-10-15 21:30:00,20.0,41.0,42
None,11.7, None,0.0,6.6, None,2018-10-15 21:45:00,14.0,45.0,42
None,11.5, 0.0,0.0,6.0, None,2018-10-15 22:00:00,12.0,41.0,42
None,11.2, None,0.0,6.8, None,2018-10-15 22:15:00,11.0,44.0,42
None,11.0, None,0.0,6.6, None,2018-10-15 22:30:00,7.0,48.0,42
None,10.8, None,0.0,8.5, None,2018-10-15 22:45:00,2.0,56.0,42
None,10.4, -1.0,0.0,6.5, None,2018-10-15 23:00:00,16.0,61.0,42
None,10.2, None,0.0,6.8, None,2018-10-15 23:15:00,8.0,60.0,42
None,9.8, None,0.0,7.9, None,2018-10-15 23:30:00,3.0,63.0,42
None,9.7, None,0.0,8.4, None,2018-10-15 23:45:00,2.0,64.0,42
None,9.9, 0.0,0.0,9.1, None,2018-10-16 00:00:00,2.0,64.0,42
None,9.6, None,0.0,9.0, None,2018-10-16 00:15:00,3.0,64.0,42
None,9.8, None,0.0,9.5, None,2018-10-16 00:30:00,6.0,59.0,42
None,9.6, None,0.0,9.7, None,2018-10-16 00:45:00,6.0,60.0,42
None,10.1, 0.0,0.0,9.4, None,2018-10-16 01:00:00,4.0,59.0,42
None,10.2, None,0.0,9.6, None,2018-10-16 01:15:00,8.0,58.0,42
None,9.8, None,0.0,7.6, None,2018-10-16 01:30:00,14.0,61.0,42
None,10.6, None,0.0,8.1, None,2018-10-16 01:45:00,19.0,56.0,42
None,10.6, 0.0,0.0,7.3, None,2018-10-16 02:00:00,26.0,55.0,42
None,11.7, None,0.0,8.4, None,2018-10-16 02:15:00,43.0,50.0,42
None,12.2, None,0.0,8.7, None,2018-10-16 02:30:00,35.0,50.0,42
None,12.4, None,0.0,7.9, None,2018-10-16 02:45:00,30.0,50.0,42
None,12.6, 1.0,0.0,9.8, None,2018-10-16 03:00:00,40.0,50.0,42
None,12.3, None,0.0,8.4, None,2018-10-16 03:15:00,41.0,50.0,42
None,12.3, None,0.0,9.1, None,2018-10-16 03:30:00,29.0,54.0,42
None,11.5, None,0.0,9.2, None,2018-10-16 03:45:00,24.0,53.0,42
None,12.3, 0.0,0.0,9.8, None,2018-10-16 04:00:00,42.0,49.0,42
None,13.0, None,0.0,10.1, None,2018-10-16 04:15:00,49.0,49.0,42
None,13.1, None,0.0,10.9, None,2018-10-16 04:30:00,44.0,47.0,42
None,13.2, None,0.0,9.5, None,2018-10-16 04:45:00,51.0,46.0,42
None,13.2, 0.0,0.0,10.5, None,2018-10-16 05:00:00,53.0,46.0,42
None,13.0, None,0.0,8.3, None,2018-10-16 05:15:00,57.0,46.0,42
None,13.3, None,0.0,9.3, None,2018-10-16 05:30:00,79.0,45.0,42
None,13.5, None,0.0,7.4, None,2018-10-16 05:45:00,70.0,47.0,42
None,12.7, 0.0,0.0,7.1, None,2018-10-16 06:00:00,78.0,47.0,42
None,13.0, None,0.0,9.0, None,2018-10-16 06:15:00,71.0,46.0,42
None,13.1, None,0.0,9.5, None,2018-10-16 06:30:00,59.0,45.0,42
None,13.8, None,0.0,7.6, None,2018-10-16 06:45:00,62.0,45.0,42
None,13.7, 0.0,0.0,7.4, None,2018-10-16 07:00:00,63.0,43.0,42
None,14.1, None,0.0,10.3, None,2018-10-16 07:15:00,71.0,41.0,42
None,14.3, None,0.0,7.9, None,2018-10-16 07:30:00,66.0,43.0,42
None,14.2, None,0.0,8.1, None,2018-10-16 07:45:00,49.0,45.0,42
None,14.1, 0.0,0.0,7.9, None,2018-10-16 08:00:00,54.0,45.0,42
None,14.4, None,0.0,8.7, None,2018-10-16 08:15:00,62.0,44.0,42
None,15.7, None,0.0,6.4, None,2018-10-16 08:30:00,44.0,42.0,42
None,16.3, None,0.0,6.3, None,2018-10-16 08:45:00,36.0,41.0,42
None,16.6, 0.0,0.0,6.1, None,2018-10-16 09:00:00,13.0,43.0,42
None,17.0, None,0.0,7.1, None,2018-10-16 09:15:00,12.0,44.0,42
None,17.4, None,0.0,6.5, None,2018-10-16 09:30:00,3.0,42.0,42
None,17.8, None,0.0,8.5, None,2018-10-16 09:45:00,29.0,37.0,42
None,17.9, 0.0,0.0,6.7, None,2018-10-16 10:00:00,16.0,37.0,42
None,18.2, None,0.0,5.8, None,2018-10-16 10:15:00,6.0,35.0,42
None,18.3, None,0.0,8.6, None,2018-10-16 10:30:00,22.0,36.0,42
None,18.6, None,0.0,6.4, None,2018-10-16 10:45:00,23.0,34.0,42
None,19.0, 0.0,0.0,5.5, None,2018-10-16 11:00:00,9.0,34.0,42
None,19.0, None,0.0,7.8, None,2018-10-16 11:15:00,14.0,33.0,42
None,19.2, None,0.0,5.8, None,2018-10-16 11:30:00,1.0,33.0,42
None,19.3, None,0.0,4.9, None,2018-10-16 11:45:00,297.0,36.0,42
None,19.2, 0.0,0.0,8.1, None,2018-10-16 12:00:00,338.0,35.0,42
None,19.5, None,0.0,8.9, None,2018-10-16 12:15:00,347.0,36.0,42
None,20.2, None,0.0,5.7, None,2018-10-16 12:30:00,323.0,40.0,42
None,19.9, None,0.0,7.8, None,2018-10-16 12:45:00,334.0,37.0,42
None,20.0, 0.0,0.0,6.6, None,2018-10-16 13:00:00,337.0,36.0,42
None,20.3, None,0.0,8.5, None,2018-10-16 13:15:00,351.0,34.0,42
None,20.5, None,0.0,7.3, None,2018-10-16 13:30:00,327.0,37.0,42
None,20.5, None,0.0,7.2, None,2018-10-16 13:45:00,336.0,34.0,42
None,20.5, 0.0,0.0,6.9, None,2018-10-16 14:00:00,324.0,34.0,42
None,20.5, None,0.0,5.9, None,2018-10-16 14:15:00,323.0,33.0,42
None,20.6, None,0.0,7.1, None,2018-10-16 14:30:00,331.0,34.0,42
