RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,6.061,65.94, None, None, None, None, None, None, None, None, None, None, None, None,17.71, None, None, None, None,7.63, None, None, None, None,2017-07-02 00:00:00, None,27
None, None, None, None,8.88,63.49, None, None, None, None, None, None, None, None, None, None, None, None,16.56, None, None, None, None,11.55, None, None, None, None,2017-07-02 01:00:00, None,27
None, None, None, None,6.684,79.4, None, None, None, None, None, None, None, None, None, None, None, None,16.51, None, None, None, None,17.47, None, None, None, None,2017-07-02 02:00:00, None,27
None, None, None, None,3.443,89.3, None, None, None, None, None, None, None, None, None, None, None, None,15.68, None, None, None, None,42.78, None, None, None, None,2017-07-02 03:00:00, None,27
None, None, None, None,2.791,163.4, None, None, None, None, None, None, None, None, None, None, None, None,15.26, None, None, None, None,32.9, None, None, None, None,2017-07-02 04:00:00, None,27
None, None, None, None,3.983,155.5, None, None, None, None, None, None, None, None, None, None, None, None,14.39, None, None, None, None,24.0, None, None, None, None,2017-07-02 05:00:00, None,27
None, None, None, None,3.327,160.2, None, None, None, None, None, None, None, None, None, None, None, None,14.37, None, None, None, None,27.03, None, None, None, None,2017-07-02 06:00:00, None,27
None, None, None, None,3.212,161.9, None, None, None, None, None, None, None, None, None, None, None, None,14.45, None, None, None, None,27.97, None, None, None, None,2017-07-02 07:00:00, None,27
None, None, None, None,3.031,168.0, None, None, None, None, None, None, None, None, None, None, None, None,17.68, None, None, None, None,29.46, None, None, None, None,2017-07-02 08:00:00, None,27
None, None, None, None,3.249,197.1, None, None, None, None, None, None, None, None, None, None, None, None,20.44, None, None, None, None,32.14, None, None, None, None,2017-07-02 09:00:00, None,27
