pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 5.6, None, None, None,1099.0, 610.0, None,2016-05-20 00:00:00, None,21
None, None, None, None, 3.6, None, None, None,1100.0, 610.0, None,2016-05-20 01:00:00, None,21
None, None, None, None, 3.0, None, None, None,1101.0, 609.0, None,2016-05-20 02:00:00, None,21
None, None, None, None, 3.1, None, None, None,1101.0, 608.0, None,2016-05-20 03:00:00, None,21
None, None, None, None, 3.0, None, None, None,1101.0, 606.0, None,2016-05-20 04:00:00, None,21
None, None, None, None, 2.1, None, None, None,1101.0, 604.0, None,2016-05-20 05:00:00, None,21
None, None, None, None, 1.8, None, None, None,1101.0, 601.0, None,2016-05-20 06:00:00, None,21
None, None, None, None, 1.8, None, None, None,1101.0, 599.0, None,2016-05-20 07:00:00, None,21
None, None, None, None, 1.9, None, None, None,1101.0, 597.0, None,2016-05-20 08:00:00, None,21
None, None, None, None, 1.8, None, None, None,1101.0, 596.0, None,2016-05-20 09:00:00, None,21
None, None, None, None, 1.9, None, None, None,1101.0, 595.0, None,2016-05-20 10:00:00, None,21
None, None, None, None, 1.7, None, None, None,1101.0, 594.0, None,2016-05-20 11:00:00, None,21
None, None, None, None, 0.9, None, None, None,1101.0, 594.0, None,2016-05-20 12:00:00, None,21
None, None, None, None, 0.9, None, None, None,1101.0, 593.0, None,2016-05-20 13:00:00, None,21
None, None, None, None, 1.2, None, None, None,1100.0, 593.0, None,2016-05-20 14:00:00, None,21
None, None, None, None, 1.9, None, None, None,1101.0, 593.0, None,2016-05-20 15:00:00, None,21
None, 6.0, None, None, 2.4, None, None, None,1100.0, 592.0, None,2016-05-20 16:00:00, None,21
None, None, None, None, 2.6, None, None, None,1101.0, 591.0, None,2016-05-20 17:00:00, None,21
None, None, None, None, 2.3, None, None, None,1101.0, 591.0, None,2016-05-20 18:00:00, None,21
None, None, None, None, 3.2, None, None, None,1101.0, 590.0, None,2016-05-20 19:00:00, None,21
None, None, None, None, 3.0, None, None, None,1101.0, 590.0, None,2016-05-20 20:00:00, None,21
None, None, None, None, 4.4, None, None, None,1101.0, 589.0, None,2016-05-20 21:00:00, None,21
None, None, None, None, 3.6, None, None, None,1103.0, 590.0, None,2016-05-20 22:00:00, None,21
None, None, None, None, 6.7, None, None, None,1102.0, 590.0, None,2016-05-20 23:00:00, None,21
None, None, None, None, 7.1, None, None, None,1102.0, 590.0, None,2016-05-21 00:00:00, None,21
None, None, None, None, 6.8, None, None, None,1103.0, 589.0, None,2016-05-21 01:00:00, None,21
None, None, None, None, 4.8, None, None, None,1103.0, 588.0, None,2016-05-21 02:00:00, None,21
None, None, None, None, 4.5, None, None, None,1102.0, 587.0, None,2016-05-21 03:00:00, None,21
None, None, None, None, 3.0, None, None, None,1102.0, 585.0, None,2016-05-21 04:00:00, None,21
None, None, None, None, 1.9, None, None, None,1102.0, 583.0, None,2016-05-21 05:00:00, None,21
None, None, None, None, 1.6, None, None, None,1102.0, 583.0, None,2016-05-21 06:00:00, None,21
None, None, None, None, 2.0, None, None, None,1102.0, 582.0, None,2016-05-21 07:00:00, None,21
None, None, None, None, 1.8, None, None, None,1102.0, 582.0, None,2016-05-21 08:00:00, None,21
None, None, None, None, 2.2, None, None, None,1102.0, 582.0, None,2016-05-21 09:00:00, None,21
None, None, None, None, 2.5, None, None, None,1102.0, 583.0, None,2016-05-21 10:00:00, None,21
None, None, None, None, 1.7, None, None, None,1102.0, 583.0, None,2016-05-21 11:00:00, None,21
None, None, None, None, 1.3, None, None, None,1102.0, 584.0, None,2016-05-21 12:00:00, None,21
None, None, None, None, 1.5, None, None, None,1102.0, 583.0, None,2016-05-21 13:00:00, None,21
None, None, None, None, 2.2, None, None, None,1101.0, 584.0, None,2016-05-21 14:00:00, None,21
None, None, None, None, 2.1, None, None, None,1102.0, 583.0, None,2016-05-21 15:00:00, None,21
None, 4.0, None, None, 2.8, None, None, None,1102.0, 583.0, None,2016-05-21 16:00:00, None,21
None, None, None, None, 3.8, None, None, None,1102.0, 581.0, None,2016-05-21 17:00:00, None,21
None, None, None, None, 2.7, None, None, None,1103.0, 580.0, None,2016-05-21 18:00:00, None,21
None, None, None, None, 5.1, None, None, None,1103.0, 580.0, None,2016-05-21 19:00:00, None,21
None, None, None, None, 5.0, None, None, None,1104.0, 580.0, None,2016-05-21 20:00:00, None,21
None, None, None, None, 4.7, None, None, None,1104.0, 579.0, None,2016-05-21 21:00:00, None,21
None, None, None, None, 4.5, None, None, None,1104.0, 577.0, None,2016-05-21 22:00:00, None,21
None, None, None, None, 4.8, None, None, None,1104.0, 577.0, None,2016-05-21 23:00:00, None,21
None, None, None, None, 4.6, None, None, None,1104.0, 576.0, None,2016-05-22 00:00:00, None,21
None, None, None, None, 5.3, None, None, None,1104.0, 574.0, None,2016-05-22 01:00:00, None,21
None, None, None, None, 4.1, None, None, None,1104.0, 573.0, None,2016-05-22 02:00:00, None,21
None, None, None, None, 3.1, None, None, None,1104.0, 571.0, None,2016-05-22 03:00:00, None,21
None, None, None, None, 2.4, None, None, None,1104.0, 569.0, None,2016-05-22 04:00:00, None,21
None, None, None, None, 2.1, None, None, None,1103.0, 567.0, None,2016-05-22 05:00:00, None,21
None, None, None, None, 1.5, None, None, None,1103.0, 565.0, None,2016-05-22 06:00:00, None,21
None, None, None, None, 1.4, None, None, None,1103.0, 564.0, None,2016-05-22 07:00:00, None,21
None, None, None, None, 1.3, None, None, None,1103.0, 563.0, None,2016-05-22 08:00:00, None,21
None, None, None, None, 1.4, None, None, None,1103.0, 562.0, None,2016-05-22 09:00:00, None,21
None, None, None, None, 1.3, None, None, None,1103.0, 561.0, None,2016-05-22 10:00:00, None,21
None, None, None, None, 1.3, None, None, None,1103.0, 560.0, None,2016-05-22 11:00:00, None,21
None, None, None, None, 1.2, None, None, None,1103.0, 559.0, None,2016-05-22 12:00:00, None,21
None, None, None, None, 1.2, None, None, None,1103.0, 558.0, None,2016-05-22 13:00:00, None,21
None, None, None, None, 1.3, None, None, None,1103.0, 558.0, None,2016-05-22 14:00:00, None,21
None, None, None, None, 1.6, None, None, None,1103.0, 557.0, None,2016-05-22 15:00:00, None,21
None, 4.0, None, None, 2.0, None, None, None,1103.0, 556.0, None,2016-05-22 16:00:00, None,21
None, None, None, None, 2.2, None, None, None,1103.0, 556.0, None,2016-05-22 17:00:00, None,21
None, None, None, None, 2.2, None, None, None,1104.0, 556.0, None,2016-05-22 18:00:00, None,21
None, None, None, None, 2.5, None, None, None,1104.0, 556.0, None,2016-05-22 19:00:00, None,21
None, None, None, None, 3.1, None, None, None,1104.0, 555.0, None,2016-05-22 20:00:00, None,21
None, None, None, None, 3.8, None, None, None,1104.0, 554.0, None,2016-05-22 21:00:00, None,21
None, None, None, None, 3.8, None, None, None,1104.0, 553.0, None,2016-05-22 22:00:00, None,21
None, None, None, None, 4.2, None, None, None,1104.0, 552.0, None,2016-05-22 23:00:00, None,21
None, None, None, None, 4.1, None, None, None,1104.0, 551.0, None,2016-05-23 00:00:00, None,21
None, None, None, None, 4.1, None, None, None,1104.0, 550.0, None,2016-05-23 01:00:00, None,21
None, None, None, None, 3.9, None, None, None,1104.0, 548.0, None,2016-05-23 02:00:00, None,21
None, None, None, None, 3.4, None, None, None,1104.0, 548.0, None,2016-05-23 03:00:00, None,21
None, None, None, None, 3.0, None, None, None,1104.0, 546.0, None,2016-05-23 04:00:00, None,21
None, None, None, None, 2.5, None, None, None,1104.0, 544.0, None,2016-05-23 05:00:00, None,21
None, None, None, None, 2.3, None, None, None,1104.0, 542.0, None,2016-05-23 06:00:00, None,21
None, None, None, None, 2.2, None, None, None,1103.0, 541.0, None,2016-05-23 07:00:00, None,21
None, None, None, None, 2.6, None, None, None,1103.0, 540.0, None,2016-05-23 08:00:00, None,21
None, None, None, None, 2.6, None, None, None,1103.0, 539.0, None,2016-05-23 09:00:00, None,21
None, None, None, None, 2.5, None, None, None,1103.0, 538.0, None,2016-05-23 10:00:00, None,21
None, None, None, None, 1.9, None, None, None,1103.0, 537.0, None,2016-05-23 11:00:00, None,21
None, None, None, None, 2.0, None, None, None,1103.0, 536.0, None,2016-05-23 12:00:00, None,21
None, None, None, None, 1.9, None, None, None,1103.0, 535.0, None,2016-05-23 13:00:00, None,21
None, None, None, None, 2.5, None, None, None,1103.0, 535.0, None,2016-05-23 14:00:00, None,21
None, None, None, None, 3.8, None, None, None,1103.0, 534.0, None,2016-05-23 15:00:00, None,21
None, 7.0, None, None, 4.7, None, None, None,1103.0, 534.0, None,2016-05-23 16:00:00, None,21
None, None, None, None, 6.5, None, None, None,1103.0, 533.0, None,2016-05-23 17:00:00, None,21
None, None, None, None, 6.1, None, None, None,1103.0, 532.0, None,2016-05-23 18:00:00, None,21
None, None, None, None, 7.9, None, None, None,1103.0, 532.0, None,2016-05-23 19:00:00, None,21
None, None, None, None, 9.5, None, None, None,1103.0, 532.0, None,2016-05-23 20:00:00, None,21
None, None, None, None, 10.9, None, None, None,1104.0, 531.0, None,2016-05-23 21:00:00, None,21
None, None, None, None, 12.5, None, None, None,1104.0, 529.0, None,2016-05-23 22:00:00, None,21
None, None, None, None, 11.9, None, None, None,1104.0, 526.0, None,2016-05-23 23:00:00, None,21
