station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
15.8, 15.8, 0.0, 0.0, 2021-01-04 00:00:00, 50.0, 3.0
47.0, 30.0, 0.0, 17.0, 2021-01-05 00:00:00, 43.0, 2.0
31.0, 29.0, 0.0, 2.0, 2021-01-06 00:00:00, 50.0, 2.0
11.0, 11.0, 0.0, 0.0, 2021-01-07 00:00:00, 52.0, 1.5
5.4, 5.4, 0.0, 0.0, 2021-01-08 00:00:00, 52.0, 4.5
30.0, 29.0, 0.0, 1.0, 2021-01-11 00:00:00, 48.0, 2.5
10.0, 10.0, 0.0, 0.0, 2021-01-12 00:00:00, 50.0, 4.0
36.3, 36.3, 0.5, 0.0, 2021-01-15 00:00:00, 45.0, 6.0
35.0, 35.0, 1.0, 0.0, 2021-01-18 00:00:00, 40.0, 6.5
0.0, 0.0, 2.0, 0.0, 2021-01-19 00:00:00, 35.0, 5.5
0.0, 0.0, -1.0, 0.0, 2021-01-20 00:00:00, 0.0, 2.5
0.0, 0.0, -4.0, 0.0, 2021-01-21 00:00:00, 32.0, 1.0
0.0, 0.0, -10.5, 0.0, 2021-01-26 00:00:00, 45.0, -1.0
0.0, 0.0, -8.0, 0.0, 2021-01-27 00:00:00, 45.0, -0.5
0.0, 0.0, -9.5, 0.0, 2021-01-28 00:00:00, 45.0, -3.0
11.0, 0.0, -10.5, 11.0, 2021-01-29 00:00:00, 45.0, -4.0
3.0, 0.0, -4.5, 3.0, 2021-01-31 00:00:00, 52.0, -0.5
1.0, 0.0, -4.0, 1.0, 2021-02-01 00:00:00, 52.0, 3.0
0.0, 0.0, -1.5, 0.0, 2021-02-02 00:00:00, 52.0, 3.0
14.0, 14.0, -7.0, 0.0, 2021-02-03 00:00:00, 52.0, 2.0
9.3, 8.3, 0.0, 1.0, 2021-02-04 00:00:00, 50.0, 2.5
3.0, 0.0, -10.0, 3.0, 2021-02-08 00:00:00, 43.0, -5.5
0.0, 0.0, -11.0, 0.0, 2021-02-09 00:00:00, 45.0, -10.0
0.0, 0.0, -15.0, 0.0, 2021-02-10 00:00:00, 45.0, -9.0
0.0, 0.0, -12.0, 0.0, 2021-02-11 00:00:00, 45.0, -7.0
0.0, 0.0, -13.0, 0.0, 2021-02-12 00:00:00, 45.0, -1.5
2.0, 0.0, -5.5, 2.0, 2021-02-15 00:00:00, 59.0, -1.5
14.0, 13.0, -2.0, 1.0, 2021-02-16 00:00:00, 61.0, 3.0
8.0, 0.0, -5.0, 8.0, 2021-02-17 00:00:00, 62.0, 3.5
25.2, 13.6, -3.0, 11.6, 2021-02-18 00:00:00, 70.0, 2.0
6.8, 6.8, 0.0, 0.0, 2021-02-19 00:00:00, 72.0, 5.0
3.0, 3.0, 2.0, 0.0, 2021-02-22 00:00:00, 42.0, 5.0
0.0, 0.0, -0.5, 0.0, 2021-02-23 00:00:00, 39.0, 6.0
0.7, 0.7, 0.5, 0.0, 2021-02-25 00:00:00, 62.0, 6.0
0.8, 0.8, 0.5, 0.0, 2021-02-26 00:00:00, 50.0, 7.5
21.0, 15.0, 0.0, 6.0, 2021-03-02 00:00:00, 48.0, 2.5
22.6, 10.0, 0.0, 12.6, 2021-03-03 00:00:00, 54.0, 0.5
7.0, 7.0, 0.0, 0.0, 2021-03-04 00:00:00, 63.0, 4.0
0.0, 0.0, -2.0, 0.0, 2021-03-08 00:00:00, 56.0, 9.5
0.0, 0.0, -3.0, 0.0, 2021-03-09 00:00:00, 55.0, 10.0
33.0, 30.0, -2.5, 3.0, 2021-03-11 00:00:00, 52.0, 4.0
5.1, 5.1, 0.5, 0.0, 2021-03-18 00:00:00, 51.0, 5.0
1.8, 1.8, -1.0, 0.0, 2021-03-22 00:00:00, 49.0, 9.0
29.0, 29.0, 2.5, 0.0, 2021-03-23 00:00:00, 46.0, 5.0
0.8, 0.8, 0.5, 0.0, 2021-03-24 00:00:00, 45.0, 8.0
0.0, 0.0, -1.0, 0.0, 2021-03-25 00:00:00, 45.0, 9.5
13.8, 13.8, 4.0, 0.0, 2021-03-26 00:00:00, 37.0, 6.5
0.0, 0.0, -3.0, 0.0, 2021-03-29 00:00:00, 24.0, 8.0
2.0, 2.0, 3.0, 0.0, 2021-03-30 00:00:00, 20.0, 9.5
16.8, 16.8, 3.0, 0.0, 2021-03-31 00:00:00, 15.0, 5.5
5.0, 5.0, 2.5, 0.0, 2021-04-06 00:00:00, 6.0, 6.0
0.0, 0.0, 2.0, 0.0, 2021-04-07 00:00:00, 0.0, 8.5
18.2, 15.2, -1.0, 3.0, 2021-04-08 00:00:00, 0.0, 6.0
5.0, 5.0, 0.0, 0.0, 2021-04-09 00:00:00, 3.0, 4.5
1.9, 1.9, -2.0, 0.0, 2021-04-12 00:00:00, 0.0, 13.0
0.0, 0.0, -0.5, 0.0, 2021-04-13 00:00:00, 0.0, 15.0
0.0, 0.0, -0.5, 0.0, 2021-04-14 00:00:00, 0.0, 20.0
0.0, 0.0, 1.0, 0.0, 2021-04-15 00:00:00, 0.0, 22.0
0.0, 0.0, 0.5, 0.0, 2021-04-16 00:00:00, 0.0, 20.0
0.0, 0.0, 2.5, 0.0, 2021-04-19 00:00:00, 0.0, 21.0
0.0, 0.0, 0.0, 0.0, 2021-04-20 00:00:00, 0.0, 18.5
0.0, 0.0, 0.5, 0.0, 2021-04-21 00:00:00, 0.0, 19.0
0.0, 0.0, 1.0, 0.0, 2021-04-22 00:00:00, 0.0, 18.0
0.0, 0.0, 2.0, 0.0, 2021-04-23 00:00:00, 0.0, 18.0
