time,HUMIDITY,week_of_year
2021-12-24 00:00:00,80.5,52
2021-12-24 01:00:00,81.7,52
2021-12-24 02:00:00,80.6,52
2021-12-24 03:00:00,81.3,52
2021-12-24 04:00:00,80.6,52
2021-12-24 05:00:00,80.6,52
2021-12-24 06:00:00,79.5,52
2021-12-24 07:00:00,80.1,52
2021-12-24 08:00:00,80.5,52
2021-12-24 09:00:00,79.9,52
2021-12-24 10:00:00,79.2,52
2021-12-24 11:00:00,76.8,52
2021-12-24 12:00:00,72.8,52
2021-12-24 13:00:00,60.8,52
2021-12-24 14:00:00,62.8,52
2021-12-24 15:00:00,65.6,52
2021-12-24 16:00:00,72.4,52
2021-12-24 17:00:00,77.5,52
2021-12-24 18:00:00,76.7,52
2021-12-24 19:00:00,76.7,52
2021-12-24 20:00:00,76.7,52
2021-12-24 21:00:00,76.3,52
2021-12-24 22:00:00,76.1,52
2021-12-24 23:00:00,71.7,52
2021-12-25 00:00:00,73.4,52
2021-12-25 01:00:00,73.6,52
2021-12-25 02:00:00,74.6,52
2021-12-25 03:00:00,74.3,52
2021-12-25 04:00:00,75.0,52
2021-12-25 05:00:00,73.3,52
2021-12-25 06:00:00,70.0,52
2021-12-25 07:00:00,74.2,52
2021-12-25 08:00:00,73.0,52
2021-12-25 09:00:00,72.6,52
2021-12-25 10:00:00,73.6,52
2021-12-25 11:00:00,72.3,52
2021-12-25 12:00:00,63.5,52
2021-12-25 13:00:00,62.8,52
2021-12-25 14:00:00,62.8,52
2021-12-25 15:00:00,66.9,52
2021-12-25 16:00:00,73.8,52
2021-12-25 17:00:00,79.8,52
2021-12-25 18:00:00,77.3,52
2021-12-25 19:00:00,77.1,52
2021-12-25 20:00:00,77.3,52
2021-12-25 21:00:00,75.8,52
2021-12-25 22:00:00,75.9,52
2021-12-25 23:00:00,76.3,52
2021-12-26 00:00:00,75.9,52
2021-12-26 01:00:00,75.5,52
2021-12-26 02:00:00,75.1,52
2021-12-26 03:00:00,75.0,52
2021-12-26 04:00:00,74.4,52
2021-12-26 05:00:00,74.4,52
2021-12-26 06:00:00,73.3,52
2021-12-26 07:00:00,72.5,52
2021-12-26 08:00:00,72.1,52
2021-12-26 09:00:00,73.2,52
2021-12-26 10:00:00,72.0,52
2021-12-26 11:00:00,72.8,52
2021-12-26 12:00:00,73.5,52
2021-12-26 13:00:00,73.8,52
2021-12-26 14:00:00,74.6,52
2021-12-26 15:00:00,74.8,52
2021-12-26 16:00:00,74.6,52
2021-12-26 17:00:00,73.8,52
2021-12-26 18:00:00,73.9,52
2021-12-26 19:00:00,74.2,52
2021-12-26 20:00:00,73.7,52
2021-12-26 21:00:00,73.3,52
2021-12-26 22:00:00,72.5,52
2021-12-26 23:00:00,72.7,52
2021-12-27 00:00:00,72.7,52
2021-12-27 01:00:00,72.6,52
2021-12-27 02:00:00,72.5,52
2021-12-27 03:00:00,72.8,52
2021-12-27 04:00:00,74.2,52
2021-12-27 05:00:00,74.8,52
2021-12-27 06:00:00,72.6,52
2021-12-27 07:00:00,73.6,52
2021-12-27 08:00:00,74.5,52
2021-12-27 09:00:00,76.5,52
2021-12-27 10:00:00,81.4,52
2021-12-27 11:00:00,70.0,52
2021-12-27 12:00:00,64.6,52
2021-12-27 13:00:00,61.5,52
2021-12-27 14:00:00,62.1,52
2021-12-27 15:00:00,64.0,52
2021-12-27 16:00:00,64.4,52
2021-12-27 17:00:00,68.2,52
2021-12-27 18:00:00,68.9,52
2021-12-27 19:00:00,66.9,52
2021-12-27 20:00:00,67.5,52
2021-12-27 21:00:00,67.2,52
2021-12-27 22:00:00,66.5,52
2021-12-27 23:00:00,68.9,52
