time,TEMP_MEAN,HUMIDITY,week_of_year
2021-12-24 00:00:00, None,87.2,52
2021-12-24 01:00:00, None,92.1,52
2021-12-24 02:00:00, None,86.1,52
2021-12-24 03:00:00, None,88.1,52
2021-12-24 04:00:00, None,92.9,52
2021-12-24 05:00:00, None,93.1,52
2021-12-24 06:00:00, None,93.4,52
2021-12-24 07:00:00, None,94.7,52
2021-12-24 08:00:00, None,92.6,52
2021-12-24 09:00:00, None,94.8,52
2021-12-24 10:00:00, None,87.8,52
2021-12-24 11:00:00, None,82.7,52
2021-12-24 12:00:00, None,80.5,52
2021-12-24 13:00:00, None,87.0,52
2021-12-24 14:00:00, None,93.3,52
2021-12-24 15:00:00, None,95.3,52
2021-12-24 16:00:00, None,95.6,52
2021-12-24 17:00:00, None,92.4,52
2021-12-24 18:00:00, None,89.7,52
2021-12-24 19:00:00, None,89.4,52
2021-12-24 20:00:00, None,87.6,52
2021-12-24 21:00:00, None,88.3,52
2021-12-24 22:00:00, None,87.4,52
2021-12-24 23:00:00, None,87.1,52
2021-12-25 00:00:00, None,88.5,52
2021-12-25 01:00:00, None,83.9,52
2021-12-25 02:00:00, None,80.0,52
2021-12-25 03:00:00, None,79.0,52
2021-12-25 04:00:00, None,76.6,52
2021-12-25 05:00:00, None,77.9,52
2021-12-25 06:00:00, None,81.2,52
2021-12-25 07:00:00, None,82.6,52
2021-12-25 08:00:00, None,81.0,52
2021-12-25 09:00:00, None,81.8,52
2021-12-25 10:00:00, None,81.2,52
2021-12-25 11:00:00, None,80.5,52
2021-12-25 12:00:00, None,81.3,52
2021-12-25 13:00:00, None,80.4,52
2021-12-25 14:00:00, None,81.8,52
2021-12-25 15:00:00, None,81.8,52
2021-12-25 16:00:00, None,81.2,52
2021-12-25 17:00:00, None,81.6,52
2021-12-25 18:00:00, None,83.6,52
2021-12-25 19:00:00, None,82.6,52
2021-12-25 20:00:00, None,81.7,52
2021-12-25 21:00:00, None,82.7,52
2021-12-25 22:00:00, None,82.8,52
2021-12-25 23:00:00, None,83.6,52
2021-12-26 00:00:00, None,83.0,52
2021-12-26 01:00:00, None,82.8,52
2021-12-26 02:00:00, None,81.6,52
2021-12-26 03:00:00, None,79.8,52
