WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
107.7,2021-12-24 00:00:00, None,99.3,52
111.8,2021-12-24 01:00:00, None,99.2,52
119.2,2021-12-24 02:00:00, None,99.1,52
120.7,2021-12-24 03:00:00, None,99.1,52
89.9,2021-12-24 04:00:00, None,99.2,52
19.2,2021-12-24 05:00:00, None,99.8,52
106.9,2021-12-24 06:00:00, None,99.2,52
102.6,2021-12-24 07:00:00, None,99.0,52
125.6,2021-12-24 08:00:00, None,99.3,52
99.7,2021-12-24 09:00:00, None,99.2,52
106.1,2021-12-24 10:00:00, None,98.9,52
94.3,2021-12-24 11:00:00, None,99.2,52
308.2,2021-12-24 12:00:00, None,94.1,52
306.4,2021-12-24 13:00:00, None,93.5,52
121.8,2021-12-24 14:00:00, None,95.3,52
287.8,2021-12-24 15:00:00, None,90.9,52
276.4,2021-12-24 16:00:00, None,85.6,52
86.8,2021-12-24 17:00:00, None,99.2,52
103.0,2021-12-24 18:00:00, None,99.1,52
82.7,2021-12-24 19:00:00, None,92.0,52
124.1,2021-12-24 20:00:00, None,94.5,52
162.0,2021-12-24 21:00:00, None,88.2,52
152.7,2021-12-24 22:00:00, None,93.2,52
232.0,2021-12-24 23:00:00, None,94.3,52
177.3,2021-12-25 00:00:00, None,92.6,52
145.5,2021-12-25 01:00:00, None,94.5,52
90.0,2021-12-25 02:00:00, None,83.0,52
87.9,2021-12-25 03:00:00, None,80.3,52
89.5,2021-12-25 04:00:00, None,67.9,52
121.6,2021-12-25 05:00:00, None,76.0,52
107.4,2021-12-25 06:00:00, None,79.1,52
88.1,2021-12-25 07:00:00, None,99.3,52
92.0,2021-12-25 08:00:00, None,99.2,52
84.7,2021-12-25 09:00:00, None,99.3,52
81.2,2021-12-25 10:00:00, None,99.4,52
79.0,2021-12-25 11:00:00, None,99.2,52
91.5,2021-12-25 12:00:00, None,99.0,52
76.4,2021-12-25 13:00:00, None,99.0,52
77.0,2021-12-25 14:00:00, None,99.1,52
96.4,2021-12-25 15:00:00, None,99.0,52
82.8,2021-12-25 16:00:00, None,99.0,52
69.8,2021-12-25 17:00:00, None,99.5,52
72.9,2021-12-25 18:00:00, None,99.1,52
76.9,2021-12-25 19:00:00, None,99.1,52
92.0,2021-12-25 20:00:00, None,99.3,52
123.0,2021-12-25 21:00:00, None,99.4,52
162.2,2021-12-25 22:00:00, None,99.3,52
103.7,2021-12-25 23:00:00, None,97.0,52
128.0,2021-12-26 00:00:00, None,97.2,52
