pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
3.0, None, 0.0,787.0,515.0, None, None,2020-04-29 00:00:00, 1.2, None, 233.0, None,18
3.0, None, 0.0,787.0,515.0, None, None,2020-04-29 01:00:00, 1.3, None, 232.0, None,18
3.0, None, 0.0,786.0,515.0, None, None,2020-04-29 02:00:00, 2.0, None, 230.0, None,18
3.0, None, 0.0,786.0,515.0, None, None,2020-04-29 03:00:00, 1.6, None, 229.0, None,18
3.0, None, 0.0,786.0,515.0, None, None,2020-04-29 04:00:00, 1.5, None, 230.0, None,18
3.0, None, 0.0,786.0,515.0, None, None,2020-04-29 05:00:00, 1.4, None, 230.0, None,18
4.0, None, 1.0,785.0,516.0, None, None,2020-04-29 06:00:00, 1.0, None, 230.0, None,18
4.0, None, 0.0,785.0,516.0, None, None,2020-04-29 07:00:00, 1.6, None, 230.0, None,18
3.0, None, None,785.0,515.0, None, None,2020-04-29 08:00:00, 4.5, None, 230.0, None,18
3.0, None, 0.0,784.0,515.0, None, None,2020-04-29 09:00:00, 5.8, None, 230.0, None,18
3.0, None, 0.0,784.0,515.0, None, None,2020-04-29 10:00:00, None, None, None, None,18
2.0, None, None,784.0,514.0, None, None,2020-04-29 11:00:00, None, None, None, None,18
3.0, None, 0.0,784.0,514.0, None, None,2020-04-29 12:00:00, 9.4, None, 229.0, None,18
3.0, None, 0.0,783.0,514.0, None, None,2020-04-29 13:00:00, 9.4, None, 230.0, None,18
2.0, None, 0.0,783.0,514.0, None, None,2020-04-29 14:00:00, 9.5, None, 229.0, None,18
3.0, None, 0.0,783.0,514.0, None, None,2020-04-29 15:00:00, 8.6, None, 228.0, None,18
2.0, None, 0.0,782.0,514.0, None, None,2020-04-29 16:00:00, 8.0, None, 228.0, None,18
0.0, None, 1.0,782.0,515.0, None, None,2020-04-29 17:00:00, 6.7, None, 229.0, None,18
0.0, None, 0.0,781.0,515.0, None, None,2020-04-29 18:00:00, 7.2, None, 228.0, None,18
0.0, None, 0.0,779.0,515.0, None, None,2020-04-29 19:00:00, 5.8, None, 228.0, None,18
0.0, None, 0.0,777.0,515.0, None, None,2020-04-29 20:00:00, 4.7, None, 228.0, None,18
0.0, None, 0.0,776.0,515.0, None, None,2020-04-29 21:00:00, 3.4, None, 228.0, None,18
0.0, None, 0.0,776.0,515.0, None, None,2020-04-29 22:00:00, 2.1, None, 228.0, None,18
1.0, None, 1.0,776.0,516.0, None, None,2020-04-29 23:00:00, 2.3, None, 228.0, None,18
2.0, None, 1.0,775.0,517.0, None, None,2020-04-30 00:00:00, 1.8, None, 229.0, None,18
2.0, None, 0.0,776.0,517.0, None, None,2020-04-30 01:00:00, 2.0, None, 227.0, None,18
6.0, None, 4.0,777.0,521.0, None, None,2020-04-30 02:00:00, 2.7, None, 224.0, None,18
6.0, None, 0.0,777.0,521.0, None, None,2020-04-30 03:00:00, 2.1, None, 223.0, None,18
6.0, None, 0.0,777.0,521.0, None, None,2020-04-30 04:00:00, 1.9, None, 226.0, None,18
6.0, None, 0.0,776.0,521.0, None, None,2020-04-30 05:00:00, 1.9, None, 227.0, None,18
5.0, None, 0.0,775.0,521.0, None, None,2020-04-30 06:00:00, 2.4, None, 227.0, None,18
6.0, None, 1.0,774.0,522.0, None, None,2020-04-30 07:00:00, 2.3, None, 227.0, None,18
8.0, None, 1.0,774.0,523.0, None, None,2020-04-30 08:00:00, 2.6, None, 226.0, None,18
8.0, None, 0.0,774.0,523.0, None, None,2020-04-30 09:00:00, 3.3, None, 226.0, None,18
9.0, None, 1.0,774.0,524.0, None, None,2020-04-30 10:00:00, 2.4, None, 227.0, None,18
10.0, None, 0.0,774.0,524.0, None, None,2020-04-30 11:00:00, 3.1, None, 227.0, None,18
10.0, None, 0.0,774.0,524.0, None, None,2020-04-30 12:00:00, 5.0, None, 225.0, None,18
10.0, None, 0.0,774.0,524.0, None, None,2020-04-30 13:00:00, 4.2, None, 225.0, None,18
11.0, None, 1.0,774.0,525.0, None, None,2020-04-30 14:00:00, 2.3, None, 225.0, None,18
12.0, None, 1.0,774.0,526.0, None, None,2020-04-30 15:00:00, 2.8, None, 225.0, None,18
12.0, None, 0.0,773.0,526.0, None, None,2020-04-30 16:00:00, 4.3, None, 225.0, None,18
12.0, None, 1.0,771.0,527.0, None, None,2020-04-30 17:00:00, 3.4, None, 224.0, None,18
12.0, None, 0.0,770.0,527.0, None, None,2020-04-30 18:00:00, 2.2, None, 225.0, None,18
13.0, None, 1.0,770.0,528.0, None, None,2020-04-30 19:00:00, 2.5, None, 224.0, None,18
14.0, None, 1.0,770.0,529.0, None, None,2020-04-30 20:00:00, 2.1, None, 224.0, None,18
14.0, None, 0.0,769.0,529.0, None, None,2020-04-30 21:00:00, 1.0, None, 224.0, None,18
14.0, None, 0.0,769.0,529.0, None, None,2020-04-30 22:00:00, 1.0, None, 224.0, None,18
13.0, None, 0.0,768.0,529.0, None, None,2020-04-30 23:00:00, 0.8, None, 224.0, None,18
12.0, None, 0.0,768.0,529.0, None, None,2020-05-01 00:00:00, 0.2, None, 224.0, None,18
12.0, None, 0.0,767.0,529.0, None, None,2020-05-01 01:00:00, -0.5, None, 224.0, None,18
8.0, None, 0.0,767.0,529.0, None, None,2020-05-01 02:00:00, -1.1, None, 224.0, None,18
8.0, None, 0.0,766.0,529.0, None, None,2020-05-01 03:00:00, -1.0, None, 224.0, None,18
8.0, None, 0.0,765.0,529.0, None, None,2020-05-01 04:00:00, -0.9, None, 224.0, None,18
8.0, None, 0.0,765.0,529.0, None, None,2020-05-01 05:00:00, -0.7, None, 223.0, None,18
8.0, None, 0.0,765.0,529.0, None, None,2020-05-01 06:00:00, -1.0, None, 223.0, None,18
7.0, None, 0.0,765.0,529.0, None, None,2020-05-01 07:00:00, -0.6, None, 223.0, None,18
6.0, None, 0.0,764.0,529.0, None, None,2020-05-01 08:00:00, 0.4, None, 223.0, None,18
5.0, None, None,763.0,528.0, None, None,2020-05-01 09:00:00, 2.8, None, 223.0, None,18
4.0, None, 0.0,762.0,528.0, None, None,2020-05-01 10:00:00, None, None, None, None,18
4.0, None, 0.0,762.0,528.0, None, None,2020-05-01 11:00:00, None, None, None, None,18
4.0, None, 0.0,762.0,528.0, None, None,2020-05-01 12:00:00, 7.3, None, 221.0, None,18
4.0, None, 0.0,761.0,528.0, None, None,2020-05-01 13:00:00, 7.7, None, 221.0, None,18
3.0, None, 0.0,761.0,528.0, None, None,2020-05-01 14:00:00, 8.1, None, 220.0, None,18
2.0, None, 0.0,760.0,528.0, None, None,2020-05-01 15:00:00, 6.2, None, 221.0, None,18
2.0, None, 0.0,760.0,528.0, None, None,2020-05-01 16:00:00, 8.2, None, 219.0, None,18
1.0, None, 0.0,759.0,528.0, None, None,2020-05-01 17:00:00, 9.1, None, 220.0, None,18
1.0, None, 0.0,759.0,528.0, None, None,2020-05-01 18:00:00, 7.9, None, 221.0, None,18
0.0, None, 0.0,758.0,528.0, None, None,2020-05-01 19:00:00, 4.7, None, 221.0, None,18
0.0, None, 1.0,756.0,529.0, None, None,2020-05-01 20:00:00, 3.0, None, 221.0, None,18
0.0, None, 0.0,755.0,529.0, None, None,2020-05-01 21:00:00, 1.3, None, 221.0, None,18
0.0, None, 0.0,754.0,529.0, None, None,2020-05-01 22:00:00, 0.2, None, 221.0, None,18
0.0, None, 0.0,754.0,529.0, None, None,2020-05-01 23:00:00, 0.3, None, 221.0, None,18
0.0, None, 0.0,753.0,529.0, None, None,2020-05-02 00:00:00, 0.0, None, 221.0, None,18
0.0, None, 0.0,753.0,529.0, None, None,2020-05-02 01:00:00, 0.8, None, 221.0, None,18
0.0, None, 0.0,753.0,529.0, None, None,2020-05-02 02:00:00, 0.1, None, 221.0, None,18
0.0, None, 0.0,752.0,529.0, None, None,2020-05-02 03:00:00, 1.4, None, 221.0, None,18
0.0, None, 0.0,752.0,529.0, None, None,2020-05-02 04:00:00, 0.2, None, 221.0, None,18
0.0, None, 0.0,752.0,529.0, None, None,2020-05-02 05:00:00, 0.2, None, 221.0, None,18
0.0, None, 0.0,752.0,529.0, None, None,2020-05-02 06:00:00, 0.5, None, 221.0, None,18
0.0, None, 0.0,752.0,529.0, None, None,2020-05-02 07:00:00, 0.8, None, 221.0, None,18
0.0, None, 0.0,751.0,529.0, None, None,2020-05-02 08:00:00, 2.7, None, 221.0, None,18
0.0, None, None,751.0,528.0, None, None,2020-05-02 09:00:00, 6.3, None, 220.0, None,18
0.0, None, 0.0,750.0,528.0, None, None,2020-05-02 10:00:00, None, None, None, None,18
0.0, None, 0.0,750.0,528.0, None, None,2020-05-02 11:00:00, None, None, None, None,18
None, None, None,750.0,527.0, None, None,2020-05-02 12:00:00, 14.1, None, 218.0, None,18
0.0, None, 1.0,749.0,528.0, None, None,2020-05-02 13:00:00, 13.3, None, 219.0, None,18
None, None, None,749.0,527.0, None, None,2020-05-02 14:00:00, 12.9, None, 219.0, None,18
0.0, None, 1.0,749.0,528.0, None, None,2020-05-02 15:00:00, 12.4, None, 218.0, None,18
None, None, None,748.0,527.0, None, None,2020-05-02 16:00:00, 12.8, None, 217.0, None,18
None, None, 0.0,748.0,527.0, None, None,2020-05-02 17:00:00, 13.3, None, 217.0, None,18
None, None, 0.0,747.0,527.0, None, None,2020-05-02 18:00:00, 11.3, None, 218.0, None,18
0.0, None, 1.0,747.0,528.0, None, None,2020-05-02 19:00:00, 8.2, None, 218.0, None,18
None, None, 0.0,746.0,528.0, None, None,2020-05-02 20:00:00, 6.0, None, 217.0, None,18
None, None, 0.0,744.0,528.0, None, None,2020-05-02 21:00:00, 3.1, None, 217.0, None,18
None, None, 0.0,742.0,528.0, None, None,2020-05-02 22:00:00, 2.3, None, 218.0, None,18
