pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
1.0, 311.0, None, 3.0, 3.0, 168.0, None, None, 0.0, 952.0, None,2020-04-29 00:00:00, None,18
1.0, 311.0, None, 2.8, 2.8, 168.0, None, None, 0.0, 952.0, None,2020-04-29 01:00:00, None,18
1.0, 311.0, None, 2.1, 2.1, 167.0, None, None, 0.0, 952.0, None,2020-04-29 02:00:00, None,18
1.0, 311.0, None, 2.0, 2.0, 168.0, None, None, 0.0, 952.0, None,2020-04-29 03:00:00, None,18
1.0, 311.0, None, 2.1, 2.1, 168.0, None, None, 0.0, 952.0, None,2020-04-29 04:00:00, None,18
1.0, 311.0, None, 2.0, 2.0, 167.0, None, None, 0.0, 953.0, None,2020-04-29 05:00:00, None,18
1.0, 311.0, None, 1.7, 1.7, 168.0, None, None, 0.0, 955.0, None,2020-04-29 06:00:00, None,18
0.0, 310.0, None, 2.7, 2.7, 168.0, None, None, None, 955.0, None,2020-04-29 07:00:00, None,18
0.0, 310.0, None, 2.8, 2.8, 167.0, None, None, 0.0, 956.0, None,2020-04-29 08:00:00, None,18
0.0, 310.0, None, 3.9, 3.9, 167.0, None, None, 0.0, 956.0, None,2020-04-29 09:00:00, None,18
0.0, 310.0, None, 5.7, 5.7, 167.0, None, None, 0.0, 957.0, None,2020-04-29 10:00:00, None,18
0.0, 310.0, None, 5.7, 5.7, 167.0, None, None, 0.0, 959.0, None,2020-04-29 11:00:00, None,18
None, 310.0, None, 5.3, 5.3, 167.0, None, None, 0.0, 961.0, None,2020-04-29 12:00:00, None,18
None, 310.0, None, 5.3, 5.3, 167.0, None, None, 0.0, 962.0, None,2020-04-29 13:00:00, None,18
