wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
183.0, None, None,0.0, None,8.0, None,4.3, None, None, None,88.0,2016-11-05 00:00:00,45,,,,,,,,,,,
157.0, None, None,0.0, None,14.6, None,4.6, None, None, None,84.0,2016-11-05 01:00:00,45,,,,,,,,,,,
159.0, None, None,0.0, None,9.7, None,4.2, None, None, None,89.0,2016-11-05 02:00:00,45,,,,,,,,,,,
161.0, None, None,0.0, None,12.2, None,4.1, None, None, None,90.0,2016-11-05 03:00:00,45,,,,,,,,,,,
176.0, None, None,0.0, None,11.1, None,4.1, None, None, None,90.0,2016-11-05 04:00:00,45,,,,,,,,,,,
170.0, None, None,0.0, None,15.1, None,4.6, None, None, None,85.0,2016-11-05 05:00:00,45,,,,,,,,,,,
161.0, None, None,0.0, None,14.7, None,4.6, None, None, None,86.0,2016-11-05 06:00:00,45,,,,,,,,,,,
166.0, None, None,0.0, None,10.1, None,4.4, None, None, None,87.0,2016-11-05 07:00:00,45,,,,,,,,,,,
166.0, None, None,0.0, None,11.5, None,4.8, None, None, None,85.0,2016-11-05 08:00:00,45,,,,,,,,,,,
156.0, None, None,0.0, None,14.3, None,4.7, None, None, None,83.0,2016-11-05 09:00:00,45,,,,,,,,,,,
158.0, None, None,0.0, None,5.4, None,5.8, None, None, None,77.0,2016-11-05 10:00:00,45,,,,,,,,,,,
114.0, None, None,0.0, None,5.5, None,6.4, None, None, None,79.0,2016-11-05 11:00:00,45,,,,,,,,,,,
98.0, None, None,0.0, None,7.6, None,5.7, None, None, None,85.0,2016-11-05 12:00:00,45,,,,,,,,,,,
89.0, None, None,0.2, None,8.0, None,4.6, None, None, None,95.0,2016-11-05 13:00:00,45,,,,,,,,,,,
7.0, None, None,0.2, None,4.1, None,4.2, None, None, None,98.0,2016-11-05 14:00:00,45,,,,,,,,,,,
138.0, None, None,0.4, None,6.7, None,4.2, None, None, None,100.0,2016-11-05 15:00:00,45,,,,,,,,,,,
118.0, None, None,0.2, None,6.4, None,3.5, None, None, None,100.0,2016-11-05 16:00:00,45,,,,,,,,,,,
119.0, None, None,0.4, None,4.6, None,3.4, None, None, None,100.0,2016-11-05 17:00:00,45,,,,,,,,,,,
108.0, None, None,0.2, None,3.9, None,3.4, None, None, None,100.0,2016-11-05 18:00:00,45,,,,,,,,,,,
167.0, None, None,0.6, None,2.7, None,3.3, None, None, None,100.0,2016-11-05 19:00:00,45,,,,,,,,,,,
42.0, None, None,0.0, None,4.3, None,3.4, None, None, None,100.0,2016-11-05 20:00:00,45,,,,,,,,,,,
112.0, None, None,0.0, None,5.0, None,3.5, None, None, None,100.0,2016-11-05 21:00:00,45,,,,,,,,,,,
95.0, None, None,0.2, None,3.6, None,3.6, None, None, None,100.0,2016-11-05 22:00:00,45,,,,,,,,,,,
300.0, None, None,1.2, None,4.1, None,3.7, None, None, None,100.0,2016-11-05 23:00:00,45,,,,,,,,,,,
157.0, None, None,1.0, None,1.7, None,3.5, None, None, None,100.0,2016-11-06 00:00:00,45,,,,,,,,,,,
115.0, None, None,0.2, None,2.4, None,3.4, None, None, None,100.0,2016-11-06 01:00:00,45,,,,,,,,,,,
235.0, None, None,0.0, None,3.6, None,3.0, None, None, None,100.0,2016-11-06 02:00:00,45,,,,,,,,,,,
230.0, None, None,0.0, None,4.9, None,2.0, None, None, None,100.0,2016-11-06 03:00:00,45,,,,,,,,,,,
198.0, None, None,0.0, None,2.8, None,1.3, None, None, None,100.0,2016-11-06 04:00:00,45,,,,,,,,,,,
311.0, None, None,0.0, None,4.9, None,0.7, None, None, None,100.0,2016-11-06 05:00:00,45,,,,,,,,,,,
259.0, None, None,0.0, None,5.1, None,0.3, None, None, None,95.0,2016-11-06 06:00:00,45,,,,,,,,,,,
293.0, None, None,0.0, None,5.3, None,0.0, None, None, None,94.0,2016-11-06 07:00:00,45,,,,,,,,,,,
342.0, None, None,0.0, None,5.4, None,2.1, None, None, None,84.0,2016-11-06 08:00:00,45,,,,,,,,,,,
353.0, None, None,0.0, None,3.4, None,2.1, None, None, None,84.0,2016-11-06 09:00:00,45,,,,,,,,,,,
248.0, None, None,0.0, None,6.5, None,2.5, None, None, None,86.0,2016-11-06 10:00:00,45,,,,,,,,,,,
204.0, None, None,0.0, None,6.6, None,3.9, None, None, None,77.0,2016-11-06 11:00:00,45,,,,,,,,,,,
209.0, None, None,0.0, None,7.2, None,4.9, None, None, None,73.0,2016-11-06 12:00:00,45,,,,,,,,,,,
216.0, None, None,0.0, None,5.0, None,4.8, None, None, None,74.0,2016-11-06 13:00:00,45,,,,,,,,,,,
239.0, None, None,0.0, None,7.1, None,7.1, None, None, None,58.0,2016-11-06 14:00:00,45,,,,,,,,,,,
142.0, None, None,0.0, None,8.9, None,5.7, None, None, None,78.0,2016-11-06 15:00:00,45,,,,,,,,,,,
176.0, None, None,0.0, None,6.5, None,4.0, None, None, None,89.0,2016-11-06 16:00:00,45,,,,,,,,,,,
19.0, None, None,0.0, None,3.6, None,1.1, None, None, None,100.0,2016-11-06 17:00:00,45,,,,,,,,,,,
24.0, None, None,0.0, None,3.3, None,1.9, None, None, None,100.0,2016-11-06 18:00:00,45,,,,,,,,,,,
173.0, None, None,0.0, None,3.5, None,2.5, None, None, None,100.0,2016-11-06 19:00:00,45,,,,,,,,,,,
133.0, None, None,0.0, None,5.6, None,2.1, None, None, None,100.0,2016-11-06 20:00:00,45,,,,,,,,,,,
184.0, None, None,0.0, None,6.0, None,2.1, None, None, None,100.0,2016-11-06 21:00:00,45,,,,,,,,,,,
152.0, None, None,0.0, None,5.1, None,1.6, None, None, None,100.0,2016-11-06 22:00:00,45,,,,,,,,,,,
138.0, None, None,0.0, None,8.4, None,2.1, None, None, None,100.0,2016-11-06 23:00:00,45,,,,,,,,,,,
156.0, None, None,0.0, None,12.1, None,2.3, None, None, None,100.0,2016-11-07 00:00:00,45,,,,,,,,,,,
159.0, None, None,0.0, None,8.5, None,2.2, None, None, None,100.0,2016-11-07 01:00:00,45,,,,,,,,,,,
169.0, None, None,0.0, None,10.8, None,2.2, None, None, None,100.0,2016-11-07 02:00:00,45,,,,,,,,,,,
165.0, None, None,0.0, None,14.9, None,2.2, None, None, None,100.0,2016-11-07 03:00:00,45,,,,,,,,,,,
162.0, None, None,0.0, None,15.4, None,2.2, None, None, None,100.0,2016-11-07 04:00:00,45,,,,,,,,,,,
170.0, None, None,0.0, None,11.9, None,2.2, None, None, None,100.0,2016-11-07 05:00:00,45,,,,,,,,,,,
158.0, None, None,0.2, None,9.5, None,2.1, None, None, None,100.0,2016-11-07 06:00:00,45,,,,,,,,,,,
161.0, None, None,0.2, None,11.1, None,2.0, None, None, None,100.0,2016-11-07 07:00:00,45,,,,,,,,,,,
164.0, None, None,0.4, None,9.4, None,2.0, None, None, None,100.0,2016-11-07 08:00:00,45,,,,,,,,,,,
149.0, None, None,0.8, None,13.4, None,2.2, None, None, None,100.0,2016-11-07 09:00:00,45,,,,,,,,,,,
161.0, None, None,0.0, None,14.2, None,2.3, None, None, None,100.0,2016-11-07 10:00:00,45,,,,,,,,,,,
161.0, None, None,0.0, None,10.4, None,2.6, None, None, None,100.0,2016-11-07 11:00:00,45,,,,,,,,,,,
160.0, None, None,0.2, None,12.2, None,2.9, None, None, None,100.0,2016-11-07 12:00:00,45,,,,,,,,,,,
158.0, None, None,0.0, None,9.8, None,3.1, None, None, None,100.0,2016-11-07 13:00:00,45,,,,,,,,,,,
166.0, None, None,0.0, None,13.7, None,3.8, None, None, None,99.0,2016-11-07 14:00:00,45,,,,,,,,,,,
173.0, None, None,0.0, None,10.1, None,4.1, None, None, None,96.0,2016-11-07 15:00:00,45,,,,,,,,,,,
179.0, None, None,0.0, None,7.0, None,3.9, None, None, None,95.0,2016-11-07 16:00:00,45,,,,,,,,,,,
160.0, None, None,0.0, None,7.1, None,4.2, None, None, None,91.0,2016-11-07 17:00:00,45,,,,,,,,,,,
115.0, None, None,0.0, None,7.5, None,3.9, None, None, None,93.0,2016-11-07 18:00:00,45,,,,,,,,,,,
151.0, None, None,0.0, None,7.3, None,3.6, None, None, None,93.0,2016-11-07 19:00:00,45,,,,,,,,,,,
92.0, None, None,0.0, None,4.9, None,3.5, None, None, None,94.0,2016-11-07 20:00:00,45,,,,,,,,,,,
123.0, None, None,0.0, None,7.6, None,3.5, None, None, None,94.0,2016-11-07 21:00:00,45,,,,,,,,,,,
174.0, None, None,0.0, None,14.9, None,3.8, None, None, None,87.0,2016-11-07 22:00:00,45,,,,,,,,,,,
163.0, None, None,0.0, None,13.3, None,4.1, None, None, None,87.0,2016-11-07 23:00:00,45,,,,,,,,,,,
168.0, None, None,0.0, None,7.2, None,4.0, None, None, None,90.0,2016-11-08 00:00:00,45,,,,,,,,,,,
149.0, None, None,0.0, None,7.6, None,3.8, None, None, None,93.0,2016-11-08 01:00:00,45,,,,,,,,,,,
81.0, None, None,0.0, None,5.4, None,3.6, None, None, None,95.0,2016-11-08 02:00:00,45,,,,,,,,,,,
125.0, None, None,0.0, None,7.0, None,4.0, None, None, None,95.0,2016-11-08 03:00:00,45,,,,,,,,,,,
121.0, None, None,0.0, None,5.6, None,3.7, None, None, None,98.0,2016-11-08 04:00:00,45,,,,,,,,,,,
139.0, None, None,0.0, None,9.3, None,3.6, None, None, None,99.0,2016-11-08 05:00:00,45,,,,,,,,,,,
160.0, None, None,0.0, None,6.7, None,3.5, None, None, None,100.0,2016-11-08 06:00:00,45,,,,,,,,,,,
345.0, None, None,0.0, None,4.4, None,1.8, None, None, None,100.0,2016-11-08 07:00:00,45,,,,,,,,,,,
82.0, None, None,0.0, None,6.4, None,4.7, None, None, None,97.0,2016-11-08 08:00:00,45,,,,,,,,,,,
132.0, None, None,0.0, None,6.0, None,7.4, None, None, None,83.0,2016-11-08 09:00:00,45,,,,,,,,,,,
135.0, None, None,0.0, None,8.8, None,7.0, None, None, None,84.0,2016-11-08 10:00:00,45,,,,,,,,,,,
138.0, None, None,0.0, None,10.4, None,8.7, None, None, None,75.0,2016-11-08 11:00:00,45,,,,,,,,,,,
146.0, None, None,0.0, None,11.5, None,9.7, None, None, None,73.0,2016-11-08 12:00:00,45,,,,,,,,,,,
150.0, None, None,0.0, None,15.9, None,9.2, None, None, None,71.0,2016-11-08 13:00:00,45,,,,,,,,,,,
148.0, None, None,0.0, None,13.4, None,9.7, None, None, None,70.0,2016-11-08 14:00:00,45,,,,,,,,,,,
147.0, None, None,0.0, None,10.6, None,9.3, None, None, None,71.0,2016-11-08 15:00:00,45,,,,,,,,,,,
128.0, None, None,0.0, None,4.4, None,6.4, None, None, None,84.0,2016-11-08 16:00:00,45,,,,,,,,,,,
341.0, None, None,0.0, None,3.5, None,3.8, None, None, None,100.0,2016-11-08 17:00:00,45,,,,,,,,,,,
34.0, None, None,0.0, None,5.4, None,4.5, None, None, None,92.0,2016-11-08 18:00:00,45,,,,,,,,,,,
245.0, None, None,0.0, None,5.0, None,4.4, None, None, None,95.0,2016-11-08 19:00:00,45,,,,,,,,,,,
25.0, None, None,0.0, None,4.7, None,4.3, None, None, None,89.0,2016-11-08 20:00:00,45,,,,,,,,,,,
332.0, None, None,0.0, None,5.7, None,4.3, None, None, None,92.0,2016-11-08 21:00:00,45,,,,,,,,,,,
351.0, None, None,0.0, None,4.8, None,3.8, None, None, None,95.0,2016-11-08 22:00:00,45,,,,,,,,,,,
1.0, None, None,0.0, None,5.1, None,3.7, None, None, None,97.0,2016-11-08 23:00:00,45,,,,,,,,,,,
350.0, None, None,0.0, None,4.7, None,4.1, None, None, None,97.0,2016-11-09 00:00:00,45,,,,,,,,,,,
349.0, None, None,0.0, None,4.5, None,3.2, None, None, None,100.0,2016-11-09 01:00:00,45,,,,,,,,,,,
355.0, None, None,0.0, None,4.6, None,2.9, None, None, None,100.0,2016-11-09 02:00:00,45,,,,,,,,,,,
4.0, None, None,0.0, None,4.8, None,2.6, None, None, None,100.0,2016-11-09 03:00:00,45,,,,,,,,,,,
356.0, None, None,0.0, None,6.9, None,2.5, None, None, None,100.0,2016-11-09 04:00:00,45,,,,,,,,,,,
1.0, None, None,0.0, None,10.4, None,3.2, None, None, None,100.0,2016-11-09 05:00:00,45,,,,,,,,,,,
356.0, None, None,0.0, None,8.6, None,3.8, None, None, None,100.0,2016-11-09 06:00:00,45,,,,,,,,,,,
357.0, None, None,0.0, None,5.4, None,4.2, None, None, None,99.0,2016-11-09 07:00:00,45,,,,,,,,,,,
356.0, None, None,0.0, None,7.4, None,4.7, None, None, None,96.0,2016-11-09 08:00:00,45,,,,,,,,,,,
11.0, None, None,0.0, None,7.5, None,6.0, None, None, None,87.0,2016-11-09 09:00:00,45,,,,,,,,,,,
70.0, None, None,0.0, None,3.5, None,6.7, None, None, None,83.0,2016-11-09 10:00:00,45,,,,,,,,,,,
50.0, None, None,0.0, None,3.9, None,9.4, None, None, None,71.0,2016-11-09 11:00:00,45,,,,,,,,,,,
335.0, None, None,0.0, None,21.6, None,7.0, None, None, None,84.0,2016-11-09 12:00:00,45,,,,,,,,,,,
324.0, None, None,0.0, None,10.1, None,6.8, None, None, None,79.0,2016-11-09 13:00:00,45,,,,,,,,,,,
269.0, None, None,0.0, None,6.2, None,7.5, None, None, None,74.0,2016-11-09 14:00:00,45,,,,,,,,,,,
209.0, None, None,0.0, None,4.5, None,7.2, None, None, None,80.0,2016-11-09 15:00:00,45,,,,,,,,,,,
298.0, None, None,0.0, None,5.2, None,5.1, None, None, None,95.0,2016-11-09 16:00:00,45,,,,,,,,,,,
30.0, None, None,0.0, None,3.5, None,2.7, None, None, None,99.0,2016-11-09 17:00:00,45,,,,,,,,,,,
334.0, None, None,0.0, None,4.6, None,2.9, None, None, None,98.0,2016-11-09 18:00:00,45,,,,,,,,,,,
331.0, None, None,0.0, None,4.1, None,2.3, None, None, None,100.0,2016-11-09 19:00:00,45,,,,,,,,,,,
357.0, None, None,0.0, None,10.5, None,2.5, None, None, None,96.0,2016-11-09 20:00:00,45,,,,,,,,,,,
292.0, None, None,0.0, None,2.2, None,1.5, None, None, None,100.0,2016-11-09 21:00:00,45,,,,,,,,,,,
3.0, None, None,0.0, None,10.6, None,1.9, None, None, None,100.0,2016-11-09 22:00:00,45,,,,,,,,,,,
356.0, None, None,0.0, None,6.0, None,1.6, None, None, None,100.0,2016-11-09 23:00:00,45,,,,,,,,,,,
176.0, None, None,0.0, None,3.2, None,2.6, None, None, None,100.0,2016-11-10 00:00:00,45,,,,,,,,,,,
217.0, None, None,0.0, None,3.2, None,3.4, None, None, None,100.0,2016-11-10 01:00:00,45,,,,,,,,,,,
165.0, None, None,0.0, None,6.9, None,3.5, None, None, None,100.0,2016-11-10 02:00:00,45,,,,,,,,,,,
43.0, None, None,0.2, None,4.6, None,3.3, None, None, None,100.0,2016-11-10 03:00:00,45,,,,,,,,,,,
55.0, None, None,0.0, None,5.5, None,3.3, None, None, None,100.0,2016-11-10 04:00:00,45,,,,,,,,,,,
103.0, None, None,0.0, None,3.5, None,3.2, None, None, None,100.0,2016-11-10 05:00:00,45,,,,,,,,,,,
180.0, None, None,0.0, None,11.7, None,3.5, None, None, None,100.0,2016-11-10 06:00:00,45,,,,,,,,,,,
154.0, None, None,0.0, None,2.8, None,3.7, None, None, None,100.0,2016-11-10 07:00:00,45,,,,,,,,,,,
169.0, None, None,0.0, None,9.4, None,3.9, None, None, None,100.0,2016-11-10 08:00:00,45,,,,,,,,,,,
170.0, None, None,0.0, None,12.6, None,4.2, None, None, None,100.0,2016-11-10 09:00:00,45,,,,,,,,,,,
143.0, None, None,0.0, None,10.9, None,4.7, None, None, None,100.0,2016-11-10 10:00:00,45,,,,,,,,,,,
138.0, None, None,0.0, None,9.2, None,5.4, None, None, None,100.0,2016-11-10 11:00:00,45,,,,,,,,,,,
167.0, None, None,0.0, None,9.4, None,6.5, None, None, None,100.0,2016-11-10 12:00:00,45,,,,,,,,,,,
136.0, None, None,0.0, None,9.4, None,6.8, None, None, None,94.0,2016-11-10 13:00:00,45,,,,,,,,,,,
136.0, None, None,0.0, None,7.6, None,7.0, None, None, None,91.0,2016-11-10 14:00:00,45,,,,,,,,,,,
106.0, None, None,0.0, None,4.6, None,8.6, None, None, None,76.0,2016-11-10 15:00:00,45,,,,,,,,,,,
101.0, None, None,0.0, None,5.5, None,6.0, None, None, None,88.0,2016-11-10 16:00:00,45,,,,,,,,,,,
359.0, None, None,0.0, None,5.8, None,4.1, None, None, None,100.0,2016-11-10 17:00:00,45,,,,,,,,,,,
3.0, None, None,0.0, None,5.2, None,3.7, None, None, None,100.0,2016-11-10 18:00:00,45,,,,,,,,,,,
6.0, None, None,0.0, None,7.3, None,4.3, None, None, None,96.0,2016-11-10 19:00:00,45,,,,,,,,,,,
31.0, None, None,0.0, None,7.9, None,6.0, None, None, None,84.0,2016-11-10 20:00:00,45,,,,,,,,,,,
105.0, None, None,0.0, None,7.1, None,5.3, None, None, None,90.0,2016-11-10 21:00:00,45,,,,,,,,,,,
20.0, None, None,0.0, None,5.6, None,4.2, None, None, None,98.0,2016-11-10 22:00:00,45,,,,,,,,,,,
67.0, None, None,0.0, None,7.4, None,4.7, None, None, None,94.0,2016-11-10 23:00:00,45,,,,,,,,,,,
,,,,,,,,,,,,2016-11-04,45,,0.0,3.1, None, None,7.7,,,,,
,,,,,,,,,,,,2016-11-05,45,,4.0,3.8, None, None,6.3,,,,,
,,,,,,,,,,,,2016-11-06,45,,1.0,0.5, None, None,6.1,,,,,
,,,,,,,,,,,,2016-11-07,45,,1.0,2.5, None, None,4.8,,,,,
,,,,,,,,,,,,2016-11-08,45,,0.0,3.7, None, None,8.7,,,,,
,,,,,,,,,,,,2016-11-09,45,,0.0,2.5, None, None,9.2,,,,,
,,,,,,,,,,,,2016-11-10,45,,0.0,3.2, None, None,7.0,,,,,
,,,,,,,,,,,,2016-11-04 00:00:00,45,,, None,,, None,401.0, None, None, None,4.7
,,,,,,,,,,,,2016-11-04 01:00:00,45,,, None,,, None,401.0, None, None, None,3.6
,,,,,,,,,,,,2016-11-04 02:00:00,45,,, None,,, None,401.0, None, None, None,3.2
,,,,,,,,,,,,2016-11-04 03:00:00,45,,, None,,, None,401.0, None, None, None,2.7
,,,,,,,,,,,,2016-11-04 04:00:00,45,,, None,,, None,401.0, None, None, None,2.6
,,,,,,,,,,,,2016-11-04 05:00:00,45,,, None,,, None,401.0, None, None, None,2.5
,,,,,,,,,,,,2016-11-04 06:00:00,45,,, None,,, None,401.0, None, None, None,3.2
,,,,,,,,,,,,2016-11-04 07:00:00,45,,, None,,, None,401.0, None, None, None,3.7
,,,,,,,,,,,,2016-11-04 08:00:00,45,,, None,,, None,401.0, None, None, None,3.7
,,,,,,,,,,,,2016-11-04 09:00:00,45,,, None,,, None,401.0, None, None, None,3.6
,,,,,,,,,,,,2016-11-04 10:00:00,45,,, None,,, None,401.0, None, None, None,3.5
,,,,,,,,,,,,2016-11-04 11:00:00,45,,, None,,, None,401.0, None, None, None,3.1
,,,,,,,,,,,,2016-11-04 12:00:00,45,,, None,,, None,401.0, None, None, None,3.6
,,,,,,,,,,,,2016-11-04 13:00:00,45,,, None,,, None,401.0, None, None, None,3.5
,,,,,,,,,,,,2016-11-04 14:00:00,45,,, None,,, None,401.0, None, None, None,3.5
,,,,,,,,,,,,2016-11-04 15:00:00,45,,, None,,, None,401.0, None, None, None,3.8
,,,,,,,,,,,,2016-11-04 16:00:00,45,,, None,,, None,401.0, None, 22.0, None,4.5
,,,,,,,,,,,,2016-11-04 17:00:00,45,,, None,,, None,401.0, None, None, None,5.2
,,,,,,,,,,,,2016-11-04 18:00:00,45,,, None,,, None,401.0, None, None, None,6.3
,,,,,,,,,,,,2016-11-04 19:00:00,45,,, None,,, None,401.0, None, None, None,7.2
,,,,,,,,,,,,2016-11-04 20:00:00,45,,, None,,, None,401.0, None, None, None,7.2
,,,,,,,,,,,,2016-11-04 21:00:00,45,,, None,,, None,401.0, None, None, None,7.0
,,,,,,,,,,,,2016-11-04 22:00:00,45,,, None,,, None,401.0, None, None, None,7.1
,,,,,,,,,,,,2016-11-04 23:00:00,45,,, None,,, None,401.0, None, None, None,5.8
,,,,,,,,,,,,2016-11-05 00:00:00,45,,, None,,, None,401.0, None, None, None,4.8
,,,,,,,,,,,,2016-11-05 01:00:00,45,,, None,,, None,401.0, None, None, None,3.7
,,,,,,,,,,,,2016-11-05 02:00:00,45,,, None,,, None,401.0, None, None, None,3.7
,,,,,,,,,,,,2016-11-05 03:00:00,45,,, None,,, None,401.0, None, None, None,3.7
,,,,,,,,,,,,2016-11-05 04:00:00,45,,, None,,, None,401.0, None, None, None,4.7
,,,,,,,,,,,,2016-11-05 05:00:00,45,,, None,,, None,401.0, None, None, None,5.2
,,,,,,,,,,,,2016-11-05 06:00:00,45,,, None,,, None,401.0, None, None, None,5.0
,,,,,,,,,,,,2016-11-05 07:00:00,45,,, None,,, None,401.0, None, None, None,5.2
,,,,,,,,,,,,2016-11-05 08:00:00,45,,, None,,, None,401.0, None, None, None,5.0
,,,,,,,,,,,,2016-11-05 09:00:00,45,,, None,,, None,401.0, None, None, None,4.9
,,,,,,,,,,,,2016-11-05 10:00:00,45,,, None,,, None,401.0, None, None, None,4.6
,,,,,,,,,,,,2016-11-05 11:00:00,45,,, None,,, None,401.0, None, None, None,4.7
,,,,,,,,,,,,2016-11-05 12:00:00,45,,, None,,, None,401.0, None, None, None,5.1
,,,,,,,,,,,,2016-11-05 13:00:00,45,,, None,,, None,401.0, None, None, None,5.1
,,,,,,,,,,,,2016-11-05 14:00:00,45,,, None,,, None,401.0, None, None, None,5.0
,,,,,,,,,,,,2016-11-05 15:00:00,45,,, None,,, None,401.0, None, None, None,5.2
,,,,,,,,,,,,2016-11-05 16:00:00,45,,, None,,, None,401.0, None, 25.0, None,5.1
,,,,,,,,,,,,2016-11-05 17:00:00,45,,, None,,, None,401.0, None, None, None,5.5
,,,,,,,,,,,,2016-11-05 18:00:00,45,,, None,,, None,401.0, None, None, None,6.2
,,,,,,,,,,,,2016-11-05 19:00:00,45,,, None,,, None,401.0, None, None, None,6.3
,,,,,,,,,,,,2016-11-05 20:00:00,45,,, None,,, None,401.0, None, None, None,5.5
,,,,,,,,,,,,2016-11-05 21:00:00,45,,, None,,, None,402.0, None, None, None,4.6
,,,,,,,,,,,,2016-11-05 22:00:00,45,,, None,,, None,402.0, None, None, None,4.6
,,,,,,,,,,,,2016-11-05 23:00:00,45,,, None,,, None,402.0, None, None, None,4.4
,,,,,,,,,,,,2016-11-06 00:00:00,45,,, None,,, None,402.0, None, None, None,4.0
,,,,,,,,,,,,2016-11-06 01:00:00,45,,, None,,, None,403.0, None, None, None,4.0
,,,,,,,,,,,,2016-11-06 02:00:00,45,,, None,,, None,403.0, None, None, None,3.9
,,,,,,,,,,,,2016-11-06 03:00:00,45,,, None,,, None,403.0, None, None, None,3.8
,,,,,,,,,,,,2016-11-06 04:00:00,45,,, None,,, None,403.0, None, None, None,4.0
,,,,,,,,,,,,2016-11-06 05:00:00,45,,, None,,, None,403.0, None, None, None,4.1
,,,,,,,,,,,,2016-11-06 06:00:00,45,,, None,,, None,403.0, None, None, None,4.1
,,,,,,,,,,,,2016-11-06 07:00:00,45,,, None,,, None,405.0, None, None, None,4.1
,,,,,,,,,,,,2016-11-06 08:00:00,45,,, None,,, None,406.0, None, None, None,4.0
,,,,,,,,,,,,2016-11-06 09:00:00,45,,, None,,, None,406.0, None, None, None,3.8
,,,,,,,,,,,,2016-11-06 10:00:00,45,,, None,,, None,406.0, None, None, None,3.1
,,,,,,,,,,,,2016-11-06 11:00:00,45,,, None,,, None,406.0, None, None, None,2.4
,,,,,,,,,,,,2016-11-06 12:00:00,45,,, None,,, None,406.0, 0.0, None, None,1.7
,,,,,,,,,,,,2016-11-06 13:00:00,45,,, None,,, None,405.0, 0.0, None, None,1.1
,,,,,,,,,,,,2016-11-06 14:00:00,45,,, None,,, None,405.0, 0.0, None, None,0.7
