wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
31.0, None, None,0.0, None,4.2, None,3.2, None, None, None,100.0,2016-11-04 00:00:00, None,45,,,,,,,,,,,,
136.0, None, None,0.0, None,4.1, None,3.2, None, None, None,100.0,2016-11-04 01:00:00, None,45,,,,,,,,,,,,
45.0, None, None,0.0, None,5.3, None,2.5, None, None, None,100.0,2016-11-04 02:00:00, None,45,,,,,,,,,,,,
26.0, None, None,0.0, None,4.1, None,1.8, None, None, None,100.0,2016-11-04 03:00:00, None,45,,,,,,,,,,,,
156.0, None, None,0.2, None,2.7, None,2.9, None, None, None,100.0,2016-11-04 04:00:00, None,45,,,,,,,,,,,,
170.0, None, None,0.0, None,4.9, None,1.7, None, None, None,100.0,2016-11-04 05:00:00, None,45,,,,,,,,,,,,
118.0, None, None,0.0, None,5.1, None,1.1, None, None, None,100.0,2016-11-04 06:00:00, None,45,,,,,,,,,,,,
56.0, None, None,0.0, None,4.0, None,1.4, None, None, None,100.0,2016-11-04 07:00:00, None,45,,,,,,,,,,,,
27.0, None, None,0.0, None,2.7, None,1.7, None, None, None,100.0,2016-11-04 08:00:00, None,45,,,,,,,,,,,,
357.0, None, None,0.0, None,3.9, None,2.8, None, None, None,100.0,2016-11-04 09:00:00, None,45,,,,,,,,,,,,
205.0, None, None,0.0, None,3.4, None,3.7, None, None, None,100.0,2016-11-04 10:00:00, None,45,,,,,,,,,,,,
326.0, None, None,0.0, None,3.8, None,4.6, None, None, None,100.0,2016-11-04 11:00:00, None,45,,,,,,,,,,,,
337.0, None, None,0.0, None,2.8, None,7.3, None, None, None,99.0,2016-11-04 12:00:00, None,45,,,,,,,,,,,,
