ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,1.5, None,2016-11-04, None,13.0,45,,,,,,
5.0, 5.0,4.5, None,2016-11-05, None,13.0,45,,,,,,
, None,4.0, None,2016-11-07, None,12.5,45,,,,,,
, None,4.5, None,2016-11-08, None,16.5,45,,,,,,
, None,5.5, None,2016-11-10, None,11.0,45,,,,,,
,,,,2016-11-04 00:00:00,,,45,, None,1.8, None,84.9,6.399
,,,,2016-11-04 01:00:00,,,45,, None,2.092, None,85.9,6.133
,,,,2016-11-04 02:00:00,,,45,, None,2.603, None,92.3,5.244
,,,,2016-11-04 03:00:00,,,45,, None,1.738, None,93.0,5.028
,,,,2016-11-04 04:00:00,,,45,, None,2.294, None,99.6,4.118
,,,,2016-11-04 05:00:00,,,45,, None,2.226, None,99.9,3.697
,,,,2016-11-04 06:00:00,,,45,, None,2.33, None,99.9,3.373
,,,,2016-11-04 07:00:00,,,45,, None,1.837, None,100.0,3.049
,,,,2016-11-04 08:00:00,,,45,, None,2.312, None,97.0,3.836
,,,,2016-11-04 09:00:00,,,45,, None,1.86, None,87.0,5.641
,,,,2016-11-04 10:00:00,,,45,, None,0.744, None,77.8,8.63
,,,,2016-11-04 11:00:00,,,45,, None,0.707, None,72.47,9.89
,,,,2016-11-04 12:00:00,,,45,, None,0.648, None,69.94,10.57
,,,,2016-11-04 13:00:00,,,45,, None,1.704, None,68.26,10.78
,,,,2016-11-04 14:00:00,,,45,, None,0.474999, None,63.79,11.72
,,,,2016-11-04 15:00:00,,,45,, None,1.777, None,65.12,11.89
,,,,2016-11-04 16:00:00,,,45,, None,0.453999, None,71.65,11.25
,,,,2016-11-04 17:00:00,,,45,, None,1.683, None,77.78,10.03
,,,,2016-11-04 18:00:00,,,45,, None,1.319, None,84.5,8.51
,,,,2016-11-04 19:00:00,,,45,, None,1.166, None,92.3,7.199
,,,,2016-11-04 20:00:00,,,45,, None,2.007, None,92.8,6.869
,,,,2016-11-04 21:00:00,,,45,, None,2.028, None,90.4,7.256
,,,,2016-11-04 22:00:00,,,45,, None,1.248, None,90.7,7.331
