pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -12.92, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -12.9, -13.0, 0.0, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 00:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -12.76, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -12.8, -13.3, 0.0, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 01:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -13.05, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -13.1, -13.5, 0.2, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 02:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -14.7, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -14.7, -14.7, 0.2, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 03:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -14.94, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -14.9, -15.0, -0.1, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 04:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -14.84, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -14.8, -15.6, 0.0, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 05:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -15.05, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -15.1, -15.6, 0.1, None, None, -6999.0, -11.4, None, None, -6999.0, None,2021-02-12 06:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -15.31, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -15.3, -15.3, 0.2, None, None, -6999.0, -14.9, None, None, -6999.0, None,2021-02-12 07:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -14.02, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -14.0, -15.3, 0.0, None, None, -6999.0, -13.9, None, None, -6999.0, None,2021-02-12 08:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -11.17, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -11.2, -15.3, -0.5, None, None, -6999.0, -11.2, None, None, -6999.0, None,2021-02-12 09:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.58, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.6, -15.3, -0.5, None, None, -6999.0, -9.9, None, None, -6999.0, None,2021-02-12 10:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.48, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.5, -15.3, -0.3, None, None, -6999.0, -9.5, None, None, -6999.0, None,2021-02-12 11:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.52, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.5, -15.3, -0.3, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 12:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.82, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.8, -15.3, 0.0, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 13:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.79, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.8, -15.3, 0.2, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 14:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.97, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.0, -15.3, 0.0, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 15:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.19, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.2, -15.3, 0.0, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 16:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.42, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.4, -15.3, 0.2, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 17:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.46, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.5, -15.3, -0.2, None, None, -6999.0, -8.7, None, None, -6999.0, None,2021-02-12 18:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.04, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.0, -10.5, 0.2, None, None, -6999.0, -10.0, None, None, -6999.0, None,2021-02-12 19:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.86, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.9, -10.5, 0.0, None, None, -6999.0, -9.7, None, None, -6999.0, None,2021-02-12 20:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.51, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.5, -10.5, 0.0, None, None, -6999.0, -9.5, None, None, -6999.0, None,2021-02-12 21:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.27, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.3, -10.5, -0.3, None, None, -6999.0, -9.2, None, None, -6999.0, None,2021-02-12 22:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.19, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.2, -10.5, 0.1, None, None, -6999.0, -9.0, None, None, -6999.0, None,2021-02-12 23:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.0, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.0, -10.5, 0.2, None, None, -6999.0, -9.0, None, None, -6999.0, None,2021-02-13 00:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -10.4, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -10.4, -10.5, 0.4, None, None, -6999.0, -9.0, None, None, -6999.0, None,2021-02-13 01:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -9.85, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.9, -10.5, 0.4, None, None, -6999.0, -9.0, None, None, -6999.0, None,2021-02-13 02:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -8.97, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -9.0, -10.5, 0.4, None, None, -6999.0, -9.0, None, None, -6999.0, None,2021-02-13 03:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -8.52, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -8.5, -10.5, 1.1, None, None, -6999.0, -8.5, None, None, -6999.0, None,2021-02-13 04:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -7.9, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -7.9, -10.5, 0.8, None, None, -6999.0, -7.9, None, None, -6999.0, None,2021-02-13 05:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -7.75, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -7.8, -10.5, 0.7, None, None, -6999.0, -7.7, None, None, -6999.0, None,2021-02-13 06:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -7.97, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -8.0, -8.0, 0.9, None, None, -6999.0, -7.8, None, None, -6999.0, None,2021-02-13 07:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -8.05, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -8.1, -8.3, 0.7, None, None, -6999.0, -7.8, None, None, -6999.0, None,2021-02-13 08:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -8.16, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -8.2, -8.3, 0.5, None, None, -6999.0, -7.8, None, None, -6999.0, None,2021-02-13 09:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -7.68, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -7.7, -8.3, 0.6, None, None, -6999.0, -7.7, None, None, -6999.0, None,2021-02-13 10:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -6.56, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -6.6, -8.3, 0.7, None, None, -6999.0, -6.5, None, None, -6999.0, None,2021-02-13 11:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -5.073, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.1, -8.3, 0.0, None, None, -6999.0, -4.9, None, None, -6999.0, None,2021-02-13 12:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -5.373, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.4, -8.3, 0.0, None, None, -6999.0, -4.8, None, None, -6999.0, None,2021-02-13 13:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -6.399, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -6.4, -8.3, 0.0, None, None, -6999.0, -4.8, None, None, -6999.0, None,2021-02-13 14:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -4.997, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -5.0, -8.3, -0.2, None, None, -6999.0, -4.8, None, None, -6999.0, None,2021-02-13 15:00:00, -6999.0, None, -6999.0, -6999.0,7
None, -6.455, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -6.5, -8.3, 0.1, None, None, -6999.0, -4.8, None, None, -6999.0, None,2021-02-13 16:00:00, -6999.0, None, -6999.0, -6999.0,7
