air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
-21.8, -21.77, -22.0, 0.0, 0.0, -20.5, 265.73,2021-02-12 00:00:00, 266.0, -64.0, 388.0,7
-21.8, -21.75, -22.0, 0.0, -1.0, -20.5, 265.18,2021-02-12 01:00:00, 265.0, -64.0, 388.0,7
-21.7, -21.67, -22.0, 0.0, -1.0, -20.5, 264.58,2021-02-12 02:00:00, 265.0, -64.0, 388.0,7
-21.7, -21.66, -22.0, 0.0, 1.0, -20.5, 265.23,2021-02-12 03:00:00, 265.0, -64.0, 388.0,7
-21.6, -21.57, -22.0, 0.0, 0.0, -20.5, 264.95,2021-02-12 04:00:00, 265.0, -64.0, 388.0,7
-21.5, -21.52, -22.0, 0.0, -1.0, -20.5, 264.16,2021-02-12 05:00:00, 264.0, -64.0, 388.0,7
-21.8, -21.84, -22.0, 0.0, -1.0, -20.5, 263.33,2021-02-12 06:00:00, 263.0, -64.0, 388.0,7
-21.4, -21.39, -21.9, 0.0, 1.0, -21.4, 263.96,2021-02-12 07:00:00, 264.0, -64.0, 388.0,7
-21.2, -21.23, -21.9, 0.0, -1.0, -21.2, 263.37,2021-02-12 08:00:00, 263.0, -64.0, 388.0,7
-19.5, -19.54, -21.9, 0.0, 1.0, -19.5, 264.04,2021-02-12 09:00:00, 264.0, -62.0, 388.0,7
-18.2, -18.2, -21.9, 0.0, -1.0, -18.0, 263.07,2021-02-12 10:00:00, 263.0, -61.0, 388.0,7
-16.8, -16.75, -21.9, 0.0, 1.0, -16.8, 263.61,2021-02-12 11:00:00, 264.0, -61.0, 389.0,7
-15.7, -15.71, -21.9, 0.0, 0.0, -15.7, 263.54,2021-02-12 12:00:00, 264.0, -60.0, 389.0,7
-15.9, -15.91, -21.9, 0.0, -1.0, -15.3, 262.68,2021-02-12 13:00:00, 263.0, -60.0, 390.0,7
-15.4, -15.35, -21.9, 0.0, 0.0, -15.3, 262.45,2021-02-12 14:00:00, 262.0, -60.0, 391.0,7
-14.7, -14.71, -21.9, 0.0, 0.0, -14.7, 262.13,2021-02-12 15:00:00, 262.0, -59.0, 392.0,7
-14.5, -14.54, -21.9, 0.0, 0.0, -14.5, 262.41,2021-02-12 16:00:00, 262.0, -59.0, 392.0,7
-14.7, -14.68, -21.9, 0.0, -1.0, -14.5, 261.9,2021-02-12 17:00:00, 262.0, -59.0, 391.0,7
-14.9, -14.85, -21.9, 0.0, 0.0, -14.5, 262.15,2021-02-12 18:00:00, 262.0, -59.0, 391.0,7
-15.2, -15.15, -15.2, 0.0, -1.0, -14.8, 261.38,2021-02-12 19:00:00, 261.0, -59.0, 390.0,7
