pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, -26.27, 77.66, None, None, 29.54, 3.005, 215.7, None, None, None, None, None, -29.0, 903.0, None,2021-02-12 00:00:00, None,7
None, -27.21, 75.68, None, None, 69.07, 0.97, 163.2, None, None, None, None, None, -30.0, 903.0, None,2021-02-12 01:00:00, None,7
None, -27.55, 76.18, None, None, 46.89, 1.159, 250.1, None, None, None, None, None, -30.0, 903.0, None,2021-02-12 02:00:00, None,7
None, -28.03, 76.32, None, None, 31.19, 2.935, 241.3, None, None, None, None, None, -30.0, 903.0, None,2021-02-12 03:00:00, None,7
None, -28.61, 76.23, None, None, 40.61, 1.866, 204.3, None, None, None, None, None, -31.0, 902.0, None,2021-02-12 04:00:00, None,7
None, -28.51, 75.88, None, None, 45.47, 1.794, 217.3, None, None, None, None, None, -31.0, 902.0, None,2021-02-12 05:00:00, None,7
None, -29.74, 74.35, None, None, 72.18, 1.409, 303.6, None, None, None, None, None, -32.0, 902.0, None,2021-02-12 06:00:00, None,7
None, -28.97, 75.32, None, None, 33.55, 3.009, 16.79, None, None, None, None, None, -32.0, 902.0, None,2021-02-12 07:00:00, None,7
None, -28.84, 74.93, None, None, 25.77, 3.007, 359.3, None, None, None, None, None, -31.0, 903.0, None,2021-02-12 08:00:00, None,7
None, -26.64, 75.03, None, None, 15.29, 6.445, 355.3, None, None, None, None, None, -29.0, 903.0, None,2021-02-12 09:00:00, None,7
None, -24.59, 71.21, None, None, 62.1, 3.238, 53.09, None, None, None, None, None, -28.0, 902.0, None,2021-02-12 10:00:00, None,7
None, -23.09, 68.01, None, None, 28.63, 4.086, 121.1, None, None, None, None, None, -27.0, 902.0, None,2021-02-12 11:00:00, None,7
None, -21.34, 62.74, None, None, 49.49, 2.995, 116.3, None, None, None, None, None, -26.0, 901.0, None,2021-02-12 12:00:00, None,7
None, -19.71, 58.92, None, None, 42.17, 3.954, 113.5, None, None, None, None, None, -25.0, 901.0, None,2021-02-12 13:00:00, None,7
None, -17.33, 54.1, None, None, 47.19, 3.373, 133.5, None, None, None, None, None, -24.0, 899.0, None,2021-02-12 14:00:00, None,7
None, -18.03, 57.17, None, None, 55.12, 3.654, 111.8, None, None, None, None, None, -24.0, 900.0, None,2021-02-12 15:00:00, None,7
None, -17.12, 56.3, None, None, 78.21, 0.956, 256.0, None, None, None, None, None, -23.0, 899.0, None,2021-02-12 16:00:00, None,7
None, -17.96, 56.17, None, None, 22.96, 2.134, 68.66, None, None, None, None, None, -24.0, 898.0, None,2021-02-12 17:00:00, None,7
None, -18.94, 61.24, None, None, 23.0, 2.09, 356.1, None, None, None, None, None, -24.0, 897.0, None,2021-02-12 18:00:00, None,7
None, -19.68, 63.31, None, None, 45.44, 0.482, 258.6, None, None, None, None, None, -24.0, 897.0, None,2021-02-12 19:00:00, None,7
None, -19.71, 64.44, None, None, 67.15, 0.814, 287.8, None, None, None, None, None, -24.0, 896.0, None,2021-02-12 20:00:00, None,7
None, -19.9, 65.07, None, None, 21.8, 1.033, 252.6, None, None, None, None, None, -24.0, 895.0, None,2021-02-12 21:00:00, None,7
None, -20.32, 66.97, None, None, 50.21, 0.17, 273.9, None, None, None, None, None, -25.0, 895.0, None,2021-02-12 22:00:00, None,7
None, -20.84, 70.77, None, None, 67.36, 0.609, 239.3, None, None, None, None, None, -24.0, 894.0, None,2021-02-12 23:00:00, None,7
None, -21.0, 70.62, None, None, 46.18, 0.622, 281.1, None, None, None, None, None, -24.0, 893.0, None,2021-02-13 00:00:00, None,7
None, -21.18, 72.66, None, None, 53.06, 1.657, 284.2, None, None, None, None, None, -24.0, 893.0, None,2021-02-13 01:00:00, None,7
None, -20.05, 69.88, None, None, 30.73, 2.53, 327.3, None, None, None, None, None, -24.0, 892.0, None,2021-02-13 02:00:00, None,7
None, -19.49, 70.85, None, None, 37.84, 0.792, 241.2, None, None, None, None, None, -23.0, 891.0, None,2021-02-13 03:00:00, None,7
None, -19.05, 70.56, None, None, 54.56, 0.88, 257.1, None, None, None, None, None, -23.0, 891.0, None,2021-02-13 04:00:00, None,7
None, -18.64, 70.0, None, None, 42.79, 1.996, 257.7, None, None, None, None, None, -22.0, 890.0, None,2021-02-13 05:00:00, None,7
None, -18.4, 71.81, None, None, 22.53, 3.027, 262.2, None, None, None, None, None, -22.0, 890.0, None,2021-02-13 06:00:00, None,7
None, -18.11, 72.1, None, None, 51.53, 2.038, 228.5, None, None, None, None, None, -21.0, 889.0, None,2021-02-13 07:00:00, None,7
None, -18.73, 74.3, None, None, 53.68, 4.066, 212.1, None, None, None, None, None, -22.0, 889.0, None,2021-02-13 08:00:00, None,7
None, -16.39, 66.56, None, None, 32.86, 1.276, 3.686, None, None, None, None, None, -21.0, 889.0, None,2021-02-13 09:00:00, None,7
None, -16.18, 68.65, None, None, 48.34, 0.47, 69.15, None, None, None, None, None, -20.0, 890.0, None,2021-02-13 10:00:00, None,7
None, -14.11, 72.82, None, None, 77.87, 0.345, 92.0, None, None, None, None, None, -17.0, 890.0, None,2021-02-13 11:00:00, None,7
None, -13.12, 74.71, None, None, 48.52, 1.346, 61.18, None, None, None, None, None, -16.0, 891.0, None,2021-02-13 12:00:00, None,7
None, -12.39, 75.93, None, None, 32.85, 1.583, 119.5, None, None, None, None, None, -15.0, 891.0, None,2021-02-13 13:00:00, None,7
None, -11.33, 76.36, None, None, 39.36, 2.294, 133.6, None, None, None, None, None, -14.0, 891.0, None,2021-02-13 14:00:00, None,7
None, -10.54, 74.44, None, None, 27.27, 2.68, 126.6, None, None, None, None, None, -14.0, 890.0, None,2021-02-13 15:00:00, None,7
