wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
2.0, 101.7, -1.1, 315.0, 90.0, 0.4,2021-11-19 00:00:00, None, None, None, None, -0.04,47
4.0, 101.8, -1.2, 315.0, 91.0, 0.1,2021-11-19 01:00:00, None, None, None, None, -0.03,47
5.0, 101.8, -1.0, 247.5, 90.0, 0.6,2021-11-19 02:00:00, None, None, None, None, -0.01,47
8.0, 101.8, -0.9, 270.0, 89.0, 0.7,2021-11-19 03:00:00, None, None, None, None, 0.03,47
9.0, 101.8, -1.0, 292.5, 89.0, 0.6,2021-11-19 04:00:00, None, None, None, None, 0.02,47
7.0, 101.8, -0.9, 270.0, 90.0, 0.6,2021-11-19 05:00:00, None, None, None, None, 0.05,47
7.0, 101.9, -1.1, 270.0, 91.0, 0.2,2021-11-19 06:00:00, None, None, None, None, 0.08,47
9.0, 101.9, -1.5, 292.5, 87.0, 0.4,2021-11-19 07:00:00, None, None, None, None, 0.16,47
9.0, 101.9, -1.5, 292.5, 87.0, 0.4,2021-11-19 08:00:00, None, None, None, None, 0.16,47
5.0, 102.1, -1.2, 292.5, 84.0, 1.2,2021-11-19 09:00:00, None, None, None, None, 0.24,47
8.0, 102.2, -1.6, 270.0, 77.0, 2.0,2021-11-19 10:00:00, None, None, None, None, 0.25,47
4.0, 102.2, -1.9, 270.0, 67.0, 3.7,2021-11-19 11:00:00, None, None, None, None, 0.23,47
4.0, 102.3, -2.6, 270.0, 68.0, 2.7,2021-11-19 12:00:00, None, None, None, None, 0.16,47
9.0, 102.3, -2.6, 270.0, 64.0, 3.6,2021-11-19 13:00:00, None, None, None, None, 0.12,47
7.0, 102.3, -2.9, 292.5, 60.0, 4.0,2021-11-19 14:00:00, None, None, None, None, 0.1,47
7.0, 102.4, -3.4, 270.0, 66.0, 2.3,2021-11-19 15:00:00, None, None, None, None, 0.14,47
5.0, 102.5, -3.2, 270.0, 71.0, 1.5,2021-11-19 16:00:00, None, None, None, None, 0.16,47
7.0, 102.5, -3.5, 270.0, 80.0, -0.5,2021-11-19 17:00:00, None, None, None, None, 0.16,47
6.0, 102.6, -3.7, 270.0, 82.0, -1.0,2021-11-19 18:00:00, None, None, None, None, 0.14,47
13.0, 102.6, -3.9, 270.0, 85.0, -1.7,2021-11-19 19:00:00, None, None, None, None, 0.12,47
10.0, 102.7, -3.9, 292.5, 82.0, -1.2,2021-11-19 20:00:00, None, None, None, None, 0.12,47
8.0, 102.7, -4.3, 270.0, 87.0, -2.4,2021-11-19 21:00:00, None, None, None, None, 0.14,47
6.0, 102.8, -4.0, 225.0, 85.0, -1.8,2021-11-19 22:00:00, None, None, None, None, 0.14,47
5.0, 102.8, -4.6, 270.0, 86.0, -2.5,2021-11-19 23:00:00, -2.6, 0.5, None, 4.5, 0.09,47
9.0, 102.8, -4.8, 247.5, 87.0, -2.9,2021-11-20 00:00:00, None, None, None, None, 0.05,47
