pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 00:00:00,10.5, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 01:00:00,10.7, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 02:00:00,10.4, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 03:00:00,10.5, None,-1.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 04:00:00,10.3, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 05:00:00,9.6, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 06:00:00,10.4, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 07:00:00,11.1, None,-1.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 08:00:00,11.6, None,0.0, None,26
1.0, None, 0.0,7.0,469.0, None, None,2023-06-25 09:00:00,12.3, None,0.0, None,26
2.0, None, 0.0,7.0,469.0, None, None,2023-06-25 10:00:00,14.5, None,0.0, None,26
3.0, None, 0.0,7.0,469.0, None, None,2023-06-25 11:00:00,12.8, None,-1.0, None,26
3.0, None, 0.0,7.0,469.0, None, None,2023-06-25 12:00:00,14.0, None,-1.0, None,26
4.0, None, 1.0,7.0,470.0, None, None,2023-06-25 13:00:00,13.2, None,-1.0, None,26
2.0, None, None,7.0,469.0, None, None,2023-06-25 14:00:00,19.2, None,-1.0, None,26
2.0, None, 0.0,7.0,469.0, None, None,2023-06-25 15:00:00,17.7, None,-1.0, None,26
2.0, None, 0.0,7.0,469.0, None, None,2023-06-25 16:00:00,18.3, None,-1.0, None,26
