pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,5.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 00:00:00, None, 0.406, None,9
None, None,5.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 01:00:00, None, 0.379, None,9
None, None,5.842, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 02:00:00, None, 0.286, None,9
None, None,5.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 03:00:00, None, 0.408, None,9
None, None,5.641, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 04:00:00, None, 0.502, None,9
None, None,5.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 05:00:00, None, 0.294, None,9
None, None,5.804, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 06:00:00, None, 0.299, None,9
None, None,4.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 07:00:00, None, 0.386, None,9
None, None,4.114, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 08:00:00, None, 0.387, None,9
None, None,4.558, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 09:00:00, None, 0.434, None,9
None, None,4.659, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 10:00:00, None, 0.5, None,9
None, None,5.264, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 11:00:00, None, 0.504, None,9
None, None,7.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 12:00:00, None, 0.189, None,9
None, None,7.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-26 13:00:00, None, 0.209, None,9
