ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
1.4,1.4,7.0,0.0,2018-11-05,0.0,10.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4,1.4,5.5,0.0,2018-11-06,0.0,9.5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,2.0,0.0,2018-11-07,0.0,6.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.0,-2.5,2.0,2018-11-08,0.0,4.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,0.5,0.0,2018-11-09,2.0,3.5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.5,0.0,2018-11-10,0.0,6.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,3.0,0.0,2018-11-11,0.0,6.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 00:00:00,,,45,261.0, None, None,0.0, None,5.3, None,5.9, None, None, None,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 01:00:00,,,45,268.0, None, None,0.0, None,5.0, None,5.8, None, None, None,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 02:00:00,,,45,355.0, None, None,0.0, None,3.4, None,4.9, None, None, None,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 03:00:00,,,45,279.0, None, None,0.0, None,3.9, None,5.1, None, None, None,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 04:00:00,,,45,280.0, None, None,0.0, None,2.7, None,4.6, None, None, None,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 05:00:00,,,45,274.0, None, None,0.0, None,4.2, None,4.5, None, None, None,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 06:00:00,,,45,237.0, None, None,0.0, None,3.2, None,4.6, None, None, None,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 07:00:00,,,45,253.0, None, None,0.0, None,3.9, None,4.5, None, None, None,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 08:00:00,,,45,66.0, None, None,0.0, None,4.1, None,7.8, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 09:00:00,,,45,69.0, None, None,0.0, None,5.5, None,8.4, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 10:00:00,,,45,119.0, None, None,0.0, None,5.1, None,9.5, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-11-05 11:00:00,,,45,213.0, None, None,0.0, None,4.5, None,8.0, None, None, None,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
