ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
2.2,2.2,-1.0,0.0,2017-03-26,0.0,7.0,13,,,,,,
1.0,1.0,2.5,0.0,2017-03-27,0.0,12.0,13,,,,,,
7.8,7.8,4.0,0.0,2017-03-28,0.0,7.0,13,,,,,,
4.4,4.4,3.0,0.0,2017-03-29,0.0,7.0,13,,,,,,
0.0,0.0,4.5,0.0,2017-03-30,0.0,11.0,13,,,,,,
3.4,3.4,0.0,0.0,2017-03-31,0.0,13.0,13,,,,,,
4.6,4.6,5.0,0.0,2017-04-01,0.0,12.0,13,,,,,,
,,,,2017-03-26 00:00:00,,,13,, None,0.79, None,54.33,3.399
,,,,2017-03-26 01:00:00,,,13,, None,0.861998, None,56.38,3.064
,,,,2017-03-26 02:00:00,,,13,, None,0.841, None,62.1,2.002
,,,,2017-03-26 03:00:00,,,13,, None,0.647, None,65.36,1.316
,,,,2017-03-26 04:00:00,,,13,, None,0.522, None,72.04,0.041999
,,,,2017-03-26 05:00:00,,,13,, None,0.624, None,74.61,-0.444
,,,,2017-03-26 06:00:00,,,13,, None,0.526, None,77.14,-1.032
,,,,2017-03-26 07:00:00,,,13,, None,0.400999, None,76.09,-0.586
,,,,2017-03-26 08:00:00,,,13,, None,0.852998, None,70.97,1.35
,,,,2017-03-26 09:00:00,,,13,, None,0.867999, None,65.4,3.105
,,,,2017-03-26 10:00:00,,,13,, None,1.125, None,61.3,4.14
,,,,2017-03-26 11:00:00,,,13,, None,0.797999, None,54.48,5.658
,,,,2017-03-26 12:00:00,,,13,, None,0.62, None,49.41,6.807
,,,,2017-03-26 13:00:00,,,13,, None,1.108, None,50.58,7.027
,,,,2017-03-26 14:00:00,,,13,, None,1.983, None,55.3,6.52
,,,,2017-03-26 15:00:00,,,13,, None,1.717, None,59.32,5.794
,,,,2017-03-26 16:00:00,,,13,, None,1.969, None,63.66,6.196
,,,,2017-03-26 17:00:00,,,13,, None,1.615, None,67.16,6.299
