wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
263.0, 79.0, 3.5,0.0, -10.9,3.2, -7.9,-8.2, 261.0, 0.0, 0.0,77.0,2021-03-12 00:00:00,11
258.0, 77.0, 3.2,0.0, -11.5,3.7, -8.2,-8.4, 263.0, 0.0, 0.0,77.0,2021-03-12 01:00:00,11
261.0, 77.0, 3.7,0.0, -11.7,3.4, -8.4,-7.9, 258.0, 0.0, 0.0,79.0,2021-03-12 02:00:00,11
272.0, 79.0, 3.4,0.0, -10.9,2.2, -7.9,-6.2, 261.0, 0.0, 0.0,79.0,2021-03-12 03:00:00,11
244.0, 79.0, 2.2,0.0, -9.2,2.6, -6.2,-5.3, 272.0, 0.0, 0.0,80.0,2021-03-12 04:00:00,11
286.0, 80.0, 2.6,0.0, -8.2,1.8, -5.3,-4.9, 244.0, 0.0, 0.0,80.0,2021-03-12 05:00:00,11
252.0, 80.0, 1.8,0.0, -7.8,2.1, -4.9,-4.1, 286.0, 0.0, 0.0,78.0,2021-03-12 06:00:00,11
58.0, 78.0, 2.1,0.0, -7.4,0.3, -4.1,-0.4, 252.0, 0.0, 0.0,63.0,2021-03-12 07:00:00,11
64.0, 63.0, 0.3,0.0, -6.6,3.5, -0.4,3.7, 58.0, 0.0, 0.0,35.0,2021-03-12 08:00:00,11
131.0, 35.0, 3.5,0.0, -10.3,4.1, 3.7,5.7, 64.0, 0.0, 0.0,33.0,2021-03-12 09:00:00,11
84.0, 33.0, 4.1,0.0, -9.3,4.8, 5.7,6.3, 131.0, 0.0, 0.0,33.0,2021-03-12 10:00:00,11
90.0, 33.0, 4.8,0.0, -8.8,4.6, 6.3,7.6, 84.0, 0.0, 0.0,30.0,2021-03-12 11:00:00,11
175.0, 30.0, 4.6,0.0, -8.9,7.5, 7.6,8.7, 90.0, 0.0, 0.0,27.0,2021-03-12 12:00:00,11
40.0, 27.0, 7.5,0.0, -9.3,5.2, 8.7,7.6, 175.0, 0.0, 0.0,34.0,2021-03-12 13:00:00,11
144.0, 34.0, 5.2,0.0, -7.3,3.4, 7.6,8.1, 40.0, 0.0, 0.0,34.0,2021-03-12 14:00:00,11
