AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.0, None,2021-03-12,-11.7,5.8,11,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2021-03-13,-8.7,8.8,11,,,,,,,,,,,,,,,,,,,,,,
,0.1, None,2021-03-14,-1.3,5.3,11,,,,,,,,,,,,,,,,,,,,,,
,1.2, None,2021-03-15,-10.4,-0.7,11,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2021-03-16,-11.6,5.6,11,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2021-03-17,-9.9,7.7,11,,,,,,,,,,,,,,,,,,,,,,
,5.0, None,2021-03-18,-6.3,8.7,11,,,,,,,,,,,,,,,,,,,,,,
,,,2021-03-12 00:00:00,,,11,,-8.87,88.2, -1.2, 0.1,13.34,0.004,11.85, -10.0, 0.0, -8.9, -8.9, 1022.5, -0.2,-10.0,880.0, 12.0, 0.0, 88.0, 88.0,87.9, 880.0
,,,2021-03-12 01:00:00,,,11,,-9.45,88.2, -1.2, 0.0,0.0,0.0,10.52, -11.0, 0.0, -9.5, -9.6, 1022.5, -0.2,-11.0,880.0, 11.0, 0.0, 88.0, 88.0,87.8, 880.0
,,,2021-03-12 02:00:00,,,11,,-9.89,88.5, -1.2, 0.0,0.208,0.0,10.54, -11.0, 0.0, -9.9, -10.1, 1023.6, -0.2,-11.0,881.0, 11.0, 0.0, 89.0, 88.0,88.0, 881.0
,,,2021-03-12 03:00:00,,,11,,-10.59,87.9, -1.2, 0.0,0.195,0.0,10.54, -12.0, 0.0, -10.6, -10.5, 1023.6, -0.1,-12.0,881.0, 11.0, 0.0, 88.0, 88.0,87.6, 881.0
,,,2021-03-12 04:00:00,,,11,,-10.88,88.0, -1.2, 0.0,0.12,0.0,10.56, -12.0, 0.0, -10.9, -11.2, 1023.9, -0.1,-12.0,881.0, 11.0, 0.0, 88.0, 88.0,87.7, 881.0
,,,2021-03-12 05:00:00,,,11,,-11.71,88.2, -1.2, 0.0,0.0,0.0,10.57, -13.0, 0.0, -11.7, -11.7, 1024.7, 0.0,-13.0,881.0, 11.0, 1.0, 88.0, 88.0,88.0, 881.0
,,,2021-03-12 06:00:00,,,11,,-11.21,88.4, -1.2, 0.0,0.101,0.0,10.56, -13.0, 0.0, -11.2, -11.8, 1025.1, 0.0,-13.0,881.0, 11.0, 0.0, 88.0, 88.0,87.9, 881.0
,,,2021-03-12 07:00:00,,,11,,-9.7,88.2, -9.8, 0.0,0.052,0.0,10.53, -11.0, 0.0, -9.7, -11.3, 1025.1, 0.1,-11.0,881.0, 11.0, 0.0, 88.0, 88.0,88.0, 881.0
,,,2021-03-12 08:00:00,,,11,,-6.839,88.1, -6.9, 0.0,0.0,0.0,10.48, -8.0, 0.0, -6.8, -11.3, 1025.9, 0.4,-8.0,882.0, 10.0, 0.0, 88.0, 88.0,88.0, 882.0
,,,2021-03-12 09:00:00,,,11,,-3.022,87.6, -3.1, 0.0,0.101,0.0,10.41, -5.0, 0.0, -3.0, -11.3, 1025.5, 0.8,-5.0,882.0, 10.0, 0.0, 88.0, 88.0,88.1, 882.0
,,,2021-03-12 10:00:00,,,11,,-0.15,87.1, -0.2, 0.1,26.89,0.011,15.08, -2.0, 0.0, -0.2, -11.3, 1025.2, 0.5,-2.0,882.0, 15.0, 0.0, 87.0, 88.0,88.1, 882.0
,,,2021-03-12 11:00:00,,,11,,2.759,86.4, 2.7, 8.1,25.86,1.021,56.86, 1.0, 1.0, 2.8, -11.3, 1024.8, 0.3,1.0,882.0, 57.0, 0.0, 86.0, 88.0,87.9, 882.0
,,,2021-03-12 12:00:00,,,11,,4.133,85.4, 4.7, 11.1,3.831,1.795,36.66, 2.0, 1.8, 4.1, -11.3, 1024.9, -0.1,2.0,882.0, 37.0, 1.0, 85.0, 89.0,88.5, 882.0
,,,2021-03-12 13:00:00,,,11,,5.33,85.0, 5.4, 14.2,4.532,5.574,35.32, 3.0, 5.6, 5.3, -11.3, 1023.6, -0.1,3.0,881.0, 35.0, 0.0, 85.0, 88.0,88.4, 881.0
,,,2021-03-12 14:00:00,,,11,,5.957,84.9, 6.3, 17.2,5.983,6.708,38.86, 4.0, 6.7, 6.0, -11.3, 1023.6, 0.0,4.0,881.0, 39.0, -1.0, 85.0, 88.0,87.7, 881.0
,,,2021-03-12 15:00:00,,,11,,6.758,84.6, 6.7, 17.0,6.343,6.333,30.95, 4.0, 6.3, 6.8, -11.3, 1023.5, -0.1,4.0,881.0, 31.0, -1.0, 85.0, 87.0,87.1, 881.0
,,,2021-03-12 16:00:00,,,11,,6.081,85.2, 6.8, 18.1,4.679,8.68,34.64, 4.0, 8.7, 6.1, -11.3, 1023.7, 0.0,4.0,881.0, 35.0, 0.0, 85.0, 87.0,87.0, 881.0
,,,2021-03-12 17:00:00,,,11,,3.278,85.8, 6.8, 14.0,4.681,4.423,35.93, 1.0, 4.4, 3.3, -11.3, 1024.4, 0.0,1.0,881.0, 36.0, -1.0, 86.0, 86.0,86.2, 881.0
,,,2021-03-12 18:00:00,,,11,,0.725,86.5, 6.8, 3.0,5.884,0.12,51.14, -1.0, 0.1, 0.7, -11.3, 1024.7, -0.1,-1.0,881.0, 51.0, 0.0, 87.0, 86.0,86.2, 881.0
