AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
13.4,0.0, 10.7,2019-05-07 00:00:00, 111.0,48.0,19
12.8,0.0, 12.2,2019-05-07 00:15:00, 86.0,51.0,19
12.4,0.0, 12.6,2019-05-07 00:30:00, 97.0,55.0,19
12.3,0.0, 12.5,2019-05-07 00:45:00, 112.0,56.0,19
12.0,0.0, 10.6,2019-05-07 01:00:00, 119.0,56.0,19
11.7,0.0, 8.3,2019-05-07 01:15:00, 122.0,56.0,19
11.6,0.0, 9.0,2019-05-07 01:30:00, 130.0,54.0,19
11.4,0.0, 6.4,2019-05-07 01:45:00, 124.0,54.0,19
10.9,0.0, 7.5,2019-05-07 02:00:00, 68.0,59.0,19
10.4,0.0, 7.8,2019-05-07 02:15:00, 73.0,60.0,19
10.8,0.0, 8.6,2019-05-07 02:30:00, 74.0,51.0,19
11.5,0.0, 7.9,2019-05-07 02:45:00, 69.0,50.0,19
11.2,0.0, 10.1,2019-05-07 03:00:00, 17.0,52.0,19
11.9,0.0, 9.5,2019-05-07 03:15:00, 341.0,53.0,19
11.8,0.0, 7.4,2019-05-07 03:30:00, 350.0,55.0,19
10.8,0.0, 11.0,2019-05-07 03:45:00, 11.0,58.0,19
11.4,0.0, 11.8,2019-05-07 04:00:00, 345.0,54.0,19
10.7,0.0, 10.1,2019-05-07 04:15:00, 3.0,58.0,19
10.0,0.0, 12.3,2019-05-07 04:30:00, 14.0,62.0,19
10.2,0.0, 12.0,2019-05-07 04:45:00, 9.0,58.0,19
10.8,0.0, 13.0,2019-05-07 05:00:00, 353.0,54.0,19
11.1,0.0, 11.5,2019-05-07 05:15:00, 353.0,52.0,19
11.4,0.0, 12.9,2019-05-07 05:30:00, 3.0,52.0,19
10.7,0.0, 9.0,2019-05-07 05:45:00, 30.0,57.0,19
10.7,0.0, 9.8,2019-05-07 06:00:00, 18.0,56.0,19
11.7,0.0, 5.6,2019-05-07 06:15:00, 37.0,55.0,19
12.8,0.0, 3.6,2019-05-07 06:30:00, 36.0,52.0,19
12.9,0.0, 5.5,2019-05-07 06:45:00, 20.0,52.0,19
13.3,0.0, 5.6,2019-05-07 07:00:00, 19.0,52.0,19
14.0,0.0, 4.5,2019-05-07 07:15:00, 5.0,49.0,19
13.2,0.0, 10.8,2019-05-07 07:30:00, 9.0,49.0,19
